Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,11167,10034,9697.8,11429.15
"Revenue 11167 10034.07 9697.8 11429.15  Other Revenue, Total - - - -","Revenue 11167 10034.07 9697.8 11429.15  Other Revenue, Total - - - -","Revenue 11167 10034.07 9697.8 11429.15  Other Revenue, Total - - - -","Revenue 11167 10034.07 9697.8 11429.15  Other Revenue, Total - - - -","Revenue 11167 10034.07 9697.8 11429.15  Other Revenue, Total - - - -"
Revenue,11167,10034.07,9697.8,11429.15
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6735,6097.6,5788.61,6835.29
Gross Profit,4432,3936.47,3909.18,4593.86
Total Operating Expenses,9989,9027.27,8782.49,10350.49
"Selling/General/Admin. Expenses, Total 2648 2413.7 2419.38 2796.08  Research & Development 508 430.48 469.68 513.96  Depreciation / Amortization 204 81.88 103.41 121.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 3.61 1.4 83.75  Other Operating Expenses, Total -104 - - -","Selling/General/Admin. Expenses, Total 2648 2413.7 2419.38 2796.08  Research & Development 508 430.48 469.68 513.96  Depreciation / Amortization 204 81.88 103.41 121.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 3.61 1.4 83.75  Other Operating Expenses, Total -104 - - -","Selling/General/Admin. Expenses, Total 2648 2413.7 2419.38 2796.08  Research & Development 508 430.48 469.68 513.96  Depreciation / Amortization 204 81.88 103.41 121.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 3.61 1.4 83.75  Other Operating Expenses, Total -104 - - -","Selling/General/Admin. Expenses, Total 2648 2413.7 2419.38 2796.08  Research & Development 508 430.48 469.68 513.96  Depreciation / Amortization 204 81.88 103.41 121.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 3.61 1.4 83.75  Other Operating Expenses, Total -104 - - -","Selling/General/Admin. Expenses, Total 2648 2413.7 2419.38 2796.08  Research & Development 508 430.48 469.68 513.96  Depreciation / Amortization 204 81.88 103.41 121.41  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 3.61 1.4 83.75  Other Operating Expenses, Total -104 - - -"
"Selling/General/Admin. Expenses, Total",2648,2413.7,2419.38,2796.08
Research & Development,508,430.48,469.68,513.96
Depreciation / Amortization,204,81.88,103.41,121.41
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,3.61,1.4,83.75
"Other Operating Expenses, Total",-104,-,-,-
Operating Income,1178,1006.79,915.31,1078.66
"Interest Income (Expense), Net Non-Operating",-,48.38,30.3,27.5
Gain (Loss) on Sale of Assets,-,0.33,-0.57,-1.63
"Other, Net",-81,14.08,39.95,4.91
Net Income Before Taxes,1259,1069.58,984.99,1109.44
Provision for Income Taxes,391,388.15,305.53,370.25
Net Income After Taxes,868,681.43,679.46,739.2
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,868,681.43,679.46,739.2
Total Extraordinary Items,-,-,-,-
Net Income,868,681.43,679.46,739.2
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,868,681.43,679.46,739.19
Dilution Adjustment,-,-,-,-
Diluted Net Income,868,681.43,679.46,739.19
Diluted Weighted Average Shares,6.75,6.75,6.75,6.75
Diluted EPS Excluding Extraordinary Items,128.6,100.96,100.67,109.52
DPS - Common Stock Primary Issue,35,30,23,48
Diluted Normalized EPS,116.58,101.27,100.87,117.95
