Period Ending:,202231/12,202231/03,202131/03,202031/03
Total Revenue,46566,54137,49590,51564
"Revenue 46566 54137 49590 51564  Other Revenue, Total - - - -","Revenue 46566 54137 49590 51564  Other Revenue, Total - - - -","Revenue 46566 54137 49590 51564  Other Revenue, Total - - - -","Revenue 46566 54137 49590 51564  Other Revenue, Total - - - -","Revenue 46566 54137 49590 51564  Other Revenue, Total - - - -"
Revenue,46566,54137,49590,51564
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27723,31363,29506,30479
Gross Profit,18843,22774,20084,21085
Total Operating Expenses,40104,45737,42259,43716
"Selling/General/Admin. Expenses, Total 11201 12982 11475 11898  Research & Development 1610 1392 1207 1338  Depreciation / Amortization 2112 2090 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 438 70 -  Other Operating Expenses, Total -4885 -2067 1 1","Selling/General/Admin. Expenses, Total 11201 12982 11475 11898  Research & Development 1610 1392 1207 1338  Depreciation / Amortization 2112 2090 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 438 70 -  Other Operating Expenses, Total -4885 -2067 1 1","Selling/General/Admin. Expenses, Total 11201 12982 11475 11898  Research & Development 1610 1392 1207 1338  Depreciation / Amortization 2112 2090 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 438 70 -  Other Operating Expenses, Total -4885 -2067 1 1","Selling/General/Admin. Expenses, Total 11201 12982 11475 11898  Research & Development 1610 1392 1207 1338  Depreciation / Amortization 2112 2090 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 438 70 -  Other Operating Expenses, Total -4885 -2067 1 1","Selling/General/Admin. Expenses, Total 11201 12982 11475 11898  Research & Development 1610 1392 1207 1338  Depreciation / Amortization 2112 2090 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 438 70 -  Other Operating Expenses, Total -4885 -2067 1 1"
"Selling/General/Admin. Expenses, Total",11201,12982,11475,11898
Research & Development,1610,1392,1207,1338
Depreciation / Amortization,2112,2090,-,-
Interest Expense (Income) - Net Operating,-19,-23,-,-
Unusual Expense (Income),-,438,70,-
"Other Operating Expenses, Total",-4885,-2067,1,1
Operating Income,6462,8400,7331,7848
"Interest Income (Expense), Net Non-Operating",-,1736,979,316
Gain (Loss) on Sale of Assets,880,851,-,1
"Other, Net",-2388,-2160,-52,-112
Net Income Before Taxes,6847,9709,8258,8053
Provision for Income Taxes,1826,2825,2459,2408
Net Income After Taxes,5021,6884,5799,5645
Minority Interest,482,859,-38,-33
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4997,6878,5761,5612
Total Extraordinary Items,-,-,-,-
Net Income,4997,6878,5761,5612
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,4997,6878,5760,5610
Dilution Adjustment,-,-,-,-
Diluted Net Income,4997,6878,5760,5610
Diluted Weighted Average Shares,53.29,54.8,55.78,57.89
Diluted EPS Excluding Extraordinary Items,132.19,125.51,103.26,96.9
DPS - Common Stock Primary Issue,26,24,24,24
Diluted Normalized EPS,114.39,105.84,104.14,96.89
