Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,6926,7209,7318,10427.43
"Revenue 6926 7209 7318 10427.43  Other Revenue, Total - - - -","Revenue 6926 7209 7318 10427.43  Other Revenue, Total - - - -","Revenue 6926 7209 7318 10427.43  Other Revenue, Total - - - -","Revenue 6926 7209 7318 10427.43  Other Revenue, Total - - - -","Revenue 6926 7209 7318 10427.43  Other Revenue, Total - - - -"
Revenue,6926,7209,7318,10427.43
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4290,5010,5426,6646.87
Gross Profit,2636,2199,1892,3780.56
Total Operating Expenses,6844,7532,7865,10915.9
"Selling/General/Admin. Expenses, Total 2397 2362 2325 3553.42  Research & Development - - - -  Depreciation / Amortization 157 162 120 189.16  Interest Expense (Income) - Net Operating -31 -34 -33 -  Unusual Expense (Income) - 454.06 558.05 526.45  Other Operating Expenses, Total 31 32 27 -","Selling/General/Admin. Expenses, Total 2397 2362 2325 3553.42  Research & Development - - - -  Depreciation / Amortization 157 162 120 189.16  Interest Expense (Income) - Net Operating -31 -34 -33 -  Unusual Expense (Income) - 454.06 558.05 526.45  Other Operating Expenses, Total 31 32 27 -","Selling/General/Admin. Expenses, Total 2397 2362 2325 3553.42  Research & Development - - - -  Depreciation / Amortization 157 162 120 189.16  Interest Expense (Income) - Net Operating -31 -34 -33 -  Unusual Expense (Income) - 454.06 558.05 526.45  Other Operating Expenses, Total 31 32 27 -","Selling/General/Admin. Expenses, Total 2397 2362 2325 3553.42  Research & Development - - - -  Depreciation / Amortization 157 162 120 189.16  Interest Expense (Income) - Net Operating -31 -34 -33 -  Unusual Expense (Income) - 454.06 558.05 526.45  Other Operating Expenses, Total 31 32 27 -","Selling/General/Admin. Expenses, Total 2397 2362 2325 3553.42  Research & Development - - - -  Depreciation / Amortization 157 162 120 189.16  Interest Expense (Income) - Net Operating -31 -34 -33 -  Unusual Expense (Income) - 454.06 558.05 526.45  Other Operating Expenses, Total 31 32 27 -"
"Selling/General/Admin. Expenses, Total",2397,2362,2325,3553.42
Research & Development,-,-,-,-
Depreciation / Amortization,157,162,120,189.16
Interest Expense (Income) - Net Operating,-31,-34,-33,-
Unusual Expense (Income),-,454.06,558.05,526.45
"Other Operating Expenses, Total",31,32,27,-
Operating Income,82,-323,-547,-488.47
"Interest Income (Expense), Net Non-Operating",-,-10.41,-92.26,116.71
Gain (Loss) on Sale of Assets,16,27,68,39.12
"Other, Net",60,465,539,10.88
Net Income Before Taxes,6,-815,-1154,-321.75
Provision for Income Taxes,19,16,6,79.57
Net Income After Taxes,-13,-831,-1160,-401.32
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-13,-831,-1160,-401.32
Total Extraordinary Items,-,-,-,-
Net Income,-13,-831,-1160,-401.32
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-13,-831,-1160,-401.32
Dilution Adjustment,-,-,-,-
Diluted Net Income,-13,-831,-1160,-401.32
Diluted Weighted Average Shares,4.94,4.94,4.94,4.94
Diluted EPS Excluding Extraordinary Items,-2.63,-168.34,-235,-81.3
DPS - Common Stock Primary Issue,16,12,14,20
Diluted Normalized EPS,5.19,-48.49,-78.12,-6.19
