Period Ending:,202231/08,202131/08,202031/08,201931/03
Total Revenue,2217,2162,2859.05,1611.24
"Revenue 2217 2162.27 2859.05 1611.24  Other Revenue, Total - - - -","Revenue 2217 2162.27 2859.05 1611.24  Other Revenue, Total - - - -","Revenue 2217 2162.27 2859.05 1611.24  Other Revenue, Total - - - -","Revenue 2217 2162.27 2859.05 1611.24  Other Revenue, Total - - - -","Revenue 2217 2162.27 2859.05 1611.24  Other Revenue, Total - - - -"
Revenue,2217,2162.27,2859.05,1611.24
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1203,1182.19,2122.07,993.68
Gross Profit,1014,980.07,736.98,617.56
Total Operating Expenses,2197,2112.9,3229.12,1586.53
"Selling/General/Admin. Expenses, Total 994 910.83 1067.67 590.69  Research & Development 2 - - -  Depreciation / Amortization 113 7.4 8.39 1.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 12.48 30.98 0.22  Other Operating Expenses, Total -113 - - -","Selling/General/Admin. Expenses, Total 994 910.83 1067.67 590.69  Research & Development 2 - - -  Depreciation / Amortization 113 7.4 8.39 1.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 12.48 30.98 0.22  Other Operating Expenses, Total -113 - - -","Selling/General/Admin. Expenses, Total 994 910.83 1067.67 590.69  Research & Development 2 - - -  Depreciation / Amortization 113 7.4 8.39 1.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 12.48 30.98 0.22  Other Operating Expenses, Total -113 - - -","Selling/General/Admin. Expenses, Total 994 910.83 1067.67 590.69  Research & Development 2 - - -  Depreciation / Amortization 113 7.4 8.39 1.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 12.48 30.98 0.22  Other Operating Expenses, Total -113 - - -","Selling/General/Admin. Expenses, Total 994 910.83 1067.67 590.69  Research & Development 2 - - -  Depreciation / Amortization 113 7.4 8.39 1.94  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 12.48 30.98 0.22  Other Operating Expenses, Total -113 - - -"
"Selling/General/Admin. Expenses, Total",994,910.83,1067.67,590.69
Research & Development,2,-,-,-
Depreciation / Amortization,113,7.4,8.39,1.94
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,12.48,30.98,0.22
"Other Operating Expenses, Total",-113,-,-,-
Operating Income,20,49.37,-370.07,24.71
"Interest Income (Expense), Net Non-Operating",-,-3.63,-3.61,-2.86
Gain (Loss) on Sale of Assets,-,-,0.19,-
"Other, Net",-11,17.35,11.39,2.69
Net Income Before Taxes,31,63.08,-362.1,24.54
Provision for Income Taxes,4,49.37,31.41,13.2
Net Income After Taxes,27,13.71,-393.51,11.34
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,27,13.71,-393.51,11.34
Total Extraordinary Items,-,-,-,-
Net Income,27,13.71,-393.51,11.34
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,27,13.71,-393.51,11.34
Dilution Adjustment,-0.78,-,-,-
Diluted Net Income,27.78,13.71,-393.51,11.34
Diluted Weighted Average Shares,5.26,5.26,5.1,4.77
Diluted EPS Excluding Extraordinary Items,5.23,2.61,-77.13,2.37
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,3.8,5.55,-71.57,2.4
