Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,351790,293830,302407,316096
"Revenue 351790 293830 302407 316096  Other Revenue, Total - - - -","Revenue 351790 293830 302407 316096  Other Revenue, Total - - - -","Revenue 351790 293830 302407 316096  Other Revenue, Total - - - -","Revenue 351790 293830 302407 316096  Other Revenue, Total - - - -","Revenue 351790 293830 302407 316096  Other Revenue, Total - - - -"
Revenue,351790,293830,302407,316096
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",261009,198417,207254,217446
Gross Profit,90781,95413,95153,98650
Total Operating Expenses,337453,267297,272890,286061
"Selling/General/Admin. Expenses, Total 76444 70872 54681 56356  Research & Development - - 9549 8013  Depreciation / Amortization 20773 - - -  Interest Expense (Income) - Net Operating -1592 - - -  Unusual Expense (Income) - -1994 1404 4246  Other Operating Expenses, Total -19148 2 2 -","Selling/General/Admin. Expenses, Total 76444 70872 54681 56356  Research & Development - - 9549 8013  Depreciation / Amortization 20773 - - -  Interest Expense (Income) - Net Operating -1592 - - -  Unusual Expense (Income) - -1994 1404 4246  Other Operating Expenses, Total -19148 2 2 -","Selling/General/Admin. Expenses, Total 76444 70872 54681 56356  Research & Development - - 9549 8013  Depreciation / Amortization 20773 - - -  Interest Expense (Income) - Net Operating -1592 - - -  Unusual Expense (Income) - -1994 1404 4246  Other Operating Expenses, Total -19148 2 2 -","Selling/General/Admin. Expenses, Total 76444 70872 54681 56356  Research & Development - - 9549 8013  Depreciation / Amortization 20773 - - -  Interest Expense (Income) - Net Operating -1592 - - -  Unusual Expense (Income) - -1994 1404 4246  Other Operating Expenses, Total -19148 2 2 -","Selling/General/Admin. Expenses, Total 76444 70872 54681 56356  Research & Development - - 9549 8013  Depreciation / Amortization 20773 - - -  Interest Expense (Income) - Net Operating -1592 - - -  Unusual Expense (Income) - -1994 1404 4246  Other Operating Expenses, Total -19148 2 2 -"
"Selling/General/Admin. Expenses, Total",76444,70872,54681,56356
Research & Development,-,-,9549,8013
Depreciation / Amortization,20773,-,-,-
Interest Expense (Income) - Net Operating,-1592,-,-,-
Unusual Expense (Income),-,-1994,1404,4246
"Other Operating Expenses, Total",-19148,2,2,-
Operating Income,14337,26533,29517,30035
"Interest Income (Expense), Net Non-Operating",-,1463,-9,-429
Gain (Loss) on Sale of Assets,-308,-360,1490,-681
"Other, Net",221,13,-39,-1008
Net Income Before Taxes,14424,27649,30959,27917
Provision for Income Taxes,5061,-525,5639,6924
Net Income After Taxes,9363,28174,25320,20993
Minority Interest,12151,8411,-785,-1055
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9364,28000,24535,19938
Total Extraordinary Items,-,-,-,-
Net Income,9364,28000,24535,19938
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,9364,28000,24534,19937
Dilution Adjustment,-,-,-,-
Diluted Net Income,9364,28000,24534,19937
Diluted Weighted Average Shares,71.95,71.96,69.88,69.45
Diluted EPS Excluding Extraordinary Items,130.14,389.08,351.1,287.05
DPS - Common Stock Primary Issue,70,70,70,70
Diluted Normalized EPS,128.42,374.33,350.22,340.39
