Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,28091,25281,22533,27054
"Revenue 28091 25281 22533 27054  Other Revenue, Total - - - -","Revenue 28091 25281 22533 27054  Other Revenue, Total - - - -","Revenue 28091 25281 22533 27054  Other Revenue, Total - - - -","Revenue 28091 25281 22533 27054  Other Revenue, Total - - - -","Revenue 28091 25281 22533 27054  Other Revenue, Total - - - -"
Revenue,28091,25281,22533,27054
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15212,13492,11958,13591
Gross Profit,12879,11789,10575,13463
Total Operating Expenses,24424,22549,20442,23125
"Selling/General/Admin. Expenses, Total 8167 7516 7664 8551  Research & Development 1045 917 819 946  Depreciation / Amortization 1364 - - -  Interest Expense (Income) - Net Operating -35 - - -  Unusual Expense (Income) - 623 - 36  Other Operating Expenses, Total -1329 1 1 1","Selling/General/Admin. Expenses, Total 8167 7516 7664 8551  Research & Development 1045 917 819 946  Depreciation / Amortization 1364 - - -  Interest Expense (Income) - Net Operating -35 - - -  Unusual Expense (Income) - 623 - 36  Other Operating Expenses, Total -1329 1 1 1","Selling/General/Admin. Expenses, Total 8167 7516 7664 8551  Research & Development 1045 917 819 946  Depreciation / Amortization 1364 - - -  Interest Expense (Income) - Net Operating -35 - - -  Unusual Expense (Income) - 623 - 36  Other Operating Expenses, Total -1329 1 1 1","Selling/General/Admin. Expenses, Total 8167 7516 7664 8551  Research & Development 1045 917 819 946  Depreciation / Amortization 1364 - - -  Interest Expense (Income) - Net Operating -35 - - -  Unusual Expense (Income) - 623 - 36  Other Operating Expenses, Total -1329 1 1 1","Selling/General/Admin. Expenses, Total 8167 7516 7664 8551  Research & Development 1045 917 819 946  Depreciation / Amortization 1364 - - -  Interest Expense (Income) - Net Operating -35 - - -  Unusual Expense (Income) - 623 - 36  Other Operating Expenses, Total -1329 1 1 1"
"Selling/General/Admin. Expenses, Total",8167,7516,7664,8551
Research & Development,1045,917,819,946
Depreciation / Amortization,1364,-,-,-
Interest Expense (Income) - Net Operating,-35,-,-,-
Unusual Expense (Income),-,623,-,36
"Other Operating Expenses, Total",-1329,1,1,1
Operating Income,3667,2732,2091,3929
"Interest Income (Expense), Net Non-Operating",-,51,75,97
Gain (Loss) on Sale of Assets,-5,-,-8,-
"Other, Net",-145,115,99,-33
Net Income Before Taxes,3817,2898,2257,3993
Provision for Income Taxes,1192,970,707,1243
Net Income After Taxes,2625,1928,1550,2750
Minority Interest,9,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2625,1928,1550,2750
Total Extraordinary Items,-,-,-,-
Net Income,2625,1928,1550,2750
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,2625,1927,1549,2750
Dilution Adjustment,-,-,-,-
Diluted Net Income,2625,1927,1549,2750
Diluted Weighted Average Shares,20.27,20.29,20.37,20.97
Diluted EPS Excluding Extraordinary Items,129.48,94.98,76.05,131.16
DPS - Common Stock Primary Issue,53,40.5,31,53
Diluted Normalized EPS,117.83,115.41,76.32,132.35
