Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18317,14817.06,15906.87,18583.1
"Revenue 18317.88 14817.06 15906.87 18583.1  Other Revenue, Total - - - -","Revenue 18317.88 14817.06 15906.87 18583.1  Other Revenue, Total - - - -","Revenue 18317.88 14817.06 15906.87 18583.1  Other Revenue, Total - - - -","Revenue 18317.88 14817.06 15906.87 18583.1  Other Revenue, Total - - - -","Revenue 18317.88 14817.06 15906.87 18583.1  Other Revenue, Total - - - -"
Revenue,18317.88,14817.06,15906.87,18583.1
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15553.45,12461.64,13816.02,15570.39
Gross Profit,2764.42,2355.41,2090.85,3012.71
Total Operating Expenses,17664.78,14350.5,15625.41,17459.46
"Selling/General/Admin. Expenses, Total 2111.33 1888.86 1739.13 1842.46  Research & Development - - 42.81 31.02  Depreciation / Amortization 430.2 465.49 - -  Interest Expense (Income) - Net Operating -0.231 -0.58 - -  Unusual Expense (Income) - -0 27.44 15.59  Other Operating Expenses, Total -429.96 -464.91 - -","Selling/General/Admin. Expenses, Total 2111.33 1888.86 1739.13 1842.46  Research & Development - - 42.81 31.02  Depreciation / Amortization 430.2 465.49 - -  Interest Expense (Income) - Net Operating -0.231 -0.58 - -  Unusual Expense (Income) - -0 27.44 15.59  Other Operating Expenses, Total -429.96 -464.91 - -","Selling/General/Admin. Expenses, Total 2111.33 1888.86 1739.13 1842.46  Research & Development - - 42.81 31.02  Depreciation / Amortization 430.2 465.49 - -  Interest Expense (Income) - Net Operating -0.231 -0.58 - -  Unusual Expense (Income) - -0 27.44 15.59  Other Operating Expenses, Total -429.96 -464.91 - -","Selling/General/Admin. Expenses, Total 2111.33 1888.86 1739.13 1842.46  Research & Development - - 42.81 31.02  Depreciation / Amortization 430.2 465.49 - -  Interest Expense (Income) - Net Operating -0.231 -0.58 - -  Unusual Expense (Income) - -0 27.44 15.59  Other Operating Expenses, Total -429.96 -464.91 - -","Selling/General/Admin. Expenses, Total 2111.33 1888.86 1739.13 1842.46  Research & Development - - 42.81 31.02  Depreciation / Amortization 430.2 465.49 - -  Interest Expense (Income) - Net Operating -0.231 -0.58 - -  Unusual Expense (Income) - -0 27.44 15.59  Other Operating Expenses, Total -429.96 -464.91 - -"
"Selling/General/Admin. Expenses, Total",2111.33,1888.86,1739.13,1842.46
Research & Development,-,-,42.81,31.02
Depreciation / Amortization,430.2,465.49,-,-
Interest Expense (Income) - Net Operating,-0.231,-0.58,-,-
Unusual Expense (Income),-,-0,27.44,15.59
"Other Operating Expenses, Total",-429.96,-464.91,-,-
Operating Income,653.1,466.56,281.47,1123.64
"Interest Income (Expense), Net Non-Operating",-,16.74,0.58,8.6
Gain (Loss) on Sale of Assets,37.5,11.3,9.94,48.28
"Other, Net",-116.43,-72.22,19.34,28.44
Net Income Before Taxes,732.02,527.47,311.33,1208.96
Provision for Income Taxes,244.06,172.9,118.4,417.2
Net Income After Taxes,487.97,354.58,192.93,791.76
Minority Interest,294.1,289.86,-19.65,-22.96
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,482.82,357.79,173.28,768.8
Total Extraordinary Items,-,-,-,-
Net Income,482.82,357.79,173.28,768.8
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,482.82,357.79,173.28,768.8
Dilution Adjustment,-0.725,-,-,-
Diluted Net Income,482.73,357.79,173.28,768.8
Diluted Weighted Average Shares,6.73,6.84,6.93,6.91
Diluted EPS Excluding Extraordinary Items,71.77,52.32,24.99,111.32
DPS - Common Stock Primary Issue,35,20,15,33
Diluted Normalized EPS,63.75,47.65,26.71,108.22
