Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,27870,28674,29986.22,29698.01
"Revenue 27870 28674 29986.22 29698.01  Other Revenue, Total - - - -","Revenue 27870 28674 29986.22 29698.01  Other Revenue, Total - - - -","Revenue 27870 28674 29986.22 29698.01  Other Revenue, Total - - - -","Revenue 27870 28674 29986.22 29698.01  Other Revenue, Total - - - -","Revenue 27870 28674 29986.22 29698.01  Other Revenue, Total - - - -"
Revenue,27870,28674,29986.22,29698.01
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",25287,24770,26275.04,26480.3
Gross Profit,2583,3904,3711.18,3217.72
Total Operating Expenses,28338,27932,29024.95,30650.36
"Selling/General/Admin. Expenses, Total 3051 2785 2712.34 2652.96  Research & Development - 377 385.56 383.35  Depreciation / Amortization 743 810 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - -3.49 -347.99 1133.76  Other Operating Expenses, Total -715 -782 - -","Selling/General/Admin. Expenses, Total 3051 2785 2712.34 2652.96  Research & Development - 377 385.56 383.35  Depreciation / Amortization 743 810 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - -3.49 -347.99 1133.76  Other Operating Expenses, Total -715 -782 - -","Selling/General/Admin. Expenses, Total 3051 2785 2712.34 2652.96  Research & Development - 377 385.56 383.35  Depreciation / Amortization 743 810 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - -3.49 -347.99 1133.76  Other Operating Expenses, Total -715 -782 - -","Selling/General/Admin. Expenses, Total 3051 2785 2712.34 2652.96  Research & Development - 377 385.56 383.35  Depreciation / Amortization 743 810 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - -3.49 -347.99 1133.76  Other Operating Expenses, Total -715 -782 - -","Selling/General/Admin. Expenses, Total 3051 2785 2712.34 2652.96  Research & Development - 377 385.56 383.35  Depreciation / Amortization 743 810 - -  Interest Expense (Income) - Net Operating -28 -28 - -  Unusual Expense (Income) - -3.49 -347.99 1133.76  Other Operating Expenses, Total -715 -782 - -"
"Selling/General/Admin. Expenses, Total",3051,2785,2712.34,2652.96
Research & Development,-,377,385.56,383.35
Depreciation / Amortization,743,810,-,-
Interest Expense (Income) - Net Operating,-28,-28,-,-
Unusual Expense (Income),-,-3.49,-347.99,1133.76
"Other Operating Expenses, Total",-715,-782,-,-
Operating Income,-468,742,961.27,-952.35
"Interest Income (Expense), Net Non-Operating",-,758.74,182.85,100.21
Gain (Loss) on Sale of Assets,36,620,15.49,42.97
"Other, Net",-208,-1453,152.18,-484.95
Net Income Before Taxes,-296,1575,1311.79,-1294.13
Provision for Income Taxes,-91,40,177.59,39.71
Net Income After Taxes,-205,1535,1134.2,-1333.84
Minority Interest,950,959,-33.17,-4.22
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-198,1515,1101.02,-1338.07
Total Extraordinary Items,-,-,-,-
Net Income,-198,1515,1101.02,-1338.07
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-198,1515,1101.02,-1338.07
Dilution Adjustment,-,-,-,-
Diluted Net Income,-198,1515,1101.02,-1338.07
Diluted Weighted Average Shares,10.94,10.97,10.97,10.97
Diluted EPS Excluding Extraordinary Items,-18.09,138.05,100.32,-121.92
DPS - Common Stock Primary Issue,18,18,18,18
Diluted Normalized EPS,-14.44,52.34,71.69,-57.32
