Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,69540,59340,56544,57544
"Revenue 69540 59340 56544 57544  Other Revenue, Total - - - -","Revenue 69540 59340 56544 57544  Other Revenue, Total - - - -","Revenue 69540 59340 56544 57544  Other Revenue, Total - - - -","Revenue 69540 59340 56544 57544  Other Revenue, Total - - - -","Revenue 69540 59340 56544 57544  Other Revenue, Total - - - -"
Revenue,69540,59340,56544,57544
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",53613,44862,42183,43182
Gross Profit,15927,14478,14361,14362
Total Operating Expenses,64239,54935,52075,53051
"Selling/General/Admin. Expenses, Total 10605 10052 9800 9771  Research & Development 550 501 - -  Depreciation / Amortization 1405 1278 21 21  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -441 70 75  Other Operating Expenses, Total -1932 -1756 1 2","Selling/General/Admin. Expenses, Total 10605 10052 9800 9771  Research & Development 550 501 - -  Depreciation / Amortization 1405 1278 21 21  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -441 70 75  Other Operating Expenses, Total -1932 -1756 1 2","Selling/General/Admin. Expenses, Total 10605 10052 9800 9771  Research & Development 550 501 - -  Depreciation / Amortization 1405 1278 21 21  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -441 70 75  Other Operating Expenses, Total -1932 -1756 1 2","Selling/General/Admin. Expenses, Total 10605 10052 9800 9771  Research & Development 550 501 - -  Depreciation / Amortization 1405 1278 21 21  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -441 70 75  Other Operating Expenses, Total -1932 -1756 1 2","Selling/General/Admin. Expenses, Total 10605 10052 9800 9771  Research & Development 550 501 - -  Depreciation / Amortization 1405 1278 21 21  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - -441 70 75  Other Operating Expenses, Total -1932 -1756 1 2"
"Selling/General/Admin. Expenses, Total",10605,10052,9800,9771
Research & Development,550,501,-,-
Depreciation / Amortization,1405,1278,21,21
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,-441,70,75
"Other Operating Expenses, Total",-1932,-1756,1,2
Operating Income,5301,4405,4469,4493
"Interest Income (Expense), Net Non-Operating",-,334,144,129
Gain (Loss) on Sale of Assets,8,171,172,3
"Other, Net",-384,-1263,352,274
Net Income Before Taxes,5677,5497,5137,4899
Provision for Income Taxes,1701,1780,1590,1503
Net Income After Taxes,3976,3717,3547,3396
Minority Interest,59,51,-9,-12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3963,3714,3538,3384
Total Extraordinary Items,-,-,-,-
Net Income,3963,3714,3538,3384
Total Adjustments to Net Income,-,-,-2,-
Income Available to Common Excluding Extraordinary Items,3963,3714,3536,3384
Dilution Adjustment,-,-,-,-
Diluted Net Income,3963,3714,3536,3384
Diluted Weighted Average Shares,9.11,9.11,9.16,9.16
Diluted EPS Excluding Extraordinary Items,435.22,407.51,386.16,369.54
DPS - Common Stock Primary Issue,-,163.5,116,111
Diluted Normalized EPS,391.66,334.67,380.76,377.28
