Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,18703,16236,15691.53,14077.98
"Revenue 18703 16236 15691.53 14077.98  Other Revenue, Total - - - -","Revenue 18703 16236 15691.53 14077.98  Other Revenue, Total - - - -","Revenue 18703 16236 15691.53 14077.98  Other Revenue, Total - - - -","Revenue 18703 16236 15691.53 14077.98  Other Revenue, Total - - - -","Revenue 18703 16236 15691.53 14077.98  Other Revenue, Total - - - -"
Revenue,18703,16236,15691.53,14077.98
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9782,8573,8525.45,7779.39
Gross Profit,8921,7663,7166.09,6298.58
Total Operating Expenses,15456,13438,13412.84,12080.32
"Selling/General/Admin. Expenses, Total 5029 4234 4318.36 4012.67  Research & Development 382 445 409.4 215.63  Depreciation / Amortization 349 254 159.64 103.83  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - - -31.2  Other Operating Expenses, Total -86 -67 - -","Selling/General/Admin. Expenses, Total 5029 4234 4318.36 4012.67  Research & Development 382 445 409.4 215.63  Depreciation / Amortization 349 254 159.64 103.83  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - - -31.2  Other Operating Expenses, Total -86 -67 - -","Selling/General/Admin. Expenses, Total 5029 4234 4318.36 4012.67  Research & Development 382 445 409.4 215.63  Depreciation / Amortization 349 254 159.64 103.83  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - - -31.2  Other Operating Expenses, Total -86 -67 - -","Selling/General/Admin. Expenses, Total 5029 4234 4318.36 4012.67  Research & Development 382 445 409.4 215.63  Depreciation / Amortization 349 254 159.64 103.83  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - - -31.2  Other Operating Expenses, Total -86 -67 - -","Selling/General/Admin. Expenses, Total 5029 4234 4318.36 4012.67  Research & Development 382 445 409.4 215.63  Depreciation / Amortization 349 254 159.64 103.83  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - - -31.2  Other Operating Expenses, Total -86 -67 - -"
"Selling/General/Admin. Expenses, Total",5029,4234,4318.36,4012.67
Research & Development,382,445,409.4,215.63
Depreciation / Amortization,349,254,159.64,103.83
Interest Expense (Income) - Net Operating,-,-1,-,-
Unusual Expense (Income),-,-,-,-31.2
"Other Operating Expenses, Total",-86,-67,-,-
Operating Income,3247,2798,2278.69,1997.65
"Interest Income (Expense), Net Non-Operating",-,7.25,5.41,1.78
Gain (Loss) on Sale of Assets,-,0.64,-,-
"Other, Net",259,-9,-2.02,4.35
Net Income Before Taxes,2988,2807,2282.08,2003.78
Provision for Income Taxes,943,919,744.19,686.73
Net Income After Taxes,2045,1888,1537.89,1317.05
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2045,1888,1537.89,1317.05
Total Extraordinary Items,-,-,-,-
Net Income,2045,1888,1537.89,1317.05
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2045,1888,1537.89,1317.05
Dilution Adjustment,-,-,-,-
Diluted Net Income,2045,1888,1537.89,1317.05
Diluted Weighted Average Shares,37.61,37.6,37.58,37.56
Diluted EPS Excluding Extraordinary Items,54.37,50.22,40.92,35.06
DPS - Common Stock Primary Issue,12,11,9,7.5
Diluted Normalized EPS,49.65,46.66,40.92,34.52
