Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,14358,11801,8699.68,8321.03
"Revenue 14357 11800 8699.68 8321.03  Other Revenue, Total 1 1 - -","Revenue 14357 11800 8699.68 8321.03  Other Revenue, Total 1 1 - -","Revenue 14357 11800 8699.68 8321.03  Other Revenue, Total 1 1 - -","Revenue 14357 11800 8699.68 8321.03  Other Revenue, Total 1 1 - -","Revenue 14357 11800 8699.68 8321.03  Other Revenue, Total 1 1 - -"
Revenue,14357,11800,8699.68,8321.03
"Other Revenue, Total",1,1,-,-
"Cost of Revenue, Total",2722,2511,2060.85,2111.88
Gross Profit,11636,9290,6638.83,6209.15
Total Operating Expenses,10031,8779,7377.98,7066.14
"Selling/General/Admin. Expenses, Total 6837 5810 5009.73 4667.41  Research & Development 36 53 16.93 17.78  Depreciation / Amortization 288 280 245.18 237.36  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 26.39 45.28 31.71  Other Operating Expenses, Total 151 129 - -","Selling/General/Admin. Expenses, Total 6837 5810 5009.73 4667.41  Research & Development 36 53 16.93 17.78  Depreciation / Amortization 288 280 245.18 237.36  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 26.39 45.28 31.71  Other Operating Expenses, Total 151 129 - -","Selling/General/Admin. Expenses, Total 6837 5810 5009.73 4667.41  Research & Development 36 53 16.93 17.78  Depreciation / Amortization 288 280 245.18 237.36  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 26.39 45.28 31.71  Other Operating Expenses, Total 151 129 - -","Selling/General/Admin. Expenses, Total 6837 5810 5009.73 4667.41  Research & Development 36 53 16.93 17.78  Depreciation / Amortization 288 280 245.18 237.36  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 26.39 45.28 31.71  Other Operating Expenses, Total 151 129 - -","Selling/General/Admin. Expenses, Total 6837 5810 5009.73 4667.41  Research & Development 36 53 16.93 17.78  Depreciation / Amortization 288 280 245.18 237.36  Interest Expense (Income) - Net Operating -3 -4 - -  Unusual Expense (Income) - 26.39 45.28 31.71  Other Operating Expenses, Total 151 129 - -"
"Selling/General/Admin. Expenses, Total",6837,5810,5009.73,4667.41
Research & Development,36,53,16.93,17.78
Depreciation / Amortization,288,280,245.18,237.36
Interest Expense (Income) - Net Operating,-3,-4,-,-
Unusual Expense (Income),-,26.39,45.28,31.71
"Other Operating Expenses, Total",151,129,-,-
Operating Income,4327,3022,1321.7,1254.9
"Interest Income (Expense), Net Non-Operating",-,-2.69,-1.03,-2.68
Gain (Loss) on Sale of Assets,3,-2,16.67,-26.23
"Other, Net",2,31,7.78,17.93
Net Income Before Taxes,4322,2993,1345.12,1243.92
Provision for Income Taxes,1229,860,431.91,398.26
Net Income After Taxes,3093,2133,913.21,845.66
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3093,2133,913.21,845.66
Total Extraordinary Items,-,-,-,-
Net Income,3093,2133,913.21,845.66
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3093,2133,913.21,845.66
Dilution Adjustment,-,-,-,-
Diluted Net Income,3093,2133,913.21,845.66
Diluted Weighted Average Shares,27.28,28.2,28.28,28.28
Diluted EPS Excluding Extraordinary Items,113.38,75.64,32.29,29.91
DPS - Common Stock Primary Issue,-,20,7.5,6
Diluted Normalized EPS,99.06,66.98,32.97,31.3
