Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,58422,55144,50152,62480
"Revenue 58422 55144 50152 62480  Other Revenue, Total - - - -","Revenue 58422 55144 50152 62480  Other Revenue, Total - - - -","Revenue 58422 55144 50152 62480  Other Revenue, Total - - - -","Revenue 58422 55144 50152 62480  Other Revenue, Total - - - -","Revenue 58422 55144 50152 62480  Other Revenue, Total - - - -"
Revenue,58422,55144,50152,62480
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43730,40066,37315,45490
Gross Profit,14692,15078,12837,16990
Total Operating Expenses,54472,50230,46275,56129
"Selling/General/Admin. Expenses, Total 10742 9860 8360 9721  Research & Development 804 - - -  Depreciation / Amortization 3586 - 458 514  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 302 141 402  Other Operating Expenses, Total -4371 2 1 2","Selling/General/Admin. Expenses, Total 10742 9860 8360 9721  Research & Development 804 - - -  Depreciation / Amortization 3586 - 458 514  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 302 141 402  Other Operating Expenses, Total -4371 2 1 2","Selling/General/Admin. Expenses, Total 10742 9860 8360 9721  Research & Development 804 - - -  Depreciation / Amortization 3586 - 458 514  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 302 141 402  Other Operating Expenses, Total -4371 2 1 2","Selling/General/Admin. Expenses, Total 10742 9860 8360 9721  Research & Development 804 - - -  Depreciation / Amortization 3586 - 458 514  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 302 141 402  Other Operating Expenses, Total -4371 2 1 2","Selling/General/Admin. Expenses, Total 10742 9860 8360 9721  Research & Development 804 - - -  Depreciation / Amortization 3586 - 458 514  Interest Expense (Income) - Net Operating -19 - - -  Unusual Expense (Income) - 302 141 402  Other Operating Expenses, Total -4371 2 1 2"
"Selling/General/Admin. Expenses, Total",10742,9860,8360,9721
Research & Development,804,-,-,-
Depreciation / Amortization,3586,-,458,514
Interest Expense (Income) - Net Operating,-19,-,-,-
Unusual Expense (Income),-,302,141,402
"Other Operating Expenses, Total",-4371,2,1,2
Operating Income,3950,4914,3877,6351
"Interest Income (Expense), Net Non-Operating",-,805,1162,671
Gain (Loss) on Sale of Assets,-45,-,-,-
"Other, Net",-761,-125,407,46
Net Income Before Taxes,4756,5594,5446,7068
Provision for Income Taxes,1285,1302,1429,1772
Net Income After Taxes,3471,4292,4017,5296
Minority Interest,1579,-68,-54,-64
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3375,4224,3963,5232
Total Extraordinary Items,-,-,-,-
Net Income,3375,4224,3963,5232
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,3375,4224,3962,5231
Dilution Adjustment,-,-,-,-
Diluted Net Income,3375,4224,3962,5231
Diluted Weighted Average Shares,34.04,34.71,34.91,35.51
Diluted EPS Excluding Extraordinary Items,99.14,121.7,113.49,147.31
DPS - Common Stock Primary Issue,100,45,35,45
Diluted Normalized EPS,87.36,128.38,116.46,155.79
