Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,14279,13413,13689.27,13949.99
"Revenue 14279 13413 13689.27 13949.99  Other Revenue, Total - - - -","Revenue 14279 13413 13689.27 13949.99  Other Revenue, Total - - - -","Revenue 14279 13413 13689.27 13949.99  Other Revenue, Total - - - -","Revenue 14279 13413 13689.27 13949.99  Other Revenue, Total - - - -","Revenue 14279 13413 13689.27 13949.99  Other Revenue, Total - - - -"
Revenue,14279,13413,13689.27,13949.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11389,10591,10557.45,11098.05
Gross Profit,2890,2822,3131.82,2851.94
Total Operating Expenses,13654,12796,12650.96,13222.45
"Selling/General/Admin. Expenses, Total 2265 2152 2312.02 1926.89  Research & Development - 100 142.26 90.98  Depreciation / Amortization 138 101 53.84 30.14  Interest Expense (Income) - Net Operating -5 -9 - -  Unusual Expense (Income) - 564.76 -218.52 76.39  Other Operating Expenses, Total -133 -139 - -","Selling/General/Admin. Expenses, Total 2265 2152 2312.02 1926.89  Research & Development - 100 142.26 90.98  Depreciation / Amortization 138 101 53.84 30.14  Interest Expense (Income) - Net Operating -5 -9 - -  Unusual Expense (Income) - 564.76 -218.52 76.39  Other Operating Expenses, Total -133 -139 - -","Selling/General/Admin. Expenses, Total 2265 2152 2312.02 1926.89  Research & Development - 100 142.26 90.98  Depreciation / Amortization 138 101 53.84 30.14  Interest Expense (Income) - Net Operating -5 -9 - -  Unusual Expense (Income) - 564.76 -218.52 76.39  Other Operating Expenses, Total -133 -139 - -","Selling/General/Admin. Expenses, Total 2265 2152 2312.02 1926.89  Research & Development - 100 142.26 90.98  Depreciation / Amortization 138 101 53.84 30.14  Interest Expense (Income) - Net Operating -5 -9 - -  Unusual Expense (Income) - 564.76 -218.52 76.39  Other Operating Expenses, Total -133 -139 - -","Selling/General/Admin. Expenses, Total 2265 2152 2312.02 1926.89  Research & Development - 100 142.26 90.98  Depreciation / Amortization 138 101 53.84 30.14  Interest Expense (Income) - Net Operating -5 -9 - -  Unusual Expense (Income) - 564.76 -218.52 76.39  Other Operating Expenses, Total -133 -139 - -"
"Selling/General/Admin. Expenses, Total",2265,2152,2312.02,1926.89
Research & Development,-,100,142.26,90.98
Depreciation / Amortization,138,101,53.84,30.14
Interest Expense (Income) - Net Operating,-5,-9,-,-
Unusual Expense (Income),-,564.76,-218.52,76.39
"Other Operating Expenses, Total",-133,-139,-,-
Operating Income,625,617,1038.31,727.54
"Interest Income (Expense), Net Non-Operating",-,709.88,93.1,67.76
Gain (Loss) on Sale of Assets,49,652,51.59,-0.5
"Other, Net",-59,-800,27.63,33.17
Net Income Before Taxes,635,765,1210.63,827.98
Provision for Income Taxes,299,351,177.7,318.76
Net Income After Taxes,336,414,1032.93,509.22
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,336,414,1032.93,509.22
Total Extraordinary Items,-,-,-,-
Net Income,336,414,1032.93,509.22
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,336,414,1032.93,509.21
Dilution Adjustment,-,-,-,-
Diluted Net Income,336,414,1032.93,509.21
Diluted Weighted Average Shares,4.33,5.42,6.34,6.36
Diluted EPS Excluding Extraordinary Items,77.68,76.39,162.96,80.04
DPS - Common Stock Primary Issue,17.5,15,15,10
Diluted Normalized EPS,84.67,79.58,135.09,92.2
