Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,18618,17098,12926,13719.37
"Revenue 18618 17098 12926 13719.37  Other Revenue, Total - - - -","Revenue 18618 17098 12926 13719.37  Other Revenue, Total - - - -","Revenue 18618 17098 12926 13719.37  Other Revenue, Total - - - -","Revenue 18618 17098 12926 13719.37  Other Revenue, Total - - - -","Revenue 18618 17098 12926 13719.37  Other Revenue, Total - - - -"
Revenue,18618,17098,12926,13719.37
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15131,13916,10281,11141.68
Gross Profit,3488,3182,2645,2577.69
Total Operating Expenses,17717,16292,12541,13499.62
"Selling/General/Admin. Expenses, Total 2586 1907 1845 1899.32  Research & Development - 469 415 432.92  Depreciation / Amortization 821 788 790 -2.15  Interest Expense (Income) - Net Operating -8 -6 -6 -  Unusual Expense (Income) - 14.41 90.58 27.85  Other Operating Expenses, Total -813 -782 -784 -","Selling/General/Admin. Expenses, Total 2586 1907 1845 1899.32  Research & Development - 469 415 432.92  Depreciation / Amortization 821 788 790 -2.15  Interest Expense (Income) - Net Operating -8 -6 -6 -  Unusual Expense (Income) - 14.41 90.58 27.85  Other Operating Expenses, Total -813 -782 -784 -","Selling/General/Admin. Expenses, Total 2586 1907 1845 1899.32  Research & Development - 469 415 432.92  Depreciation / Amortization 821 788 790 -2.15  Interest Expense (Income) - Net Operating -8 -6 -6 -  Unusual Expense (Income) - 14.41 90.58 27.85  Other Operating Expenses, Total -813 -782 -784 -","Selling/General/Admin. Expenses, Total 2586 1907 1845 1899.32  Research & Development - 469 415 432.92  Depreciation / Amortization 821 788 790 -2.15  Interest Expense (Income) - Net Operating -8 -6 -6 -  Unusual Expense (Income) - 14.41 90.58 27.85  Other Operating Expenses, Total -813 -782 -784 -","Selling/General/Admin. Expenses, Total 2586 1907 1845 1899.32  Research & Development - 469 415 432.92  Depreciation / Amortization 821 788 790 -2.15  Interest Expense (Income) - Net Operating -8 -6 -6 -  Unusual Expense (Income) - 14.41 90.58 27.85  Other Operating Expenses, Total -813 -782 -784 -"
"Selling/General/Admin. Expenses, Total",2586,1907,1845,1899.32
Research & Development,-,469,415,432.92
Depreciation / Amortization,821,788,790,-2.15
Interest Expense (Income) - Net Operating,-8,-6,-6,-
Unusual Expense (Income),-,14.41,90.58,27.85
"Other Operating Expenses, Total",-813,-782,-784,-
Operating Income,901,806,385,219.75
"Interest Income (Expense), Net Non-Operating",-,72.56,106.98,33.79
Gain (Loss) on Sale of Assets,14,119,118,-5.47
"Other, Net",-166,-369,-294,24.78
Net Income Before Taxes,1054,1056,561,272.85
Provision for Income Taxes,238,172,159,99.92
Net Income After Taxes,815,884,402,172.94
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,815,884,402,172.94
Total Extraordinary Items,-,-,-,-
Net Income,815,884,402,172.94
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,815,884,402,172.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,815,884,402,172.94
Diluted Weighted Average Shares,4.53,4.52,4.5,4.48
Diluted EPS Excluding Extraordinary Items,179.86,195.79,89.35,38.58
DPS - Common Stock Primary Issue,27,25,22,22
Diluted Normalized EPS,144.13,130.4,77.52,42.81
