Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,35507,34373,32911.96,31719.44
"Revenue 35507 34373.67 32911.96 31719.44  Other Revenue, Total - - - -","Revenue 35507 34373.67 32911.96 31719.44  Other Revenue, Total - - - -","Revenue 35507 34373.67 32911.96 31719.44  Other Revenue, Total - - - -","Revenue 35507 34373.67 32911.96 31719.44  Other Revenue, Total - - - -","Revenue 35507 34373.67 32911.96 31719.44  Other Revenue, Total - - - -"
Revenue,35507,34373.67,32911.96,31719.44
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29111,28052.45,27687.33,27298.72
Gross Profit,6396,6321.22,5224.62,4420.72
Total Operating Expenses,31840,31037.85,32637.28,30493.27
"Selling/General/Admin. Expenses, Total 2729 2976.3 2956.22 2881.94  Research & Development - - - -  Depreciation / Amortization 737 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 9.1 1993.72 312.6  Other Operating Expenses, Total -667 - - -","Selling/General/Admin. Expenses, Total 2729 2976.3 2956.22 2881.94  Research & Development - - - -  Depreciation / Amortization 737 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 9.1 1993.72 312.6  Other Operating Expenses, Total -667 - - -","Selling/General/Admin. Expenses, Total 2729 2976.3 2956.22 2881.94  Research & Development - - - -  Depreciation / Amortization 737 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 9.1 1993.72 312.6  Other Operating Expenses, Total -667 - - -","Selling/General/Admin. Expenses, Total 2729 2976.3 2956.22 2881.94  Research & Development - - - -  Depreciation / Amortization 737 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 9.1 1993.72 312.6  Other Operating Expenses, Total -667 - - -","Selling/General/Admin. Expenses, Total 2729 2976.3 2956.22 2881.94  Research & Development - - - -  Depreciation / Amortization 737 - - -  Interest Expense (Income) - Net Operating -70 - - -  Unusual Expense (Income) - 9.1 1993.72 312.6  Other Operating Expenses, Total -667 - - -"
"Selling/General/Admin. Expenses, Total",2729,2976.3,2956.22,2881.94
Research & Development,-,-,-,-
Depreciation / Amortization,737,-,-,-
Interest Expense (Income) - Net Operating,-70,-,-,-
Unusual Expense (Income),-,9.1,1993.72,312.6
"Other Operating Expenses, Total",-667,-,-,-
Operating Income,3667,3335.82,274.68,1226.17
"Interest Income (Expense), Net Non-Operating",-,5.01,-36.12,40.5
Gain (Loss) on Sale of Assets,-,148.72,3.61,-
"Other, Net",-750,5.61,647.81,421.77
Net Income Before Taxes,4062,3495.16,889.98,1688.45
Provision for Income Taxes,1364,1215.56,352.43,565.71
Net Income After Taxes,2698,2279.59,537.54,1122.73
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2698,2279.59,537.54,1122.73
Total Extraordinary Items,-,-,-,-
Net Income,2698,2279.59,537.54,1122.73
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,2698,2279.59,537.54,1122.73
Dilution Adjustment,-,-,-,-
Diluted Net Income,2698,2279.59,537.54,1122.73
Diluted Weighted Average Shares,86.54,87.47,87.47,87.65
Diluted EPS Excluding Extraordinary Items,31.18,26.06,6.15,12.81
DPS - Common Stock Primary Issue,5,4.5,3.9,3.9
Diluted Normalized EPS,27.04,25.37,20.24,15.53
