Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,29091,28174,22817.5,22877.97
"Revenue 29091 28174 22817.5 22877.97  Other Revenue, Total - - - -","Revenue 29091 28174 22817.5 22877.97  Other Revenue, Total - - - -","Revenue 29091 28174 22817.5 22877.97  Other Revenue, Total - - - -","Revenue 29091 28174 22817.5 22877.97  Other Revenue, Total - - - -","Revenue 29091 28174 22817.5 22877.97  Other Revenue, Total - - - -"
Revenue,29091,28174,22817.5,22877.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17530,17599,15512.9,15327.34
Gross Profit,11561,10575,7304.6,7550.63
Total Operating Expenses,22944,23001,20109.36,19694.38
"Selling/General/Admin. Expenses, Total 5370 5144 4211.41 4252.18  Research & Development 1714 - - -  Depreciation / Amortization 2647 28 252.8 254.02  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 229 132.25 -139.16  Other Operating Expenses, Total -4306 1 - -","Selling/General/Admin. Expenses, Total 5370 5144 4211.41 4252.18  Research & Development 1714 - - -  Depreciation / Amortization 2647 28 252.8 254.02  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 229 132.25 -139.16  Other Operating Expenses, Total -4306 1 - -","Selling/General/Admin. Expenses, Total 5370 5144 4211.41 4252.18  Research & Development 1714 - - -  Depreciation / Amortization 2647 28 252.8 254.02  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 229 132.25 -139.16  Other Operating Expenses, Total -4306 1 - -","Selling/General/Admin. Expenses, Total 5370 5144 4211.41 4252.18  Research & Development 1714 - - -  Depreciation / Amortization 2647 28 252.8 254.02  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 229 132.25 -139.16  Other Operating Expenses, Total -4306 1 - -","Selling/General/Admin. Expenses, Total 5370 5144 4211.41 4252.18  Research & Development 1714 - - -  Depreciation / Amortization 2647 28 252.8 254.02  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 229 132.25 -139.16  Other Operating Expenses, Total -4306 1 - -"
"Selling/General/Admin. Expenses, Total",5370,5144,4211.41,4252.18
Research & Development,1714,-,-,-
Depreciation / Amortization,2647,28,252.8,254.02
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,229,132.25,-139.16
"Other Operating Expenses, Total",-4306,1,-,-
Operating Income,6147,5173,2708.14,3183.58
"Interest Income (Expense), Net Non-Operating",-,-10,708.81,-117.04
Gain (Loss) on Sale of Assets,820,-,-,-
"Other, Net",-2027,15,50.54,36.51
Net Income Before Taxes,7354,5178,3467.49,3103.05
Provision for Income Taxes,2358,1374,927.65,719.32
Net Income After Taxes,4996,3804,2539.85,2383.73
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4996,3804,2539.85,2383.73
Total Extraordinary Items,-,-,-,-
Net Income,4996,3804,2539.85,2383.73
Total Adjustments to Net Income,-,-1,-0,-
Income Available to Common Excluding Extraordinary Items,4996,3803,2539.85,2383.73
Dilution Adjustment,-,-,-,-
Diluted Net Income,4996,3803,2539.85,2383.73
Diluted Weighted Average Shares,17.28,17.27,17.28,17.28
Diluted EPS Excluding Extraordinary Items,289.2,220.14,147.02,137.98
DPS - Common Stock Primary Issue,-,77,60,60
Diluted Normalized EPS,243.78,229.88,152.62,131.79
