Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,4770,5058,4550.41,5510.78
"Revenue 4770 5058.8 4550.41 5510.78  Other Revenue, Total - - - -","Revenue 4770 5058.8 4550.41 5510.78  Other Revenue, Total - - - -","Revenue 4770 5058.8 4550.41 5510.78  Other Revenue, Total - - - -","Revenue 4770 5058.8 4550.41 5510.78  Other Revenue, Total - - - -","Revenue 4770 5058.8 4550.41 5510.78  Other Revenue, Total - - - -"
Revenue,4770,5058.8,4550.41,5510.78
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",395,515.79,602.14,611.38
Gross Profit,4375,4543,3948.27,4899.4
Total Operating Expenses,4350,4640.53,4417.78,4923.92
"Selling/General/Admin. Expenses, Total 3955 4097.85 3788.22 4272.42  Research & Development - - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 26.88 27.41 40.11  Other Operating Expenses, Total -6 - - -","Selling/General/Admin. Expenses, Total 3955 4097.85 3788.22 4272.42  Research & Development - - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 26.88 27.41 40.11  Other Operating Expenses, Total -6 - - -","Selling/General/Admin. Expenses, Total 3955 4097.85 3788.22 4272.42  Research & Development - - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 26.88 27.41 40.11  Other Operating Expenses, Total -6 - - -","Selling/General/Admin. Expenses, Total 3955 4097.85 3788.22 4272.42  Research & Development - - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 26.88 27.41 40.11  Other Operating Expenses, Total -6 - - -","Selling/General/Admin. Expenses, Total 3955 4097.85 3788.22 4272.42  Research & Development - - - -  Depreciation / Amortization 31 - - -  Interest Expense (Income) - Net Operating -25 - - -  Unusual Expense (Income) - 26.88 27.41 40.11  Other Operating Expenses, Total -6 - - -"
"Selling/General/Admin. Expenses, Total",3955,4097.85,3788.22,4272.42
Research & Development,-,-,-,-
Depreciation / Amortization,31,-,-,-
Interest Expense (Income) - Net Operating,-25,-,-,-
Unusual Expense (Income),-,26.88,27.41,40.11
"Other Operating Expenses, Total",-6,-,-,-
Operating Income,420,418.27,132.63,586.87
"Interest Income (Expense), Net Non-Operating",-,-22.3,-23.57,-32.53
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",32,25.48,20.9,-10.4
Net Income Before Taxes,388,421.45,129.96,543.93
Provision for Income Taxes,152,150.57,35.59,184.09
Net Income After Taxes,236,270.88,94.37,359.84
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,236,270.88,94.37,359.84
Total Extraordinary Items,-,-,-,-
Net Income,236,270.88,94.37,359.84
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,236,270.88,94.37,359.84
Dilution Adjustment,-,-,-,-
Diluted Net Income,236,270.88,94.37,359.84
Diluted Weighted Average Shares,9.07,9.07,9.07,9.02
Diluted EPS Excluding Extraordinary Items,26.03,29.88,10.41,39.88
DPS - Common Stock Primary Issue,13,11,6,13
Diluted Normalized EPS,26.96,31.79,12.61,42.82
