Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,17581,13137,4205.45,6427.6
"Revenue 17581 13137.32 4205.45 6427.6  Other Revenue, Total - - - -","Revenue 17581 13137.32 4205.45 6427.6  Other Revenue, Total - - - -","Revenue 17581 13137.32 4205.45 6427.6  Other Revenue, Total - - - -","Revenue 17581 13137.32 4205.45 6427.6  Other Revenue, Total - - - -","Revenue 17581 13137.32 4205.45 6427.6  Other Revenue, Total - - - -"
Revenue,17581,13137.32,4205.45,6427.6
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3482,3234.21,1444.52,2087.6
Gross Profit,14099,9903.11,2760.94,4340
Total Operating Expenses,6477,6314.79,3789.23,5256.87
"Selling/General/Admin. Expenses, Total 2337 2316.15 1774.42 2709.12  Research & Development 605 592.32 509.46 461.92  Depreciation / Amortization 186 45.1 58.68 57.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -124.03 - -59.66  Other Operating Expenses, Total -133 251.05 2.15 0.69","Selling/General/Admin. Expenses, Total 2337 2316.15 1774.42 2709.12  Research & Development 605 592.32 509.46 461.92  Depreciation / Amortization 186 45.1 58.68 57.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -124.03 - -59.66  Other Operating Expenses, Total -133 251.05 2.15 0.69","Selling/General/Admin. Expenses, Total 2337 2316.15 1774.42 2709.12  Research & Development 605 592.32 509.46 461.92  Depreciation / Amortization 186 45.1 58.68 57.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -124.03 - -59.66  Other Operating Expenses, Total -133 251.05 2.15 0.69","Selling/General/Admin. Expenses, Total 2337 2316.15 1774.42 2709.12  Research & Development 605 592.32 509.46 461.92  Depreciation / Amortization 186 45.1 58.68 57.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -124.03 - -59.66  Other Operating Expenses, Total -133 251.05 2.15 0.69","Selling/General/Admin. Expenses, Total 2337 2316.15 1774.42 2709.12  Research & Development 605 592.32 509.46 461.92  Depreciation / Amortization 186 45.1 58.68 57.18  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -124.03 - -59.66  Other Operating Expenses, Total -133 251.05 2.15 0.69"
"Selling/General/Admin. Expenses, Total",2337,2316.15,1774.42,2709.12
Research & Development,605,592.32,509.46,461.92
Depreciation / Amortization,186,45.1,58.68,57.18
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-124.03,-,-59.66
"Other Operating Expenses, Total",-133,251.05,2.15,0.69
Operating Income,11104,6822.53,416.22,1170.73
"Interest Income (Expense), Net Non-Operating",-,0.85,-2.32,-2.08
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",34,1.14,1.27,2.13
Net Income Before Taxes,11070,6824.52,415.17,1170.78
Provision for Income Taxes,3232,2007.74,108.83,296.44
Net Income After Taxes,7838,4816.77,306.35,874.35
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7838,4816.77,306.35,874.35
Total Extraordinary Items,-,-,-,-
Net Income,7838,4816.77,306.35,874.35
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,7838,4816.77,306.35,874.34
Dilution Adjustment,-,-,-,-
Diluted Net Income,7838,4816.77,306.35,874.34
Diluted Weighted Average Shares,9.52,9.52,9.52,9.52
Diluted EPS Excluding Extraordinary Items,822.93,505.72,32.16,91.8
DPS - Common Stock Primary Issue,-,155,10,29
Diluted Normalized EPS,726.42,496.53,32.16,87.12
