Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,286358,271949,188059,148332
"Revenue 286358 271949 188059 148332  Other Revenue, Total - - - -","Revenue 286358 271949 188059 148332  Other Revenue, Total - - - -","Revenue 286358 271949 188059 148332  Other Revenue, Total - - - -","Revenue 286358 271949 188059 148332  Other Revenue, Total - - - -","Revenue 286358 271949 188059 148332  Other Revenue, Total - - - -"
Revenue,286358,271949,188059,148332
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",194664,185891,152059,132771
Gross Profit,91694,86058,36000,15561
Total Operating Expenses,209644,200554,164730,145978
"Selling/General/Admin. Expenses, Total 14980 11185 9690 9484  Research & Development - 3478 2981 2849  Depreciation / Amortization 34750 30278 17634 -  Interest Expense (Income) - Net Operating -64 -62 -54 -  Unusual Expense (Income) - 1076 875 873  Other Operating Expenses, Total -34686 -30216 -17580 1","Selling/General/Admin. Expenses, Total 14980 11185 9690 9484  Research & Development - 3478 2981 2849  Depreciation / Amortization 34750 30278 17634 -  Interest Expense (Income) - Net Operating -64 -62 -54 -  Unusual Expense (Income) - 1076 875 873  Other Operating Expenses, Total -34686 -30216 -17580 1","Selling/General/Admin. Expenses, Total 14980 11185 9690 9484  Research & Development - 3478 2981 2849  Depreciation / Amortization 34750 30278 17634 -  Interest Expense (Income) - Net Operating -64 -62 -54 -  Unusual Expense (Income) - 1076 875 873  Other Operating Expenses, Total -34686 -30216 -17580 1","Selling/General/Admin. Expenses, Total 14980 11185 9690 9484  Research & Development - 3478 2981 2849  Depreciation / Amortization 34750 30278 17634 -  Interest Expense (Income) - Net Operating -64 -62 -54 -  Unusual Expense (Income) - 1076 875 873  Other Operating Expenses, Total -34686 -30216 -17580 1","Selling/General/Admin. Expenses, Total 14980 11185 9690 9484  Research & Development - 3478 2981 2849  Depreciation / Amortization 34750 30278 17634 -  Interest Expense (Income) - Net Operating -64 -62 -54 -  Unusual Expense (Income) - 1076 875 873  Other Operating Expenses, Total -34686 -30216 -17580 1"
"Selling/General/Admin. Expenses, Total",14980,11185,9690,9484
Research & Development,-,3478,2981,2849
Depreciation / Amortization,34750,30278,17634,-
Interest Expense (Income) - Net Operating,-64,-62,-54,-
Unusual Expense (Income),-,1076,875,873
"Other Operating Expenses, Total",-34686,-30216,-17580,1
Operating Income,76714,71395,23329,2354
"Interest Income (Expense), Net Non-Operating",-,3737,2605,1101
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-745,-3348,-2301,485
Net Income Before Taxes,77459,74743,25630,3940
Provision for Income Taxes,22971,22115,7612,1249
Net Income After Taxes,54488,52628,18018,2691
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,54488,52628,18018,2691
Total Extraordinary Items,-,-,-,-
Net Income,54488,52628,18018,2691
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,54488,52628,18018,2690
Dilution Adjustment,-,-,-,-
Diluted Net Income,54488,52628,18018,2690
Diluted Weighted Average Shares,135.1,135.09,135.09,135.09
Diluted EPS Excluding Extraordinary Items,403.31,389.58,133.38,19.91
DPS - Common Stock Primary Issue,-,45,27.5,25
Diluted Normalized EPS,364.33,350.78,122.63,24.33
