Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,13529,13300,17708.52,17235.63
"Revenue 13529 13300 17708.52 17235.63  Other Revenue, Total - - - -","Revenue 13529 13300 17708.52 17235.63  Other Revenue, Total - - - -","Revenue 13529 13300 17708.52 17235.63  Other Revenue, Total - - - -","Revenue 13529 13300 17708.52 17235.63  Other Revenue, Total - - - -","Revenue 13529 13300 17708.52 17235.63  Other Revenue, Total - - - -"
Revenue,13529,13300,17708.52,17235.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9117,8734,8675.34,8432.86
Gross Profit,4412,4566,9033.18,8802.77
Total Operating Expenses,13097,12649,16980.28,16648.27
"Selling/General/Admin. Expenses, Total 3980 3849 8034.84 7891.88  Research & Development - 185 192.73 180.41  Depreciation / Amortization 743 709 84.56 90.5  Interest Expense (Income) - Net Operating -15 -3 - -  Unusual Expense (Income) - 3 -7.19 52.62  Other Operating Expenses, Total -728 -825 - -","Selling/General/Admin. Expenses, Total 3980 3849 8034.84 7891.88  Research & Development - 185 192.73 180.41  Depreciation / Amortization 743 709 84.56 90.5  Interest Expense (Income) - Net Operating -15 -3 - -  Unusual Expense (Income) - 3 -7.19 52.62  Other Operating Expenses, Total -728 -825 - -","Selling/General/Admin. Expenses, Total 3980 3849 8034.84 7891.88  Research & Development - 185 192.73 180.41  Depreciation / Amortization 743 709 84.56 90.5  Interest Expense (Income) - Net Operating -15 -3 - -  Unusual Expense (Income) - 3 -7.19 52.62  Other Operating Expenses, Total -728 -825 - -","Selling/General/Admin. Expenses, Total 3980 3849 8034.84 7891.88  Research & Development - 185 192.73 180.41  Depreciation / Amortization 743 709 84.56 90.5  Interest Expense (Income) - Net Operating -15 -3 - -  Unusual Expense (Income) - 3 -7.19 52.62  Other Operating Expenses, Total -728 -825 - -","Selling/General/Admin. Expenses, Total 3980 3849 8034.84 7891.88  Research & Development - 185 192.73 180.41  Depreciation / Amortization 743 709 84.56 90.5  Interest Expense (Income) - Net Operating -15 -3 - -  Unusual Expense (Income) - 3 -7.19 52.62  Other Operating Expenses, Total -728 -825 - -"
"Selling/General/Admin. Expenses, Total",3980,3849,8034.84,7891.88
Research & Development,-,185,192.73,180.41
Depreciation / Amortization,743,709,84.56,90.5
Interest Expense (Income) - Net Operating,-15,-3,-,-
Unusual Expense (Income),-,3,-7.19,52.62
"Other Operating Expenses, Total",-728,-825,-,-
Operating Income,432,651,728.25,587.36
"Interest Income (Expense), Net Non-Operating",-,353,301.17,378.54
Gain (Loss) on Sale of Assets,619,167,-,0.41
"Other, Net",-1233,-525,-37.19,21.59
Net Income Before Taxes,1046,1009,992.23,987.9
Provision for Income Taxes,451,293,298.29,295.46
Net Income After Taxes,595,716,693.95,692.44
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,595,716,693.95,692.44
Total Extraordinary Items,-,-,-,-
Net Income,595,716,693.95,692.44
Total Adjustments to Net Income,-,-,-1,-0
Income Available to Common Excluding Extraordinary Items,595,716,693.95,692.44
Dilution Adjustment,-,-,-,-
Diluted Net Income,595,716,693.95,692.44
Diluted Weighted Average Shares,13.35,13.4,13.42,13.41
Diluted EPS Excluding Extraordinary Items,44.58,53.42,51.71,51.63
DPS - Common Stock Primary Issue,-,35,35,35
Diluted Normalized EPS,28.8,39.4,51.33,54.36
