Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,135451,125510,113859,133053
"Revenue 135451 125510 113859 133053  Other Revenue, Total - - - -","Revenue 135451 125510 113859 133053  Other Revenue, Total - - - -","Revenue 135451 125510 113859 133053  Other Revenue, Total - - - -","Revenue 135451 125510 113859 133053  Other Revenue, Total - - - -","Revenue 135451 125510 113859 133053  Other Revenue, Total - - - -"
Revenue,135451,125510,113859,133053
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",112253,100740,91611,105482
Gross Profit,23198,24770,22248,27571
Total Operating Expenses,131513,120139,112340,126613
"Selling/General/Admin. Expenses, Total 19260 12796 12580 13120  Research & Development - 6411 7199 8010  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -165 - - -  Unusual Expense (Income) - 191 949 -  Other Operating Expenses, Total 165 1 1 1","Selling/General/Admin. Expenses, Total 19260 12796 12580 13120  Research & Development - 6411 7199 8010  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -165 - - -  Unusual Expense (Income) - 191 949 -  Other Operating Expenses, Total 165 1 1 1","Selling/General/Admin. Expenses, Total 19260 12796 12580 13120  Research & Development - 6411 7199 8010  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -165 - - -  Unusual Expense (Income) - 191 949 -  Other Operating Expenses, Total 165 1 1 1","Selling/General/Admin. Expenses, Total 19260 12796 12580 13120  Research & Development - 6411 7199 8010  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -165 - - -  Unusual Expense (Income) - 191 949 -  Other Operating Expenses, Total 165 1 1 1","Selling/General/Admin. Expenses, Total 19260 12796 12580 13120  Research & Development - 6411 7199 8010  Depreciation / Amortization - - - -  Interest Expense (Income) - Net Operating -165 - - -  Unusual Expense (Income) - 191 949 -  Other Operating Expenses, Total 165 1 1 1"
"Selling/General/Admin. Expenses, Total",19260,12796,12580,13120
Research & Development,-,6411,7199,8010
Depreciation / Amortization,-,-,-,-
Interest Expense (Income) - Net Operating,-165,-,-,-
Unusual Expense (Income),-,191,949,-
"Other Operating Expenses, Total",165,1,1,1
Operating Income,3938,5371,1519,6440
"Interest Income (Expense), Net Non-Operating",-,1112,2598,916
Gain (Loss) on Sale of Assets,-578,-287,-95,-240
"Other, Net",109,-168,-17,7
Net Income Before Taxes,4407,6028,4005,7123
Provision for Income Taxes,-94,1978,1311,1937
Net Income After Taxes,4501,4050,2694,5186
Minority Interest,673,603,163,29
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4423,3984,2857,5215
Total Extraordinary Items,-,-,-,-
Net Income,4423,3984,2857,5215
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,4423,3983,2857,5214
Dilution Adjustment,-,-,-,-
Diluted Net Income,4423,3983,2857,5214
Diluted Weighted Average Shares,96.11,96.12,96.13,96.11
Diluted EPS Excluding Extraordinary Items,46.02,41.44,29.72,54.25
DPS - Common Stock Primary Issue,9,7,3.5,7
Diluted Normalized EPS,33.98,44.78,38.45,57.98
