Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,919,901,1147.16,1554.19
"Revenue 919 901 1147.16 1554.19  Other Revenue, Total - - - -","Revenue 919 901 1147.16 1554.19  Other Revenue, Total - - - -","Revenue 919 901 1147.16 1554.19  Other Revenue, Total - - - -","Revenue 919 901 1147.16 1554.19  Other Revenue, Total - - - -","Revenue 919 901 1147.16 1554.19  Other Revenue, Total - - - -"
Revenue,919,901,1147.16,1554.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",550,848,851.8,892.96
Gross Profit,369,53,295.36,661.24
Total Operating Expenses,1090,1380,2198.34,1842.15
"Selling/General/Admin. Expenses, Total 506 482 625.39 664.98  Research & Development - - - -  Depreciation / Amortization 23 66 402.78 198.92  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 91.58 318.37 85.29  Other Operating Expenses, Total 14 -11 - -","Selling/General/Admin. Expenses, Total 506 482 625.39 664.98  Research & Development - - - -  Depreciation / Amortization 23 66 402.78 198.92  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 91.58 318.37 85.29  Other Operating Expenses, Total 14 -11 - -","Selling/General/Admin. Expenses, Total 506 482 625.39 664.98  Research & Development - - - -  Depreciation / Amortization 23 66 402.78 198.92  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 91.58 318.37 85.29  Other Operating Expenses, Total 14 -11 - -","Selling/General/Admin. Expenses, Total 506 482 625.39 664.98  Research & Development - - - -  Depreciation / Amortization 23 66 402.78 198.92  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 91.58 318.37 85.29  Other Operating Expenses, Total 14 -11 - -","Selling/General/Admin. Expenses, Total 506 482 625.39 664.98  Research & Development - - - -  Depreciation / Amortization 23 66 402.78 198.92  Interest Expense (Income) - Net Operating -3 -5 - -  Unusual Expense (Income) - 91.58 318.37 85.29  Other Operating Expenses, Total 14 -11 - -"
"Selling/General/Admin. Expenses, Total",506,482,625.39,664.98
Research & Development,-,-,-,-
Depreciation / Amortization,23,66,402.78,198.92
Interest Expense (Income) - Net Operating,-3,-5,-,-
Unusual Expense (Income),-,91.58,318.37,85.29
"Other Operating Expenses, Total",14,-11,-,-
Operating Income,-171,-479,-1051.18,-287.95
"Interest Income (Expense), Net Non-Operating",-,3.6,0.24,-2.64
Gain (Loss) on Sale of Assets,5,3,28.95,-3.79
"Other, Net",211,98,-19.87,37.51
Net Income Before Taxes,-387,-580,-1041.86,-256.87
Provision for Income Taxes,16,1,8.93,21.31
Net Income After Taxes,-403,-581,-1050.79,-278.18
Minority Interest,6,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-403,-581,-1050.79,-278.18
Total Extraordinary Items,-,-,-,-
Net Income,-403,-581,-1050.79,-278.18
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-403,-581,-1050.79,-278.18
Dilution Adjustment,-,-,-,-
Diluted Net Income,-403,-581,-1050.79,-278.18
Diluted Weighted Average Shares,31.86,28.67,26.24,23.67
Diluted EPS Excluding Extraordinary Items,-12.65,-20.27,-40.05,-11.75
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-3.2,-8.83,-17.53,-1.03
