Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7488,6560,6525.92,6343.93
"Revenue 7488 6560.26 6525.92 6343.93  Other Revenue, Total - - - -","Revenue 7488 6560.26 6525.92 6343.93  Other Revenue, Total - - - -","Revenue 7488 6560.26 6525.92 6343.93  Other Revenue, Total - - - -","Revenue 7488 6560.26 6525.92 6343.93  Other Revenue, Total - - - -","Revenue 7488 6560.26 6525.92 6343.93  Other Revenue, Total - - - -"
Revenue,7488,6560.26,6525.92,6343.93
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5247,4585.27,4676.57,4568.87
Gross Profit,2241,1974.98,1849.35,1775.06
Total Operating Expenses,6273,5497.74,5554.75,5413.34
"Selling/General/Admin. Expenses, Total 1026 856.18 786.85 770.17  Research & Development 66 53.68 48.61 71.77  Depreciation / Amortization 35 2.61 2.72 2.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 40 -  Other Operating Expenses, Total -101 - - -","Selling/General/Admin. Expenses, Total 1026 856.18 786.85 770.17  Research & Development 66 53.68 48.61 71.77  Depreciation / Amortization 35 2.61 2.72 2.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 40 -  Other Operating Expenses, Total -101 - - -","Selling/General/Admin. Expenses, Total 1026 856.18 786.85 770.17  Research & Development 66 53.68 48.61 71.77  Depreciation / Amortization 35 2.61 2.72 2.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 40 -  Other Operating Expenses, Total -101 - - -","Selling/General/Admin. Expenses, Total 1026 856.18 786.85 770.17  Research & Development 66 53.68 48.61 71.77  Depreciation / Amortization 35 2.61 2.72 2.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 40 -  Other Operating Expenses, Total -101 - - -","Selling/General/Admin. Expenses, Total 1026 856.18 786.85 770.17  Research & Development 66 53.68 48.61 71.77  Depreciation / Amortization 35 2.61 2.72 2.53  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - 40 -  Other Operating Expenses, Total -101 - - -"
"Selling/General/Admin. Expenses, Total",1026,856.18,786.85,770.17
Research & Development,66,53.68,48.61,71.77
Depreciation / Amortization,35,2.61,2.72,2.53
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,40,-
"Other Operating Expenses, Total",-101,-,-,-
Operating Income,1215,1062.52,971.17,930.59
"Interest Income (Expense), Net Non-Operating",-,3.8,50.69,6.16
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-62,40.74,38.5,62.82
Net Income Before Taxes,1277,1107.06,1060.36,999.57
Provision for Income Taxes,399,326.76,332.68,311.71
Net Income After Taxes,878,780.3,727.68,687.86
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,878,780.3,727.68,687.86
Total Extraordinary Items,-,-,-,-
Net Income,878,780.3,727.68,687.86
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,878,780.3,727.68,687.86
Dilution Adjustment,-,-,-,-
Diluted Net Income,878,780.3,727.68,687.86
Diluted Weighted Average Shares,5.09,5.11,5.11,5.12
Diluted EPS Excluding Extraordinary Items,172.33,152.56,142.39,134.37
DPS - Common Stock Primary Issue,-,61,57,53
Diluted Normalized EPS,156.65,152.56,147.76,134.37
