Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,117454,101292,70401,99169
"Revenue 117454 101292 70401 99169  Other Revenue, Total - - - -","Revenue 117454 101292 70401 99169  Other Revenue, Total - - - -","Revenue 117454 101292 70401 99169  Other Revenue, Total - - - -","Revenue 117454 101292 70401 99169  Other Revenue, Total - - - -","Revenue 117454 101292 70401 99169  Other Revenue, Total - - - -"
Revenue,117454,101292,70401,99169
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",85182,73281,55090,70300
Gross Profit,32272,28011,15311,28869
Total Operating Expenses,114539,97507,75261,95337
"Selling/General/Admin. Expenses, Total 27703 22696 18090 23423  Research & Development 4844 - - -  Depreciation / Amortization 3252 1447 1690 1607  Interest Expense (Income) - Net Operating -1102 - - -  Unusual Expense (Income) - 83 391 6  Other Operating Expenses, Total -5340 - - 1","Selling/General/Admin. Expenses, Total 27703 22696 18090 23423  Research & Development 4844 - - -  Depreciation / Amortization 3252 1447 1690 1607  Interest Expense (Income) - Net Operating -1102 - - -  Unusual Expense (Income) - 83 391 6  Other Operating Expenses, Total -5340 - - 1","Selling/General/Admin. Expenses, Total 27703 22696 18090 23423  Research & Development 4844 - - -  Depreciation / Amortization 3252 1447 1690 1607  Interest Expense (Income) - Net Operating -1102 - - -  Unusual Expense (Income) - 83 391 6  Other Operating Expenses, Total -5340 - - 1","Selling/General/Admin. Expenses, Total 27703 22696 18090 23423  Research & Development 4844 - - -  Depreciation / Amortization 3252 1447 1690 1607  Interest Expense (Income) - Net Operating -1102 - - -  Unusual Expense (Income) - 83 391 6  Other Operating Expenses, Total -5340 - - 1","Selling/General/Admin. Expenses, Total 27703 22696 18090 23423  Research & Development 4844 - - -  Depreciation / Amortization 3252 1447 1690 1607  Interest Expense (Income) - Net Operating -1102 - - -  Unusual Expense (Income) - 83 391 6  Other Operating Expenses, Total -5340 - - 1"
"Selling/General/Admin. Expenses, Total",27703,22696,18090,23423
Research & Development,4844,-,-,-
Depreciation / Amortization,3252,1447,1690,1607
Interest Expense (Income) - Net Operating,-1102,-,-,-
Unusual Expense (Income),-,83,391,6
"Other Operating Expenses, Total",-5340,-,-,1
Operating Income,2915,3785,-4860,3832
"Interest Income (Expense), Net Non-Operating",-,-1234,-1177,-1471
Gain (Loss) on Sale of Assets,282,-11,-142,-5
"Other, Net",1584,805,1713,574
Net Income Before Taxes,1049,3345,-4466,2930
Provision for Income Taxes,1033,1098,313,1141
Net Income After Taxes,16,2247,-4779,1789
Minority Interest,743,-92,91,-25
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-78,2155,-4688,1764
Total Extraordinary Items,-,-,-,-
Net Income,-78,2155,-4688,1764
Total Adjustments to Net Income,-,-1,-,-1
Income Available to Common Excluding Extraordinary Items,-78,2154,-4688,1763
Dilution Adjustment,-,-,-,-
Diluted Net Income,-78,2154,-4688,1763
Diluted Weighted Average Shares,29.35,29.3,29.3,29.3
Diluted EPS Excluding Extraordinary Items,-2.66,73.53,-160.03,60.18
DPS - Common Stock Primary Issue,20,25,20,25
Diluted Normalized EPS,18.46,75.68,-148.2,60.41
