Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10029,10449,7361.67,7338.5
"Revenue 10029 10449 7361.67 7338.5  Other Revenue, Total - - - -","Revenue 10029 10449 7361.67 7338.5  Other Revenue, Total - - - -","Revenue 10029 10449 7361.67 7338.5  Other Revenue, Total - - - -","Revenue 10029 10449 7361.67 7338.5  Other Revenue, Total - - - -","Revenue 10029 10449 7361.67 7338.5  Other Revenue, Total - - - -"
Revenue,10029,10449,7361.67,7338.5
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6565,5901,4672.37,5109.02
Gross Profit,3464,4548,2689.3,2229.48
Total Operating Expenses,9816,8982,7204.82,7237.62
"Selling/General/Admin. Expenses, Total 3008 2962 2154.24 2234.58  Research & Development 133 48 70.49 55.51  Depreciation / Amortization 527 329 105.22 110.39  Interest Expense (Income) - Net Operating -69 -50 - -  Unusual Expense (Income) - 193.69 202.5 -271.88  Other Operating Expenses, Total -348 -208 - -","Selling/General/Admin. Expenses, Total 3008 2962 2154.24 2234.58  Research & Development 133 48 70.49 55.51  Depreciation / Amortization 527 329 105.22 110.39  Interest Expense (Income) - Net Operating -69 -50 - -  Unusual Expense (Income) - 193.69 202.5 -271.88  Other Operating Expenses, Total -348 -208 - -","Selling/General/Admin. Expenses, Total 3008 2962 2154.24 2234.58  Research & Development 133 48 70.49 55.51  Depreciation / Amortization 527 329 105.22 110.39  Interest Expense (Income) - Net Operating -69 -50 - -  Unusual Expense (Income) - 193.69 202.5 -271.88  Other Operating Expenses, Total -348 -208 - -","Selling/General/Admin. Expenses, Total 3008 2962 2154.24 2234.58  Research & Development 133 48 70.49 55.51  Depreciation / Amortization 527 329 105.22 110.39  Interest Expense (Income) - Net Operating -69 -50 - -  Unusual Expense (Income) - 193.69 202.5 -271.88  Other Operating Expenses, Total -348 -208 - -","Selling/General/Admin. Expenses, Total 3008 2962 2154.24 2234.58  Research & Development 133 48 70.49 55.51  Depreciation / Amortization 527 329 105.22 110.39  Interest Expense (Income) - Net Operating -69 -50 - -  Unusual Expense (Income) - 193.69 202.5 -271.88  Other Operating Expenses, Total -348 -208 - -"
"Selling/General/Admin. Expenses, Total",3008,2962,2154.24,2234.58
Research & Development,133,48,70.49,55.51
Depreciation / Amortization,527,329,105.22,110.39
Interest Expense (Income) - Net Operating,-69,-50,-,-
Unusual Expense (Income),-,193.69,202.5,-271.88
"Other Operating Expenses, Total",-348,-208,-,-
Operating Income,213,1467,156.85,100.88
"Interest Income (Expense), Net Non-Operating",-,162.94,-51.04,-1.42
Gain (Loss) on Sale of Assets,-20,-0.14,16.28,0.42
"Other, Net",-196,47,-7,6.74
Net Income Before Taxes,429,1420,115.09,106.62
Provision for Income Taxes,384,-130,27.98,185.33
Net Income After Taxes,45,1550,87.12,-78.71
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,45,1550,87.12,-78.71
Total Extraordinary Items,-,-,-,-
Net Income,45,1550,87.12,-78.71
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,45,1550,87.12,-78.71
Dilution Adjustment,-,-0.193,-,-
Diluted Net Income,45,1550.19,87.12,-78.71
Diluted Weighted Average Shares,14.24,12.43,11.85,11.81
Diluted EPS Excluding Extraordinary Items,3.16,124.68,7.35,-6.67
DPS - Common Stock Primary Issue,10,15,-,-
Diluted Normalized EPS,18.7,81.08,19.25,-21.66
