Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,5096,5045,4465.65,5365.55
"Revenue 5096 - 4465.65 5365.55  Other Revenue, Total - - - -","Revenue 5096 - 4465.65 5365.55  Other Revenue, Total - - - -","Revenue 5096 - 4465.65 5365.55  Other Revenue, Total - - - -","Revenue 5096 - 4465.65 5365.55  Other Revenue, Total - - - -","Revenue 5096 - 4465.65 5365.55  Other Revenue, Total - - - -"
Revenue,5096,-,4465.65,5365.55
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4387,-,3937.95,4536.1
Gross Profit,709,-,527.7,829.45
Total Operating Expenses,5727,-,5395.49,5555.52
"Selling/General/Admin. Expenses, Total 1340 - 1143.42 851.94  Research & Development - - 172.79 185.64  Depreciation / Amortization 191 - 27.59 24.45  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 155.65 113.74 -42.61  Other Operating Expenses, Total -167 - -0 -","Selling/General/Admin. Expenses, Total 1340 - 1143.42 851.94  Research & Development - - 172.79 185.64  Depreciation / Amortization 191 - 27.59 24.45  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 155.65 113.74 -42.61  Other Operating Expenses, Total -167 - -0 -","Selling/General/Admin. Expenses, Total 1340 - 1143.42 851.94  Research & Development - - 172.79 185.64  Depreciation / Amortization 191 - 27.59 24.45  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 155.65 113.74 -42.61  Other Operating Expenses, Total -167 - -0 -","Selling/General/Admin. Expenses, Total 1340 - 1143.42 851.94  Research & Development - - 172.79 185.64  Depreciation / Amortization 191 - 27.59 24.45  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 155.65 113.74 -42.61  Other Operating Expenses, Total -167 - -0 -","Selling/General/Admin. Expenses, Total 1340 - 1143.42 851.94  Research & Development - - 172.79 185.64  Depreciation / Amortization 191 - 27.59 24.45  Interest Expense (Income) - Net Operating -24 - - -  Unusual Expense (Income) - 155.65 113.74 -42.61  Other Operating Expenses, Total -167 - -0 -"
"Selling/General/Admin. Expenses, Total",1340,-,1143.42,851.94
Research & Development,-,-,172.79,185.64
Depreciation / Amortization,191,-,27.59,24.45
Interest Expense (Income) - Net Operating,-24,-,-,-
Unusual Expense (Income),-,155.65,113.74,-42.61
"Other Operating Expenses, Total",-167,-,-0,-
Operating Income,-631,-,-929.84,-189.97
"Interest Income (Expense), Net Non-Operating",-,-132.38,-134.14,-217.88
Gain (Loss) on Sale of Assets,-21,-,28.45,22.42
"Other, Net",380,-,114.08,-14.97
Net Income Before Taxes,-990,-,-921.45,-400.4
Provision for Income Taxes,113,-,33.24,140.82
Net Income After Taxes,-1103,-,-954.69,-541.22
Minority Interest,29,26.19,20.46,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1101,-,-934.23,-541.22
Total Extraordinary Items,-,-,-,-
Net Income,-1101,-,-934.23,-541.22
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-1101,-,-934.23,-541.22
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1101,-669.71,-934.23,-541.22
Diluted Weighted Average Shares,12.08,12.08,12.09,12.04
Diluted EPS Excluding Extraordinary Items,-91.14,-,-77.3,-44.94
DPS - Common Stock Primary Issue,-,-,10,10
Diluted Normalized EPS,-47.8,-,-72.71,-48.45
