Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,81344,83602,84667,86922
"Revenue 81344 83602 84667 86922  Other Revenue, Total - - - -","Revenue 81344 83602 84667 86922  Other Revenue, Total - - - -","Revenue 81344 83602 84667 86922  Other Revenue, Total - - - -","Revenue 81344 83602 84667 86922  Other Revenue, Total - - - -","Revenue 81344 83602 84667 86922  Other Revenue, Total - - - -"
Revenue,81344,83602,84667,86922
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",62004,61535,62521,64202
Gross Profit,19340,22067,22146,22720
Total Operating Expenses,76336,75486,75848,78699
"Selling/General/Admin. Expenses, Total 12522 12191 11853 12491  Research & Development 1810 1760 1438 1373  Depreciation / Amortization 1934 1891 - -  Interest Expense (Income) - Net Operating -67 -60 - -  Unusual Expense (Income) - 366 36 632  Other Operating Expenses, Total -1867 -1831 - 1","Selling/General/Admin. Expenses, Total 12522 12191 11853 12491  Research & Development 1810 1760 1438 1373  Depreciation / Amortization 1934 1891 - -  Interest Expense (Income) - Net Operating -67 -60 - -  Unusual Expense (Income) - 366 36 632  Other Operating Expenses, Total -1867 -1831 - 1","Selling/General/Admin. Expenses, Total 12522 12191 11853 12491  Research & Development 1810 1760 1438 1373  Depreciation / Amortization 1934 1891 - -  Interest Expense (Income) - Net Operating -67 -60 - -  Unusual Expense (Income) - 366 36 632  Other Operating Expenses, Total -1867 -1831 - 1","Selling/General/Admin. Expenses, Total 12522 12191 11853 12491  Research & Development 1810 1760 1438 1373  Depreciation / Amortization 1934 1891 - -  Interest Expense (Income) - Net Operating -67 -60 - -  Unusual Expense (Income) - 366 36 632  Other Operating Expenses, Total -1867 -1831 - 1","Selling/General/Admin. Expenses, Total 12522 12191 11853 12491  Research & Development 1810 1760 1438 1373  Depreciation / Amortization 1934 1891 - -  Interest Expense (Income) - Net Operating -67 -60 - -  Unusual Expense (Income) - 366 36 632  Other Operating Expenses, Total -1867 -1831 - 1"
"Selling/General/Admin. Expenses, Total",12522,12191,11853,12491
Research & Development,1810,1760,1438,1373
Depreciation / Amortization,1934,1891,-,-
Interest Expense (Income) - Net Operating,-67,-60,-,-
Unusual Expense (Income),-,366,36,632
"Other Operating Expenses, Total",-1867,-1831,-,1
Operating Income,5008,8116,8819,8223
"Interest Income (Expense), Net Non-Operating",-,187,392,196
Gain (Loss) on Sale of Assets,85,-139,-38,1925
"Other, Net",-1221,-146,238,193
Net Income Before Taxes,6144,8401,9411,10537
Provision for Income Taxes,2113,2964,3052,3448
Net Income After Taxes,4031,5437,6359,7089
Minority Interest,990,959,-134,-117
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3996,5350,6225,6972
Total Extraordinary Items,-,-,-,-
Net Income,3996,5350,6225,6972
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,3996,5350,6224,6971
Dilution Adjustment,-,-,-,-
Diluted Net Income,3996,5350,6224,6971
Diluted Weighted Average Shares,43.93,45.3,45.4,45.29
Diluted EPS Excluding Extraordinary Items,90.96,118.09,137.08,153.91
DPS - Common Stock Primary Issue,43,40,38,38
Diluted Normalized EPS,83.31,118.94,147.54,144.13
