Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,48211,36897,39568.01,32164.19
"Revenue 48211 36897 39568.01 32164.19  Other Revenue, Total - - - -","Revenue 48211 36897 39568.01 32164.19  Other Revenue, Total - - - -","Revenue 48211 36897 39568.01 32164.19  Other Revenue, Total - - - -","Revenue 48211 36897 39568.01 32164.19  Other Revenue, Total - - - -","Revenue 48211 36897 39568.01 32164.19  Other Revenue, Total - - - -"
Revenue,48211,36897,39568.01,32164.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38452,29447,33596.92,25866.74
Gross Profit,9759,7450,5971.09,6297.45
Total Operating Expenses,42113,32610,36286.57,28537.18
"Selling/General/Admin. Expenses, Total 2769 2423 2689.65 2670.44  Research & Development - - - -  Depreciation / Amortization 49 78 - -  Interest Expense (Income) - Net Operating -614 -540 - -  Unusual Expense (Income) - 76.03 - -  Other Operating Expenses, Total 1457 1202 - -","Selling/General/Admin. Expenses, Total 2769 2423 2689.65 2670.44  Research & Development - - - -  Depreciation / Amortization 49 78 - -  Interest Expense (Income) - Net Operating -614 -540 - -  Unusual Expense (Income) - 76.03 - -  Other Operating Expenses, Total 1457 1202 - -","Selling/General/Admin. Expenses, Total 2769 2423 2689.65 2670.44  Research & Development - - - -  Depreciation / Amortization 49 78 - -  Interest Expense (Income) - Net Operating -614 -540 - -  Unusual Expense (Income) - 76.03 - -  Other Operating Expenses, Total 1457 1202 - -","Selling/General/Admin. Expenses, Total 2769 2423 2689.65 2670.44  Research & Development - - - -  Depreciation / Amortization 49 78 - -  Interest Expense (Income) - Net Operating -614 -540 - -  Unusual Expense (Income) - 76.03 - -  Other Operating Expenses, Total 1457 1202 - -","Selling/General/Admin. Expenses, Total 2769 2423 2689.65 2670.44  Research & Development - - - -  Depreciation / Amortization 49 78 - -  Interest Expense (Income) - Net Operating -614 -540 - -  Unusual Expense (Income) - 76.03 - -  Other Operating Expenses, Total 1457 1202 - -"
"Selling/General/Admin. Expenses, Total",2769,2423,2689.65,2670.44
Research & Development,-,-,-,-
Depreciation / Amortization,49,78,-,-
Interest Expense (Income) - Net Operating,-614,-540,-,-
Unusual Expense (Income),-,76.03,-,-
"Other Operating Expenses, Total",1457,1202,-,-
Operating Income,6098,4287,3281.43,3627.01
"Interest Income (Expense), Net Non-Operating",-,-535.64,-589.52,-514.4
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",680,753,-195.01,-186.62
Net Income Before Taxes,5418,3534,2496.91,2925.98
Provision for Income Taxes,1709,1132,767.69,902.65
Net Income After Taxes,3709,2402,1729.22,2023.33
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3709,2402,1729.22,2023.33
Total Extraordinary Items,-,-,-,-
Net Income,3709,2402,1729.22,2023.33
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,3709,2402,1729.22,2023.33
Dilution Adjustment,-0.642,-0.066,-,-
Diluted Net Income,3709.64,2402.07,1729.22,2023.33
Diluted Weighted Average Shares,34.89,37.78,37.92,37.96
Diluted EPS Excluding Extraordinary Items,106.33,63.58,45.6,53.3
DPS - Common Stock Primary Issue,19.5,16.5,16,16
Diluted Normalized EPS,95.41,59.72,41.14,48.16
