Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,23519.52,21399,18789.15,18019.79
"Revenue 23519.52 21399.55 18789.15 18019.79  Other Revenue, Total - - - -","Revenue 23519.52 21399.55 18789.15 18019.79  Other Revenue, Total - - - -","Revenue 23519.52 21399.55 18789.15 18019.79  Other Revenue, Total - - - -","Revenue 23519.52 21399.55 18789.15 18019.79  Other Revenue, Total - - - -","Revenue 23519.52 21399.55 18789.15 18019.79  Other Revenue, Total - - - -"
Revenue,23519.52,21399.55,18789.15,18019.79
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17143.68,15711.51,14169.05,13607.49
Gross Profit,6375.84,5688.05,4620.1,4412.31
Total Operating Expenses,21133.85,19486.45,17918.29,17787.09
"Selling/General/Admin. Expenses, Total 3990.17 3687.54 3004.23 2999.16  Research & Development - - 399.55 442.34  Depreciation / Amortization 118.35 - - -  Interest Expense (Income) - Net Operating -0.62 - - -  Unusual Expense (Income) - 87.4 345.46 738.1  Other Operating Expenses, Total -117.73 - - -","Selling/General/Admin. Expenses, Total 3990.17 3687.54 3004.23 2999.16  Research & Development - - 399.55 442.34  Depreciation / Amortization 118.35 - - -  Interest Expense (Income) - Net Operating -0.62 - - -  Unusual Expense (Income) - 87.4 345.46 738.1  Other Operating Expenses, Total -117.73 - - -","Selling/General/Admin. Expenses, Total 3990.17 3687.54 3004.23 2999.16  Research & Development - - 399.55 442.34  Depreciation / Amortization 118.35 - - -  Interest Expense (Income) - Net Operating -0.62 - - -  Unusual Expense (Income) - 87.4 345.46 738.1  Other Operating Expenses, Total -117.73 - - -","Selling/General/Admin. Expenses, Total 3990.17 3687.54 3004.23 2999.16  Research & Development - - 399.55 442.34  Depreciation / Amortization 118.35 - - -  Interest Expense (Income) - Net Operating -0.62 - - -  Unusual Expense (Income) - 87.4 345.46 738.1  Other Operating Expenses, Total -117.73 - - -","Selling/General/Admin. Expenses, Total 3990.17 3687.54 3004.23 2999.16  Research & Development - - 399.55 442.34  Depreciation / Amortization 118.35 - - -  Interest Expense (Income) - Net Operating -0.62 - - -  Unusual Expense (Income) - 87.4 345.46 738.1  Other Operating Expenses, Total -117.73 - - -"
"Selling/General/Admin. Expenses, Total",3990.17,3687.54,3004.23,2999.16
Research & Development,-,-,399.55,442.34
Depreciation / Amortization,118.35,-,-,-
Interest Expense (Income) - Net Operating,-0.62,-,-,-
Unusual Expense (Income),-,87.4,345.46,738.1
"Other Operating Expenses, Total",-117.73,-,-,-
Operating Income,2385.67,1913.1,870.86,232.71
"Interest Income (Expense), Net Non-Operating",-,31.44,39.96,0.27
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-64.48,20.57,54.2,50.5
Net Income Before Taxes,2450.15,1965.11,965.02,283.48
Provision for Income Taxes,672.12,632.69,381.9,320.88
Net Income After Taxes,1778.03,1332.42,583.12,-37.41
Minority Interest,47.46,-1.87,-4.24,6.73
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1772.21,1330.56,578.88,-30.68
Total Extraordinary Items,-,-,-,-
Net Income,1772.21,1330.56,578.88,-30.68
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1772.21,1330.56,578.88,-30.68
Dilution Adjustment,-,-,-,-
Diluted Net Income,1772.21,1330.56,578.88,-30.68
Diluted Weighted Average Shares,12.26,11.85,10.73,10.65
Diluted EPS Excluding Extraordinary Items,144.5,112.28,53.89,-2.82
DPS - Common Stock Primary Issue,27,20,14,14
Diluted Normalized EPS,124.51,108.08,75.82,60.54
