Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,14709,12933,13308.09,11853.39
"Revenue 14658 12933.9 13308.09 11853.39  Other Revenue, Total 51 50 - -","Revenue 14658 12933.9 13308.09 11853.39  Other Revenue, Total 51 50 - -","Revenue 14658 12933.9 13308.09 11853.39  Other Revenue, Total 51 50 - -","Revenue 14658 12933.9 13308.09 11853.39  Other Revenue, Total 51 50 - -","Revenue 14658 12933.9 13308.09 11853.39  Other Revenue, Total 51 50 - -"
Revenue,14658,12933.9,13308.09,11853.39
"Other Revenue, Total",51,50,-,-
"Cost of Revenue, Total",13053,11482.19,11820.16,10441.24
Gross Profit,1656,1451.71,1487.93,1412.15
Total Operating Expenses,13908,12368.11,12765.58,11265.16
"Selling/General/Admin. Expenses, Total 767 808.22 862.87 783.7  Research & Development 43 58.79 21.67 26.96  Depreciation / Amortization 342 8.81 10.04 10.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 10.11 50.84 2.9  Other Operating Expenses, Total -294 - - -","Selling/General/Admin. Expenses, Total 767 808.22 862.87 783.7  Research & Development 43 58.79 21.67 26.96  Depreciation / Amortization 342 8.81 10.04 10.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 10.11 50.84 2.9  Other Operating Expenses, Total -294 - - -","Selling/General/Admin. Expenses, Total 767 808.22 862.87 783.7  Research & Development 43 58.79 21.67 26.96  Depreciation / Amortization 342 8.81 10.04 10.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 10.11 50.84 2.9  Other Operating Expenses, Total -294 - - -","Selling/General/Admin. Expenses, Total 767 808.22 862.87 783.7  Research & Development 43 58.79 21.67 26.96  Depreciation / Amortization 342 8.81 10.04 10.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 10.11 50.84 2.9  Other Operating Expenses, Total -294 - - -","Selling/General/Admin. Expenses, Total 767 808.22 862.87 783.7  Research & Development 43 58.79 21.67 26.96  Depreciation / Amortization 342 8.81 10.04 10.36  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - 10.11 50.84 2.9  Other Operating Expenses, Total -294 - - -"
"Selling/General/Admin. Expenses, Total",767,808.22,862.87,783.7
Research & Development,43,58.79,21.67,26.96
Depreciation / Amortization,342,8.81,10.04,10.36
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,10.11,50.84,2.9
"Other Operating Expenses, Total",-294,-,-,-
Operating Income,801,565.79,542.51,588.24
"Interest Income (Expense), Net Non-Operating",-,27.35,119.78,89.92
Gain (Loss) on Sale of Assets,46,-2.93,4.54,16.97
"Other, Net",-161,48.55,37.73,17.93
Net Income Before Taxes,916,638.75,704.56,713.05
Provision for Income Taxes,303,164.72,268.76,233.06
Net Income After Taxes,613,474.03,435.8,479.99
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,613,474.03,435.8,479.99
Total Extraordinary Items,-,-,-,-
Net Income,613,474.03,435.8,479.99
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,613,474.02,435.8,479.99
Dilution Adjustment,-,-,-,-
Diluted Net Income,613,474.02,435.8,479.99
Diluted Weighted Average Shares,0.689,0.68,0.67,0.68
Diluted EPS Excluding Extraordinary Items,889.7,694.03,655.33,708.99
DPS - Common Stock Primary Issue,-,100,100,100
Diluted Normalized EPS,845.43,708.2,698.4,695.01
