Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,4593,3372,2424.34,1815.08
"Revenue 4593 3372.28 2424.34 1815.08  Other Revenue, Total - - - -","Revenue 4593 3372.28 2424.34 1815.08  Other Revenue, Total - - - -","Revenue 4593 3372.28 2424.34 1815.08  Other Revenue, Total - - - -","Revenue 4593 3372.28 2424.34 1815.08  Other Revenue, Total - - - -","Revenue 4593 3372.28 2424.34 1815.08  Other Revenue, Total - - - -"
Revenue,4593,3372.28,2424.34,1815.08
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1405,993.54,657,686.55
Gross Profit,3188,2378.74,1767.34,1128.53
Total Operating Expenses,5312,4060.37,2097.18,1737.39
"Selling/General/Admin. Expenses, Total 3907 3066.83 1413.91 1034.21  Research & Development - - - -  Depreciation / Amortization 151 - 26.27 16.63  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -145 - - -","Selling/General/Admin. Expenses, Total 3907 3066.83 1413.91 1034.21  Research & Development - - - -  Depreciation / Amortization 151 - 26.27 16.63  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -145 - - -","Selling/General/Admin. Expenses, Total 3907 3066.83 1413.91 1034.21  Research & Development - - - -  Depreciation / Amortization 151 - 26.27 16.63  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -145 - - -","Selling/General/Admin. Expenses, Total 3907 3066.83 1413.91 1034.21  Research & Development - - - -  Depreciation / Amortization 151 - 26.27 16.63  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -145 - - -","Selling/General/Admin. Expenses, Total 3907 3066.83 1413.91 1034.21  Research & Development - - - -  Depreciation / Amortization 151 - 26.27 16.63  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -145 - - -"
"Selling/General/Admin. Expenses, Total",3907,3066.83,1413.91,1034.21
Research & Development,-,-,-,-
Depreciation / Amortization,151,-,26.27,16.63
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-145,-,-,-
Operating Income,-719,-688.08,327.16,77.69
"Interest Income (Expense), Net Non-Operating",-,-1.21,-1.79,-0.69
Gain (Loss) on Sale of Assets,-2,0.64,1.09,1.5
"Other, Net",6,-15.82,-0.43,-14.66
Net Income Before Taxes,-723,-704.48,326.03,63.84
Provision for Income Taxes,2,3.93,117.82,2.42
Net Income After Taxes,-725,-708.4,208.21,61.42
Minority Interest,38,12.21,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-687,-696.19,208.21,61.42
Total Extraordinary Items,-,-,-,-
Net Income,-687,-696.19,208.21,61.42
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,-687,-696.19,208.21,61.42
Dilution Adjustment,-,-,-,-
Diluted Net Income,-687,-696.19,208.21,61.42
Diluted Weighted Average Shares,39.66,37.18,39.83,37
Diluted EPS Excluding Extraordinary Items,-17.32,-18.72,5.23,1.66
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-10.4,-18.28,5.21,1.62
