Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,21725,21160,19770,19586
"Revenue 21725 21160 19770 19586  Other Revenue, Total - - - -","Revenue 21725 21160 19770 19586  Other Revenue, Total - - - -","Revenue 21725 21160 19770 19586  Other Revenue, Total - - - -","Revenue 21725 21160 19770 19586  Other Revenue, Total - - - -","Revenue 21725 21160 19770 19586  Other Revenue, Total - - - -"
Revenue,21725,21160,19770,19586
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",15506,13812,13207,13383
Gross Profit,6219,7348,6563,6203
Total Operating Expenses,19271,17955,17051,17140
"Selling/General/Admin. Expenses, Total 3765 3975 3826 3771  Research & Development 117 - - -  Depreciation / Amortization 1090 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 167 17 -15  Other Operating Expenses, Total -1203 1 1 1","Selling/General/Admin. Expenses, Total 3765 3975 3826 3771  Research & Development 117 - - -  Depreciation / Amortization 1090 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 167 17 -15  Other Operating Expenses, Total -1203 1 1 1","Selling/General/Admin. Expenses, Total 3765 3975 3826 3771  Research & Development 117 - - -  Depreciation / Amortization 1090 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 167 17 -15  Other Operating Expenses, Total -1203 1 1 1","Selling/General/Admin. Expenses, Total 3765 3975 3826 3771  Research & Development 117 - - -  Depreciation / Amortization 1090 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 167 17 -15  Other Operating Expenses, Total -1203 1 1 1","Selling/General/Admin. Expenses, Total 3765 3975 3826 3771  Research & Development 117 - - -  Depreciation / Amortization 1090 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 167 17 -15  Other Operating Expenses, Total -1203 1 1 1"
"Selling/General/Admin. Expenses, Total",3765,3975,3826,3771
Research & Development,117,-,-,-
Depreciation / Amortization,1090,-,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,167,17,-15
"Other Operating Expenses, Total",-1203,1,1,1
Operating Income,2454,3205,2719,2446
"Interest Income (Expense), Net Non-Operating",-,26,31,17
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-209,132,73,113
Net Income Before Taxes,2663,3363,2823,2576
Provision for Income Taxes,720,950,849,769
Net Income After Taxes,1943,2413,1974,1807
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1943,2413,1974,1807
Total Extraordinary Items,-,-,-,-
Net Income,1943,2413,1974,1807
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,1943,2412,1973,1807
Dilution Adjustment,-,-,-,-
Diluted Net Income,1943,2412,1973,1807
Diluted Weighted Average Shares,5.62,5.62,5.62,5.62
Diluted EPS Excluding Extraordinary Items,345.99,429.5,351.33,321.81
DPS - Common Stock Primary Issue,95,90,85,77.5
Diluted Normalized EPS,297.15,450.84,353.44,319.94
