Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2859041,2525773,2192519,2315141
"Revenue 2859041 2525773 2192519 2315141  Other Revenue, Total - - - -","Revenue 2859041 2525773 2192519 2315141  Other Revenue, Total - - - -","Revenue 2859041 2525773 2192519 2315141  Other Revenue, Total - - - -","Revenue 2859041 2525773 2192519 2315141  Other Revenue, Total - - - -","Revenue 2859041 2525773 2192519 2315141  Other Revenue, Total - - - -"
Revenue,2859041,2525773,2192519,2315141
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1721113,1492549,1322828,1360648
Gross Profit,1137928,1033224,869691,954493
Total Operating Expenses,2585962,2296071,2027046,2128571
"Selling/General/Admin. Expenses, Total 710702 652995 539379 610043  Research & Development 154147 150527 152150 157880  Depreciation / Amortization 142215 - - -  Interest Expense (Income) - Net Operating -5006 - - -  Unusual Expense (Income) - - 12689 -  Other Operating Expenses, Total -137209 - - -","Selling/General/Admin. Expenses, Total 710702 652995 539379 610043  Research & Development 154147 150527 152150 157880  Depreciation / Amortization 142215 - - -  Interest Expense (Income) - Net Operating -5006 - - -  Unusual Expense (Income) - - 12689 -  Other Operating Expenses, Total -137209 - - -","Selling/General/Admin. Expenses, Total 710702 652995 539379 610043  Research & Development 154147 150527 152150 157880  Depreciation / Amortization 142215 - - -  Interest Expense (Income) - Net Operating -5006 - - -  Unusual Expense (Income) - - 12689 -  Other Operating Expenses, Total -137209 - - -","Selling/General/Admin. Expenses, Total 710702 652995 539379 610043  Research & Development 154147 150527 152150 157880  Depreciation / Amortization 142215 - - -  Interest Expense (Income) - Net Operating -5006 - - -  Unusual Expense (Income) - - 12689 -  Other Operating Expenses, Total -137209 - - -","Selling/General/Admin. Expenses, Total 710702 652995 539379 610043  Research & Development 154147 150527 152150 157880  Depreciation / Amortization 142215 - - -  Interest Expense (Income) - Net Operating -5006 - - -  Unusual Expense (Income) - - 12689 -  Other Operating Expenses, Total -137209 - - -"
"Selling/General/Admin. Expenses, Total",710702,652995,539379,610043
Research & Development,154147,150527,152150,157880
Depreciation / Amortization,142215,-,-,-
Interest Expense (Income) - Net Operating,-5006,-,-,-
Unusual Expense (Income),-,-,12689,-
"Other Operating Expenses, Total",-137209,-,-,-
Operating Income,273079,229702,165473,186570
"Interest Income (Expense), Net Non-Operating",-,11220,47491,-21350
Gain (Loss) on Sale of Assets,-662,-,-,-
"Other, Net",-13139,19524,22906,7851
Net Income Before Taxes,286880,260446,235870,173071
Provision for Income Taxes,65206,57129,55611,36114
Net Income After Taxes,221674,203317,180259,136957
Minority Interest,24715,-5265,-2252,-13311
Equity In Affiliates,-,13128,3198,1341
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,219422,211180,181205,124987
Total Extraordinary Items,-,-,-,-
Net Income,219422,211180,181205,124987
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,219422,211180,181205,124987
Dilution Adjustment,-,-,-,-
Diluted Net Income,219422,211180,181205,124987
Diluted Weighted Average Shares,401.57,401.4,401.12,409.5
Diluted EPS Excluding Extraordinary Items,546.41,526.11,451.75,305.22
DPS - Common Stock Primary Issue,130,110,100,95
Diluted Normalized EPS,441.92,526.11,475.92,305.22
