Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2167,2113,1924.44,1623.3
"Revenue 2167 2113 1924.44 1623.3  Other Revenue, Total - - - -","Revenue 2167 2113 1924.44 1623.3  Other Revenue, Total - - - -","Revenue 2167 2113 1924.44 1623.3  Other Revenue, Total - - - -","Revenue 2167 2113 1924.44 1623.3  Other Revenue, Total - - - -","Revenue 2167 2113 1924.44 1623.3  Other Revenue, Total - - - -"
Revenue,2167,2113,1924.44,1623.3
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",496,501,461.09,378.24
Gross Profit,1671,1612,1463.35,1245.05
Total Operating Expenses,1168,1205,1141.4,1034.97
"Selling/General/Admin. Expenses, Total 672 688 664.74 642.07  Research & Development - 20 - -  Depreciation / Amortization 222 186 15.57 14.65  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -206 -190 - -","Selling/General/Admin. Expenses, Total 672 688 664.74 642.07  Research & Development - 20 - -  Depreciation / Amortization 222 186 15.57 14.65  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -206 -190 - -","Selling/General/Admin. Expenses, Total 672 688 664.74 642.07  Research & Development - 20 - -  Depreciation / Amortization 222 186 15.57 14.65  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -206 -190 - -","Selling/General/Admin. Expenses, Total 672 688 664.74 642.07  Research & Development - 20 - -  Depreciation / Amortization 222 186 15.57 14.65  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -206 -190 - -","Selling/General/Admin. Expenses, Total 672 688 664.74 642.07  Research & Development - 20 - -  Depreciation / Amortization 222 186 15.57 14.65  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -206 -190 - -"
"Selling/General/Admin. Expenses, Total",672,688,664.74,642.07
Research & Development,-,20,-,-
Depreciation / Amortization,222,186,15.57,14.65
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-206,-190,-,-
Operating Income,999,908,783.04,588.33
"Interest Income (Expense), Net Non-Operating",-,0.03,0.03,20.76
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-,-,7.88,-1.38
Net Income Before Taxes,999,908,790.95,607.72
Provision for Income Taxes,329,304,255.43,195.27
Net Income After Taxes,670,604,535.52,412.44
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,670,604,535.52,412.44
Total Extraordinary Items,-,-,-,-
Net Income,670,604,535.52,412.44
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,670,604,535.52,412.44
Dilution Adjustment,-,-,-,-
Diluted Net Income,670,604,535.52,412.44
Diluted Weighted Average Shares,7.49,7.48,7.49,7.49
Diluted EPS Excluding Extraordinary Items,89.51,80.72,71.53,55.1
DPS - Common Stock Primary Issue,-,22,20,16
Diluted Normalized EPS,83.41,75.84,71.53,55.1
