Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,232053,219617,215677,224843
"Revenue 232052 203614 215677 224843  Other Revenue, Total 1 16003 - -","Revenue 232052 203614 215677 224843  Other Revenue, Total 1 16003 - -","Revenue 232052 203614 215677 224843  Other Revenue, Total 1 16003 - -","Revenue 232052 203614 215677 224843  Other Revenue, Total 1 16003 - -","Revenue 232052 203614 215677 224843  Other Revenue, Total 1 16003 - -"
Revenue,232052,203614,215677,224843
"Other Revenue, Total",1,16003,-,-
"Cost of Revenue, Total",199732,184713,180136,191443
Gross Profit,32321,34904,35541,33400
Total Operating Expenses,223290,205544,200225,210004
"Selling/General/Admin. Expenses, Total 23558 20831 19623 19690  Research & Development - 455 407 402  Depreciation / Amortization 9887 8970 - -  Interest Expense (Income) - Net Operating -2131 -2106 - -  Unusual Expense (Income) - 2195 57 -1532  Other Operating Expenses, Total -7756 -7319 2 1","Selling/General/Admin. Expenses, Total 23558 20831 19623 19690  Research & Development - 455 407 402  Depreciation / Amortization 9887 8970 - -  Interest Expense (Income) - Net Operating -2131 -2106 - -  Unusual Expense (Income) - 2195 57 -1532  Other Operating Expenses, Total -7756 -7319 2 1","Selling/General/Admin. Expenses, Total 23558 20831 19623 19690  Research & Development - 455 407 402  Depreciation / Amortization 9887 8970 - -  Interest Expense (Income) - Net Operating -2131 -2106 - -  Unusual Expense (Income) - 2195 57 -1532  Other Operating Expenses, Total -7756 -7319 2 1","Selling/General/Admin. Expenses, Total 23558 20831 19623 19690  Research & Development - 455 407 402  Depreciation / Amortization 9887 8970 - -  Interest Expense (Income) - Net Operating -2131 -2106 - -  Unusual Expense (Income) - 2195 57 -1532  Other Operating Expenses, Total -7756 -7319 2 1","Selling/General/Admin. Expenses, Total 23558 20831 19623 19690  Research & Development - 455 407 402  Depreciation / Amortization 9887 8970 - -  Interest Expense (Income) - Net Operating -2131 -2106 - -  Unusual Expense (Income) - 2195 57 -1532  Other Operating Expenses, Total -7756 -7319 2 1"
"Selling/General/Admin. Expenses, Total",23558,20831,19623,19690
Research & Development,-,455,407,402
Depreciation / Amortization,9887,8970,-,-
Interest Expense (Income) - Net Operating,-2131,-2106,-,-
Unusual Expense (Income),-,2195,57,-1532
"Other Operating Expenses, Total",-7756,-7319,2,1
Operating Income,8763,14073,15452,14839
"Interest Income (Expense), Net Non-Operating",-,-914,-2049,-929
Gain (Loss) on Sale of Assets,-21,785,-312,-61
"Other, Net",12830,1295,268,135
Net Income Before Taxes,-4046,11993,13359,13984
Provision for Income Taxes,1494,3706,4522,4663
Net Income After Taxes,-5540,8287,8837,9321
Minority Interest,34,26,-4,-6
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-5548,8283,8833,9315
Total Extraordinary Items,-,-,-,-
Net Income,-5548,8283,8833,9315
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,-5548,8283,8832,9314
Dilution Adjustment,-,-,-,-
Diluted Net Income,-5548,8283,8832,9314
Diluted Weighted Average Shares,18.69,18.69,18.69,18.69
Diluted EPS Excluding Extraordinary Items,-296.8,443.2,472.55,498.31
DPS - Common Stock Primary Issue,95,135,140,150
Diluted Normalized EPS,248.87,447.68,502.36,462.6
