Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,3130,3066,3052.64,3026.12
"Revenue 3125 3056 3052.64 3026.12  Other Revenue, Total 5 10 - -","Revenue 3125 3056 3052.64 3026.12  Other Revenue, Total 5 10 - -","Revenue 3125 3056 3052.64 3026.12  Other Revenue, Total 5 10 - -","Revenue 3125 3056 3052.64 3026.12  Other Revenue, Total 5 10 - -","Revenue 3125 3056 3052.64 3026.12  Other Revenue, Total 5 10 - -"
Revenue,3125,3056,3052.64,3026.12
"Other Revenue, Total",5,10,-,-
"Cost of Revenue, Total",1056,1063,1048.4,1054.93
Gross Profit,2074,2003,2004.23,1971.19
Total Operating Expenses,2425,2361,2424.27,2318.44
"Selling/General/Admin. Expenses, Total 1344 1267 1192.65 1230.61  Research & Development 93 65 48.76 -  Depreciation / Amortization 191 224 33.16 32.9  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 101.3 -  Other Operating Expenses, Total -259 -258 - -","Selling/General/Admin. Expenses, Total 1344 1267 1192.65 1230.61  Research & Development 93 65 48.76 -  Depreciation / Amortization 191 224 33.16 32.9  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 101.3 -  Other Operating Expenses, Total -259 -258 - -","Selling/General/Admin. Expenses, Total 1344 1267 1192.65 1230.61  Research & Development 93 65 48.76 -  Depreciation / Amortization 191 224 33.16 32.9  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 101.3 -  Other Operating Expenses, Total -259 -258 - -","Selling/General/Admin. Expenses, Total 1344 1267 1192.65 1230.61  Research & Development 93 65 48.76 -  Depreciation / Amortization 191 224 33.16 32.9  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 101.3 -  Other Operating Expenses, Total -259 -258 - -","Selling/General/Admin. Expenses, Total 1344 1267 1192.65 1230.61  Research & Development 93 65 48.76 -  Depreciation / Amortization 191 224 33.16 32.9  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.27 101.3 -  Other Operating Expenses, Total -259 -258 - -"
"Selling/General/Admin. Expenses, Total",1344,1267,1192.65,1230.61
Research & Development,93,65,48.76,-
Depreciation / Amortization,191,224,33.16,32.9
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,4.27,101.3,-
"Other Operating Expenses, Total",-259,-258,-,-
Operating Income,705,705,628.36,707.68
"Interest Income (Expense), Net Non-Operating",-,17.12,15.24,13.7
Gain (Loss) on Sale of Assets,28,-,-,-
"Other, Net",-81,-17,3.85,1.53
Net Income Before Taxes,758,722,647.45,722.9
Provision for Income Taxes,232,224,205.73,231.9
Net Income After Taxes,526,498,441.72,491.01
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,526,498,441.72,491.01
Total Extraordinary Items,-,-,-,-
Net Income,526,498,441.72,491.01
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,526,498,441.72,491.01
Dilution Adjustment,-,-,-,-
Diluted Net Income,526,498,441.72,491.01
Diluted Weighted Average Shares,6.63,6.63,6.63,6.63
Diluted EPS Excluding Extraordinary Items,79.33,75.1,66.62,74.05
DPS - Common Stock Primary Issue,-,41.5,41,40.5
Diluted Normalized EPS,68.9,68.43,77.04,74.05
