Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,13283,12203,11919,12779
"Revenue 13283 12203 11919 12779  Other Revenue, Total - - - -","Revenue 13283 12203 11919 12779  Other Revenue, Total - - - -","Revenue 13283 12203 11919 12779  Other Revenue, Total - - - -","Revenue 13283 12203 11919 12779  Other Revenue, Total - - - -","Revenue 13283 12203 11919 12779  Other Revenue, Total - - - -"
Revenue,13283,12203,11919,12779
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8027,7451,7363,7718
Gross Profit,5256,4752,4556,5061
Total Operating Expenses,12225,11371,11380,11623
"Selling/General/Admin. Expenses, Total 4198 3864 3960 3905  Research & Development - - - -  Depreciation / Amortization 566 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 55 56 -  Other Operating Expenses, Total -543 1 1 -","Selling/General/Admin. Expenses, Total 4198 3864 3960 3905  Research & Development - - - -  Depreciation / Amortization 566 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 55 56 -  Other Operating Expenses, Total -543 1 1 -","Selling/General/Admin. Expenses, Total 4198 3864 3960 3905  Research & Development - - - -  Depreciation / Amortization 566 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 55 56 -  Other Operating Expenses, Total -543 1 1 -","Selling/General/Admin. Expenses, Total 4198 3864 3960 3905  Research & Development - - - -  Depreciation / Amortization 566 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 55 56 -  Other Operating Expenses, Total -543 1 1 -","Selling/General/Admin. Expenses, Total 4198 3864 3960 3905  Research & Development - - - -  Depreciation / Amortization 566 - - -  Interest Expense (Income) - Net Operating -23 - - -  Unusual Expense (Income) - 55 56 -  Other Operating Expenses, Total -543 1 1 -"
"Selling/General/Admin. Expenses, Total",4198,3864,3960,3905
Research & Development,-,-,-,-
Depreciation / Amortization,566,-,-,-
Interest Expense (Income) - Net Operating,-23,-,-,-
Unusual Expense (Income),-,55,56,-
"Other Operating Expenses, Total",-543,1,1,-
Operating Income,1058,832,539,1156
"Interest Income (Expense), Net Non-Operating",-,-22,-22,-26
Gain (Loss) on Sale of Assets,-9,-5,-6,-
"Other, Net",165,16,19,21
Net Income Before Taxes,902,821,530,1151
Provision for Income Taxes,334,279,184,359
Net Income After Taxes,568,542,346,792
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,568,542,346,792
Total Extraordinary Items,-,-,-,-
Net Income,568,542,346,792
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,568,542,345,791
Dilution Adjustment,-,-,-,-
Diluted Net Income,568,542,345,791
Diluted Weighted Average Shares,22.4,22.4,22.4,21.96
Diluted EPS Excluding Extraordinary Items,25.35,24.19,15.4,36.03
DPS - Common Stock Primary Issue,20,20,20,11
Diluted Normalized EPS,29.46,25.96,17.21,36.03
