Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,273416,224218,161138,154926
"Revenue 273416 224218 161138 154926  Other Revenue, Total - - - -","Revenue 273416 224218 161138 154926  Other Revenue, Total - - - -","Revenue 273416 224218 161138 154926  Other Revenue, Total - - - -","Revenue 273416 224218 161138 154926  Other Revenue, Total - - - -","Revenue 273416 224218 161138 154926  Other Revenue, Total - - - -"
Revenue,273416,224218,161138,154926
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",226703,172488,129217,126568
Gross Profit,46713,51730,31921,28358
Total Operating Expenses,243705,187940,143220,147573
"Selling/General/Admin. Expenses, Total 17002 15452 13588 13644  Research & Development - 313 - -  Depreciation / Amortization 6319 5936 - -  Interest Expense (Income) - Net Operating -212 -110 - -  Unusual Expense (Income) - 415 414 7359  Other Operating Expenses, Total -6397 -6139 1 2","Selling/General/Admin. Expenses, Total 17002 15452 13588 13644  Research & Development - 313 - -  Depreciation / Amortization 6319 5936 - -  Interest Expense (Income) - Net Operating -212 -110 - -  Unusual Expense (Income) - 415 414 7359  Other Operating Expenses, Total -6397 -6139 1 2","Selling/General/Admin. Expenses, Total 17002 15452 13588 13644  Research & Development - 313 - -  Depreciation / Amortization 6319 5936 - -  Interest Expense (Income) - Net Operating -212 -110 - -  Unusual Expense (Income) - 415 414 7359  Other Operating Expenses, Total -6397 -6139 1 2","Selling/General/Admin. Expenses, Total 17002 15452 13588 13644  Research & Development - 313 - -  Depreciation / Amortization 6319 5936 - -  Interest Expense (Income) - Net Operating -212 -110 - -  Unusual Expense (Income) - 415 414 7359  Other Operating Expenses, Total -6397 -6139 1 2","Selling/General/Admin. Expenses, Total 17002 15452 13588 13644  Research & Development - 313 - -  Depreciation / Amortization 6319 5936 - -  Interest Expense (Income) - Net Operating -212 -110 - -  Unusual Expense (Income) - 415 414 7359  Other Operating Expenses, Total -6397 -6139 1 2"
"Selling/General/Admin. Expenses, Total",17002,15452,13588,13644
Research & Development,-,313,-,-
Depreciation / Amortization,6319,5936,-,-
Interest Expense (Income) - Net Operating,-212,-110,-,-
Unusual Expense (Income),-,415,414,7359
"Other Operating Expenses, Total",-6397,-6139,1,2
Operating Income,29711,36278,17918,7353
"Interest Income (Expense), Net Non-Operating",-,1773,1713,1363
Gain (Loss) on Sale of Assets,143,198,20,452
"Other, Net",-4691,-2160,858,893
Net Income Before Taxes,34259,38240,20509,10061
Provision for Income Taxes,9358,8586,5912,4557
Net Income After Taxes,24901,29654,14597,5504
Minority Interest,10589,9955,-740,850
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,24164,27760,13857,6354
Total Extraordinary Items,-,-,-,-
Net Income,24164,27760,13857,6354
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,24164,27760,13857,6354
Dilution Adjustment,-,-,-,-
Diluted Net Income,24164,27760,13857,6354
Diluted Weighted Average Shares,79.73,81.53,82.6,82.86
Diluted EPS Excluding Extraordinary Items,303.06,340.47,167.76,76.69
DPS - Common Stock Primary Issue,109.5,91,72.5,75.5
Diluted Normalized EPS,260.52,271.56,172.3,123.33
