Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,156050,156520,161697,162811
"Revenue 156050 156520 161697 162811  Other Revenue, Total - - - -","Revenue 156050 156520 161697 162811  Other Revenue, Total - - - -","Revenue 156050 156520 161697 162811  Other Revenue, Total - - - -","Revenue 156050 156520 161697 162811  Other Revenue, Total - - - -","Revenue 156050 156520 161697 162811  Other Revenue, Total - - - -"
Revenue,156050,156520,161697,162811
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",144055,141329,146600,148379
Gross Profit,11995,15191,15097,14432
Total Operating Expenses,150984,147961,152651,154306
"Selling/General/Admin. Expenses, Total 6929 6333 5938 5823  Research & Development - - 93 98  Depreciation / Amortization 1007 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 298 20 6  Other Operating Expenses, Total -948 1 - -","Selling/General/Admin. Expenses, Total 6929 6333 5938 5823  Research & Development - - 93 98  Depreciation / Amortization 1007 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 298 20 6  Other Operating Expenses, Total -948 1 - -","Selling/General/Admin. Expenses, Total 6929 6333 5938 5823  Research & Development - - 93 98  Depreciation / Amortization 1007 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 298 20 6  Other Operating Expenses, Total -948 1 - -","Selling/General/Admin. Expenses, Total 6929 6333 5938 5823  Research & Development - - 93 98  Depreciation / Amortization 1007 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 298 20 6  Other Operating Expenses, Total -948 1 - -","Selling/General/Admin. Expenses, Total 6929 6333 5938 5823  Research & Development - - 93 98  Depreciation / Amortization 1007 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 298 20 6  Other Operating Expenses, Total -948 1 - -"
"Selling/General/Admin. Expenses, Total",6929,6333,5938,5823
Research & Development,-,-,93,98
Depreciation / Amortization,1007,-,-,-
Interest Expense (Income) - Net Operating,-59,-,-,-
Unusual Expense (Income),-,298,20,6
"Other Operating Expenses, Total",-948,1,-,-
Operating Income,5066,8559,9046,8505
"Interest Income (Expense), Net Non-Operating",-,891,575,285
Gain (Loss) on Sale of Assets,218,156,-19,657
"Other, Net",-358,-211,-89,14
Net Income Before Taxes,5206,9395,9513,9461
Provision for Income Taxes,2108,3211,3128,2716
Net Income After Taxes,3098,6184,6385,6745
Minority Interest,1026,-196,-122,-97
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2914,5988,6263,6648
Total Extraordinary Items,-,-,-,-
Net Income,2914,5988,6263,6648
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,2914,5987,6262,6647
Dilution Adjustment,-,-,-,-
Diluted Net Income,2914,5987,6262,6647
Diluted Weighted Average Shares,17.82,18.34,19.19,16.95
Diluted EPS Excluding Extraordinary Items,163.53,326.36,326.37,392.06
DPS - Common Stock Primary Issue,-,243,110,100
Diluted Normalized EPS,166.87,331.46,327.73,364.69
