Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,8998,8910,13987,15017
"Revenue 8998 8910 13987 15017  Other Revenue, Total - - - -","Revenue 8998 8910 13987 15017  Other Revenue, Total - - - -","Revenue 8998 8910 13987 15017  Other Revenue, Total - - - -","Revenue 8998 8910 13987 15017  Other Revenue, Total - - - -","Revenue 8998 8910 13987 15017  Other Revenue, Total - - - -"
Revenue,8998,8910,13987,15017
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5007,5077,7976,7879
Gross Profit,3991,3833,6011,7138
Total Operating Expenses,8585,8192,13341,12713
"Selling/General/Admin. Expenses, Total 3578 3115 5151 4834  Research & Development 14 22 - -  Depreciation / Amortization 28 266 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2 213 -2  Other Operating Expenses, Total -42 -288 1 2","Selling/General/Admin. Expenses, Total 3578 3115 5151 4834  Research & Development 14 22 - -  Depreciation / Amortization 28 266 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2 213 -2  Other Operating Expenses, Total -42 -288 1 2","Selling/General/Admin. Expenses, Total 3578 3115 5151 4834  Research & Development 14 22 - -  Depreciation / Amortization 28 266 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2 213 -2  Other Operating Expenses, Total -42 -288 1 2","Selling/General/Admin. Expenses, Total 3578 3115 5151 4834  Research & Development 14 22 - -  Depreciation / Amortization 28 266 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2 213 -2  Other Operating Expenses, Total -42 -288 1 2","Selling/General/Admin. Expenses, Total 3578 3115 5151 4834  Research & Development 14 22 - -  Depreciation / Amortization 28 266 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -2 213 -2  Other Operating Expenses, Total -42 -288 1 2"
"Selling/General/Admin. Expenses, Total",3578,3115,5151,4834
Research & Development,14,22,-,-
Depreciation / Amortization,28,266,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-2,213,-2
"Other Operating Expenses, Total",-42,-288,1,2
Operating Income,413,718,646,2304
"Interest Income (Expense), Net Non-Operating",-,17,-6,384
Gain (Loss) on Sale of Assets,30,39,90,-4
"Other, Net",152,-15,-15,-1
Net Income Before Taxes,231,694,715,2683
Provision for Income Taxes,95,284,347,675
Net Income After Taxes,136,410,368,2008
Minority Interest,43,36,18,1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,130,383,386,2009
Total Extraordinary Items,-,-,-,-
Net Income,130,383,386,2009
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,130,383,386,2009
Dilution Adjustment,-0.065,-0.654,-,-
Diluted Net Income,130.06,383.65,386,2009
Diluted Weighted Average Shares,23.91,23.84,23.99,24.16
Diluted EPS Excluding Extraordinary Items,5.44,16.09,16.09,83.16
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,4.72,15.67,23.85,88.93
