Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2448,2445,2090.04,2318.76
"Revenue 2448 2445.23 2090.04 2318.76  Other Revenue, Total - - - -","Revenue 2448 2445.23 2090.04 2318.76  Other Revenue, Total - - - -","Revenue 2448 2445.23 2090.04 2318.76  Other Revenue, Total - - - -","Revenue 2448 2445.23 2090.04 2318.76  Other Revenue, Total - - - -","Revenue 2448 2445.23 2090.04 2318.76  Other Revenue, Total - - - -"
Revenue,2448,2445.23,2090.04,2318.76
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1511,1548.61,1336.38,1237.55
Gross Profit,937,896,753.67,1081.21
Total Operating Expenses,2147,2133.73,1930.15,1967.28
"Selling/General/Admin. Expenses, Total 636 579 581.26 717.21  Research & Development - - 12.51 12.49  Depreciation / Amortization 59 72 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.21 - 0.03  Other Operating Expenses, Total -59 -88 - -","Selling/General/Admin. Expenses, Total 636 579 581.26 717.21  Research & Development - - 12.51 12.49  Depreciation / Amortization 59 72 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.21 - 0.03  Other Operating Expenses, Total -59 -88 - -","Selling/General/Admin. Expenses, Total 636 579 581.26 717.21  Research & Development - - 12.51 12.49  Depreciation / Amortization 59 72 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.21 - 0.03  Other Operating Expenses, Total -59 -88 - -","Selling/General/Admin. Expenses, Total 636 579 581.26 717.21  Research & Development - - 12.51 12.49  Depreciation / Amortization 59 72 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.21 - 0.03  Other Operating Expenses, Total -59 -88 - -","Selling/General/Admin. Expenses, Total 636 579 581.26 717.21  Research & Development - - 12.51 12.49  Depreciation / Amortization 59 72 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 0.21 - 0.03  Other Operating Expenses, Total -59 -88 - -"
"Selling/General/Admin. Expenses, Total",636,579,581.26,717.21
Research & Development,-,-,12.51,12.49
Depreciation / Amortization,59,72,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,0.21,-,0.03
"Other Operating Expenses, Total",-59,-88,-,-
Operating Income,301,311.5,159.89,351.48
"Interest Income (Expense), Net Non-Operating",-,20.21,6.86,9.03
Gain (Loss) on Sale of Assets,-,13.77,12.48,13.05
"Other, Net",-30,-36,12.95,0.52
Net Income Before Taxes,331,352,192.18,374.09
Provision for Income Taxes,89,12,35.61,154.41
Net Income After Taxes,242,340.41,156.57,219.68
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,242,340,156.57,219.68
Total Extraordinary Items,-,-,-,-
Net Income,242,340,156.57,219.68
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,242,340.41,156.57,219.68
Dilution Adjustment,-,-,-,-
Diluted Net Income,242,340,156.57,219.68
Diluted Weighted Average Shares,1.37,1.37,1.37,1.37
Diluted EPS Excluding Extraordinary Items,176.86,248.54,114.45,160.58
DPS - Common Stock Primary Issue,70,85,45,55
Diluted Normalized EPS,151.19,239.18,107.02,154.99
