Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,2345,2198,2222.8,2300.59
"Revenue 2345 2198.91 2222.8 2300.59  Other Revenue, Total - - - -","Revenue 2345 2198.91 2222.8 2300.59  Other Revenue, Total - - - -","Revenue 2345 2198.91 2222.8 2300.59  Other Revenue, Total - - - -","Revenue 2345 2198.91 2222.8 2300.59  Other Revenue, Total - - - -","Revenue 2345 2198.91 2222.8 2300.59  Other Revenue, Total - - - -"
Revenue,2345,2198.91,2222.8,2300.59
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1458,1428.87,1477.07,1564.73
Gross Profit,887,770.04,745.74,735.86
Total Operating Expenses,2108,1918.82,1937.98,2018.73
"Selling/General/Admin. Expenses, Total 543 431.62 393.04 436.12  Research & Development 96 57.01 34.42 42.82  Depreciation / Amortization 22 4.47 4.77 5.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.15 28.69 -29.95  Other Operating Expenses, Total -11 - - -","Selling/General/Admin. Expenses, Total 543 431.62 393.04 436.12  Research & Development 96 57.01 34.42 42.82  Depreciation / Amortization 22 4.47 4.77 5.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.15 28.69 -29.95  Other Operating Expenses, Total -11 - - -","Selling/General/Admin. Expenses, Total 543 431.62 393.04 436.12  Research & Development 96 57.01 34.42 42.82  Depreciation / Amortization 22 4.47 4.77 5.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.15 28.69 -29.95  Other Operating Expenses, Total -11 - - -","Selling/General/Admin. Expenses, Total 543 431.62 393.04 436.12  Research & Development 96 57.01 34.42 42.82  Depreciation / Amortization 22 4.47 4.77 5.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.15 28.69 -29.95  Other Operating Expenses, Total -11 - - -","Selling/General/Admin. Expenses, Total 543 431.62 393.04 436.12  Research & Development 96 57.01 34.42 42.82  Depreciation / Amortization 22 4.47 4.77 5.01  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -3.15 28.69 -29.95  Other Operating Expenses, Total -11 - - -"
"Selling/General/Admin. Expenses, Total",543,431.62,393.04,436.12
Research & Development,96,57.01,34.42,42.82
Depreciation / Amortization,22,4.47,4.77,5.01
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-3.15,28.69,-29.95
"Other Operating Expenses, Total",-11,-,-,-
Operating Income,237,280.09,284.82,281.86
"Interest Income (Expense), Net Non-Operating",-,-0.12,-0.07,-0.27
Gain (Loss) on Sale of Assets,-2,-,0.13,-
"Other, Net",-19,17.32,39.8,52.8
Net Income Before Taxes,258,297.29,324.69,334.4
Provision for Income Taxes,81,88.72,97.83,98.85
Net Income After Taxes,177,208.57,226.86,235.55
Minority Interest,25,-2.4,-4.88,-4.89
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,175,206.17,221.98,230.66
Total Extraordinary Items,-,-,-,-
Net Income,175,206.17,221.98,230.66
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,175,206.17,221.98,230.66
Dilution Adjustment,-0.844,-,-,-
Diluted Net Income,175.84,206.17,221.98,230.66
Diluted Weighted Average Shares,4.18,4.16,4.15,3.42
Diluted EPS Excluding Extraordinary Items,42.01,49.51,53.49,67.5
DPS - Common Stock Primary Issue,8,6,4,3
Diluted Normalized EPS,38.88,48.98,58.29,61.33
