Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,5759,4354,4060.44,2841.54
"Revenue 5759 4354 4060.44 2841.54  Other Revenue, Total - - - -","Revenue 5759 4354 4060.44 2841.54  Other Revenue, Total - - - -","Revenue 5759 4354 4060.44 2841.54  Other Revenue, Total - - - -","Revenue 5759 4354 4060.44 2841.54  Other Revenue, Total - - - -","Revenue 5759 4354 4060.44 2841.54  Other Revenue, Total - - - -"
Revenue,5759,4354,4060.44,2841.54
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4708,3533,3227.88,2297.45
Gross Profit,1051,821,832.55,544.1
Total Operating Expenses,5356,4080,3729.2,2703.54
"Selling/General/Admin. Expenses, Total 635 534 489.48 401.72  Research & Development - - - -  Depreciation / Amortization 45 34 11.42 4.12  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 0.42 0.26  Other Operating Expenses, Total -32 -20 - -","Selling/General/Admin. Expenses, Total 635 534 489.48 401.72  Research & Development - - - -  Depreciation / Amortization 45 34 11.42 4.12  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 0.42 0.26  Other Operating Expenses, Total -32 -20 - -","Selling/General/Admin. Expenses, Total 635 534 489.48 401.72  Research & Development - - - -  Depreciation / Amortization 45 34 11.42 4.12  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 0.42 0.26  Other Operating Expenses, Total -32 -20 - -","Selling/General/Admin. Expenses, Total 635 534 489.48 401.72  Research & Development - - - -  Depreciation / Amortization 45 34 11.42 4.12  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 0.42 0.26  Other Operating Expenses, Total -32 -20 - -","Selling/General/Admin. Expenses, Total 635 534 489.48 401.72  Research & Development - - - -  Depreciation / Amortization 45 34 11.42 4.12  Interest Expense (Income) - Net Operating - -1 - -  Unusual Expense (Income) - - 0.42 0.26  Other Operating Expenses, Total -32 -20 - -"
"Selling/General/Admin. Expenses, Total",635,534,489.48,401.72
Research & Development,-,-,-,-
Depreciation / Amortization,45,34,11.42,4.12
Interest Expense (Income) - Net Operating,-,-1,-,-
Unusual Expense (Income),-,-,0.42,0.26
"Other Operating Expenses, Total",-32,-20,-,-
Operating Income,403,274,331.24,138.01
"Interest Income (Expense), Net Non-Operating",-,-4.6,-2.57,-7.95
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-5,15,0.94,-0.1
Net Income Before Taxes,408,259,329.6,129.95
Provision for Income Taxes,109,69,83.19,41.7
Net Income After Taxes,299,190,246.41,88.25
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,299,190,246.41,88.25
Total Extraordinary Items,-,-,-,-
Net Income,299,190,246.41,88.25
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,299,190,246.41,88.25
Dilution Adjustment,-,-,-,-
Diluted Net Income,299,190,246.41,88.25
Diluted Weighted Average Shares,2.49,2.28,2.17,2.17
Diluted EPS Excluding Extraordinary Items,120.18,83.27,113.32,40.59
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,102.49,70.94,113.5,40.7
