Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2867,2742,2439.07,2380.62
"Revenue 2867 2742 2439.07 2380.62  Other Revenue, Total - - - -","Revenue 2867 2742 2439.07 2380.62  Other Revenue, Total - - - -","Revenue 2867 2742 2439.07 2380.62  Other Revenue, Total - - - -","Revenue 2867 2742 2439.07 2380.62  Other Revenue, Total - - - -","Revenue 2867 2742 2439.07 2380.62  Other Revenue, Total - - - -"
Revenue,2867,2742,2439.07,2380.62
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1518,1468,1238.42,1184.31
Gross Profit,1349,1274,1200.65,1196.3
Total Operating Expenses,2647,2597,2221.43,2078.68
"Selling/General/Admin. Expenses, Total 1129 1129 981.11 881.86  Research & Development - - - -  Depreciation / Amortization - 376 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - - 1.9 12.51  Other Operating Expenses, Total -350 -375 - -","Selling/General/Admin. Expenses, Total 1129 1129 981.11 881.86  Research & Development - - - -  Depreciation / Amortization - 376 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - - 1.9 12.51  Other Operating Expenses, Total -350 -375 - -","Selling/General/Admin. Expenses, Total 1129 1129 981.11 881.86  Research & Development - - - -  Depreciation / Amortization - 376 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - - 1.9 12.51  Other Operating Expenses, Total -350 -375 - -","Selling/General/Admin. Expenses, Total 1129 1129 981.11 881.86  Research & Development - - - -  Depreciation / Amortization - 376 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - - 1.9 12.51  Other Operating Expenses, Total -350 -375 - -","Selling/General/Admin. Expenses, Total 1129 1129 981.11 881.86  Research & Development - - - -  Depreciation / Amortization - 376 - -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - - 1.9 12.51  Other Operating Expenses, Total -350 -375 - -"
"Selling/General/Admin. Expenses, Total",1129,1129,981.11,881.86
Research & Development,-,-,-,-
Depreciation / Amortization,-,376,-,-
Interest Expense (Income) - Net Operating,-2,-1,-,-
Unusual Expense (Income),-,-,1.9,12.51
"Other Operating Expenses, Total",-350,-375,-,-
Operating Income,220,145,217.64,301.93
"Interest Income (Expense), Net Non-Operating",-,-1.95,-2.62,-2.6
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-6,17,2.02,0.79
Net Income Before Taxes,226,128,217.03,300.12
Provision for Income Taxes,81,36,75.73,106.15
Net Income After Taxes,145,92,141.31,193.97
Minority Interest,7,7,-3.25,3.15
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,145,91,138.06,197.12
Total Extraordinary Items,-,-,-,-
Net Income,145,91,138.06,197.12
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,145,91,138.05,197.12
Dilution Adjustment,-,-,-,-
Diluted Net Income,145,91,138.05,197.12
Diluted Weighted Average Shares,5.43,5.43,5.43,5.43
Diluted EPS Excluding Extraordinary Items,26.72,16.77,25.44,36.32
DPS - Common Stock Primary Issue,8,8,8,8
Diluted Normalized EPS,26.02,14.56,32.82,44.97
