Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,144436,135478,138934,141472
"Revenue 141758 134407 138934 141472  Other Revenue, Total 2678 1071 - -","Revenue 141758 134407 138934 141472  Other Revenue, Total 2678 1071 - -","Revenue 141758 134407 138934 141472  Other Revenue, Total 2678 1071 - -","Revenue 141758 134407 138934 141472  Other Revenue, Total 2678 1071 - -","Revenue 141758 134407 138934 141472  Other Revenue, Total 2678 1071 - -"
Revenue,141758,134407,138934,141472
"Other Revenue, Total",2678,1071,-,-
"Cost of Revenue, Total",129296,122033,124989,126853
Gross Profit,15140,13445,13945,14619
Total Operating Expenses,138743,130642,133882,134973
"Selling/General/Admin. Expenses, Total 9447 8609 8165 7610  Research & Development - 574 488 407  Depreciation / Amortization 820 - - -  Interest Expense (Income) - Net Operating -105 -104 - -  Unusual Expense (Income) - 12 239 102  Other Operating Expenses, Total -1098 -1116 1 1","Selling/General/Admin. Expenses, Total 9447 8609 8165 7610  Research & Development - 574 488 407  Depreciation / Amortization 820 - - -  Interest Expense (Income) - Net Operating -105 -104 - -  Unusual Expense (Income) - 12 239 102  Other Operating Expenses, Total -1098 -1116 1 1","Selling/General/Admin. Expenses, Total 9447 8609 8165 7610  Research & Development - 574 488 407  Depreciation / Amortization 820 - - -  Interest Expense (Income) - Net Operating -105 -104 - -  Unusual Expense (Income) - 12 239 102  Other Operating Expenses, Total -1098 -1116 1 1","Selling/General/Admin. Expenses, Total 9447 8609 8165 7610  Research & Development - 574 488 407  Depreciation / Amortization 820 - - -  Interest Expense (Income) - Net Operating -105 -104 - -  Unusual Expense (Income) - 12 239 102  Other Operating Expenses, Total -1098 -1116 1 1","Selling/General/Admin. Expenses, Total 9447 8609 8165 7610  Research & Development - 574 488 407  Depreciation / Amortization 820 - - -  Interest Expense (Income) - Net Operating -105 -104 - -  Unusual Expense (Income) - 12 239 102  Other Operating Expenses, Total -1098 -1116 1 1"
"Selling/General/Admin. Expenses, Total",9447,8609,8165,7610
Research & Development,-,574,488,407
Depreciation / Amortization,820,-,-,-
Interest Expense (Income) - Net Operating,-105,-104,-,-
Unusual Expense (Income),-,12,239,102
"Other Operating Expenses, Total",-1098,-1116,1,1
Operating Income,5693,4836,5052,6499
"Interest Income (Expense), Net Non-Operating",-,682,1057,124
Gain (Loss) on Sale of Assets,744,538,-5,3
"Other, Net",-1556,-1131,-5,-126
Net Income Before Taxes,6505,5429,6099,6500
Provision for Income Taxes,2099,1660,1944,2189
Net Income After Taxes,4406,3769,4155,4311
Minority Interest,668,473,-16,-10
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4200,3748,4139,4301
Total Extraordinary Items,-,-,-,-
Net Income,4200,3748,4139,4301
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,4200,3748,4138,4300
Dilution Adjustment,-,-,-,-
Diluted Net Income,4200,3748,4138,4300
Diluted Weighted Average Shares,16.13,16.13,16.11,16.12
Diluted EPS Excluding Extraordinary Items,260.47,232.33,256.8,266.72
DPS - Common Stock Primary Issue,-,181.5,128.5,108
Diluted Normalized EPS,216.6,188.65,207.06,251.67
