Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,327,427,324.5,361.71
"Revenue 327 427.94 324.5 361.71  Other Revenue, Total - - - -","Revenue 327 427.94 324.5 361.71  Other Revenue, Total - - - -","Revenue 327 427.94 324.5 361.71  Other Revenue, Total - - - -","Revenue 327 427.94 324.5 361.71  Other Revenue, Total - - - -","Revenue 327 427.94 324.5 361.71  Other Revenue, Total - - - -"
Revenue,327,427.94,324.5,361.71
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",363,338.72,258.32,272.03
Gross Profit,-36,89.22,66.18,89.69
Total Operating Expenses,690,588.88,493.36,485.03
"Selling/General/Admin. Expenses, Total - 255.83 173.32 161.69  Research & Development - - 65.06 51.32  Depreciation / Amortization 17 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -5.67 -3.33 -  Other Operating Expenses, Total -17 - - -","Selling/General/Admin. Expenses, Total - 255.83 173.32 161.69  Research & Development - - 65.06 51.32  Depreciation / Amortization 17 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -5.67 -3.33 -  Other Operating Expenses, Total -17 - - -","Selling/General/Admin. Expenses, Total - 255.83 173.32 161.69  Research & Development - - 65.06 51.32  Depreciation / Amortization 17 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -5.67 -3.33 -  Other Operating Expenses, Total -17 - - -","Selling/General/Admin. Expenses, Total - 255.83 173.32 161.69  Research & Development - - 65.06 51.32  Depreciation / Amortization 17 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -5.67 -3.33 -  Other Operating Expenses, Total -17 - - -","Selling/General/Admin. Expenses, Total - 255.83 173.32 161.69  Research & Development - - 65.06 51.32  Depreciation / Amortization 17 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -5.67 -3.33 -  Other Operating Expenses, Total -17 - - -"
"Selling/General/Admin. Expenses, Total",-,255.83,173.32,161.69
Research & Development,-,-,65.06,51.32
Depreciation / Amortization,17,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-5.67,-3.33,-
"Other Operating Expenses, Total",-17,-,-,-
Operating Income,-363,-160.95,-168.86,-123.32
"Interest Income (Expense), Net Non-Operating",-,-1.04,-0.07,-0.12
Gain (Loss) on Sale of Assets,-,-,-,0.52
"Other, Net",-2,28.89,-2.58,-4.88
Net Income Before Taxes,-361,-133.09,-171.52,-127.8
Provision for Income Taxes,1,0.95,0.95,0.29
Net Income After Taxes,-362,-134.04,-172.47,-128.09
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-362,-134.04,-172.47,-128.09
Total Extraordinary Items,-,-,-,-
Net Income,-,-134.04,-172.47,-128.09
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-362,-134.05,-172.47,-128.09
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,-134.05,-172.47,-128.09
Diluted Weighted Average Shares,5.87,5.79,5.68,5.09
Diluted EPS Excluding Extraordinary Items,-61.7,-23.15,-30.38,-25.17
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-38.88,-23.79,-30.76,-25.23
