Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,108461,85788,76098,74373
"Revenue 108461 85788 76098 74373  Other Revenue, Total - - - -","Revenue 108461 85788 76098 74373  Other Revenue, Total - - - -","Revenue 108461 85788 76098 74373  Other Revenue, Total - - - -","Revenue 108461 85788 76098 74373  Other Revenue, Total - - - -","Revenue 108461 85788 76098 74373  Other Revenue, Total - - - -"
Revenue,108461,85788,76098,74373
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",82203,68061,61451,58261
Gross Profit,26258,17727,14647,16112
Total Operating Expenses,96615,80867,74450,70377
"Selling/General/Admin. Expenses, Total 14412 12806 11563 11373  Research & Development 304 422 478 333  Depreciation / Amortization 5227 5161 - -  Interest Expense (Income) - Net Operating -152 -133 - -  Unusual Expense (Income) - 2213 957 409  Other Operating Expenses, Total -5379 -5450 1 1","Selling/General/Admin. Expenses, Total 14412 12806 11563 11373  Research & Development 304 422 478 333  Depreciation / Amortization 5227 5161 - -  Interest Expense (Income) - Net Operating -152 -133 - -  Unusual Expense (Income) - 2213 957 409  Other Operating Expenses, Total -5379 -5450 1 1","Selling/General/Admin. Expenses, Total 14412 12806 11563 11373  Research & Development 304 422 478 333  Depreciation / Amortization 5227 5161 - -  Interest Expense (Income) - Net Operating -152 -133 - -  Unusual Expense (Income) - 2213 957 409  Other Operating Expenses, Total -5379 -5450 1 1","Selling/General/Admin. Expenses, Total 14412 12806 11563 11373  Research & Development 304 422 478 333  Depreciation / Amortization 5227 5161 - -  Interest Expense (Income) - Net Operating -152 -133 - -  Unusual Expense (Income) - 2213 957 409  Other Operating Expenses, Total -5379 -5450 1 1","Selling/General/Admin. Expenses, Total 14412 12806 11563 11373  Research & Development 304 422 478 333  Depreciation / Amortization 5227 5161 - -  Interest Expense (Income) - Net Operating -152 -133 - -  Unusual Expense (Income) - 2213 957 409  Other Operating Expenses, Total -5379 -5450 1 1"
"Selling/General/Admin. Expenses, Total",14412,12806,11563,11373
Research & Development,304,422,478,333
Depreciation / Amortization,5227,5161,-,-
Interest Expense (Income) - Net Operating,-152,-133,-,-
Unusual Expense (Income),-,2213,957,409
"Other Operating Expenses, Total",-5379,-5450,1,1
Operating Income,11846,4921,1648,3996
"Interest Income (Expense), Net Non-Operating",-,656,164,-538
Gain (Loss) on Sale of Assets,-8,474,37,14
"Other, Net",-184,973,107,-26
Net Income Before Taxes,12038,3474,1956,3446
Provision for Income Taxes,2994,2397,792,1785
Net Income After Taxes,9044,1077,1164,1661
Minority Interest,9645,9420,341,162
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,8387,2023,1505,1823
Total Extraordinary Items,-,-,-,-
Net Income,8387,2023,1505,1823
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,8387,2023,1505,1822
Dilution Adjustment,-,-,-,-
Diluted Net Income,8387,2023,1505,1822
Diluted Weighted Average Shares,17.87,18.09,18.08,18.42
Diluted EPS Excluding Extraordinary Items,469.41,111.83,83.22,98.91
DPS - Common Stock Primary Issue,40,33.5,25,32
Diluted Normalized EPS,433.68,228.19,122.29,125.96
