Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,16377,16134,13998,12417
"Revenue 16377 16134 13998 12417  Other Revenue, Total - - - -","Revenue 16377 16134 13998 12417  Other Revenue, Total - - - -","Revenue 16377 16134 13998 12417  Other Revenue, Total - - - -","Revenue 16377 16134 13998 12417  Other Revenue, Total - - - -","Revenue 16377 16134 13998 12417  Other Revenue, Total - - - -"
Revenue,16377,16134,13998,12417
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13942,13205,11496,10548
Gross Profit,2435,2929,2502,1869
Total Operating Expenses,15092,14403,12555,11632
"Selling/General/Admin. Expenses, Total 1150 1165 964 948  Research & Development - - 27 37  Depreciation / Amortization 798 - 67 71  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 32 - 27  Other Operating Expenses, Total -689 1 1 1","Selling/General/Admin. Expenses, Total 1150 1165 964 948  Research & Development - - 27 37  Depreciation / Amortization 798 - 67 71  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 32 - 27  Other Operating Expenses, Total -689 1 1 1","Selling/General/Admin. Expenses, Total 1150 1165 964 948  Research & Development - - 27 37  Depreciation / Amortization 798 - 67 71  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 32 - 27  Other Operating Expenses, Total -689 1 1 1","Selling/General/Admin. Expenses, Total 1150 1165 964 948  Research & Development - - 27 37  Depreciation / Amortization 798 - 67 71  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 32 - 27  Other Operating Expenses, Total -689 1 1 1","Selling/General/Admin. Expenses, Total 1150 1165 964 948  Research & Development - - 27 37  Depreciation / Amortization 798 - 67 71  Interest Expense (Income) - Net Operating -41 - - -  Unusual Expense (Income) - 32 - 27  Other Operating Expenses, Total -689 1 1 1"
"Selling/General/Admin. Expenses, Total",1150,1165,964,948
Research & Development,-,-,27,37
Depreciation / Amortization,798,-,67,71
Interest Expense (Income) - Net Operating,-41,-,-,-
Unusual Expense (Income),-,32,-,27
"Other Operating Expenses, Total",-689,1,1,1
Operating Income,1285,1731,1443,785
"Interest Income (Expense), Net Non-Operating",-,-23,-254,-191
Gain (Loss) on Sale of Assets,-17,-,-,-
"Other, Net",12,43,42,43
Net Income Before Taxes,1290,1751,1231,637
Provision for Income Taxes,368,168,139,112
Net Income After Taxes,922,1583,1092,525
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,922,1583,1092,525
Total Extraordinary Items,-,-,-,-
Net Income,922,1583,1092,525
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,922,1583,1092,524
Dilution Adjustment,-,-,-,-
Diluted Net Income,922,1583,1092,524
Diluted Weighted Average Shares,10.74,10.74,10.73,10.73
Diluted EPS Excluding Extraordinary Items,85.88,147.45,101.72,48.81
DPS - Common Stock Primary Issue,12,14,12,8
Diluted Normalized EPS,-,150.15,101.72,50.89
