Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,417621,462822,302385,260367
"Revenue 417621 462822 302385 260367  Other Revenue, Total - - - -","Revenue 417621 462822 302385 260367  Other Revenue, Total - - - -","Revenue 417621 462822 302385 260367  Other Revenue, Total - - - -","Revenue 417621 462822 302385 260367  Other Revenue, Total - - - -","Revenue 417621 462822 302385 260367  Other Revenue, Total - - - -"
Revenue,417621,462822,302385,260367
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",401486,448491,294526,252944
Gross Profit,16135,14331,7859,7423
Total Operating Expenses,405391,452191,297388,255841
"Selling/General/Admin. Expenses, Total 3905 3575 2748 2784  Research & Development - - - -  Depreciation / Amortization 364 149 113 112  Interest Expense (Income) - Net Operating -1199 -108 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1011 84 1 1","Selling/General/Admin. Expenses, Total 3905 3575 2748 2784  Research & Development - - - -  Depreciation / Amortization 364 149 113 112  Interest Expense (Income) - Net Operating -1199 -108 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1011 84 1 1","Selling/General/Admin. Expenses, Total 3905 3575 2748 2784  Research & Development - - - -  Depreciation / Amortization 364 149 113 112  Interest Expense (Income) - Net Operating -1199 -108 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1011 84 1 1","Selling/General/Admin. Expenses, Total 3905 3575 2748 2784  Research & Development - - - -  Depreciation / Amortization 364 149 113 112  Interest Expense (Income) - Net Operating -1199 -108 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1011 84 1 1","Selling/General/Admin. Expenses, Total 3905 3575 2748 2784  Research & Development - - - -  Depreciation / Amortization 364 149 113 112  Interest Expense (Income) - Net Operating -1199 -108 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total 1011 84 1 1"
"Selling/General/Admin. Expenses, Total",3905,3575,2748,2784
Research & Development,-,-,-,-
Depreciation / Amortization,364,149,113,112
Interest Expense (Income) - Net Operating,-1199,-108,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",1011,84,1,1
Operating Income,12230,10631,4997,4526
"Interest Income (Expense), Net Non-Operating",-,-1676,-462,-144
Gain (Loss) on Sale of Assets,-,14,-3,-14
"Other, Net",5641,2141,29,6
Net Income Before Taxes,6589,8476,4561,4374
Provision for Income Taxes,1545,1890,1020,887
Net Income After Taxes,5044,6586,3541,3487
Minority Interest,985,775,-94,-104
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4906,6379,3447,3383
Total Extraordinary Items,-,-,-,-
Net Income,4906,6379,3447,3383
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,4906,6379,3446,3382
Dilution Adjustment,-,-,-,-
Diluted Net Income,4906,6379,3446,3382
Diluted Weighted Average Shares,6.8,6.8,6.8,8.64
Diluted EPS Excluding Extraordinary Items,721.36,937.95,506.68,391.58
DPS - Common Stock Primary Issue,-,300,170,150
Diluted Normalized EPS,585.22,747.21,507.02,392.87
