Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,39696,40776.28,35068.29,29860.09
"Revenue 39696 40776.28 35068.29 29860.09  Other Revenue, Total - - - -","Revenue 39696 40776.28 35068.29 29860.09  Other Revenue, Total - - - -","Revenue 39696 40776.28 35068.29 29860.09  Other Revenue, Total - - - -","Revenue 39696 40776.28 35068.29 29860.09  Other Revenue, Total - - - -","Revenue 39696 40776.28 35068.29 29860.09  Other Revenue, Total - - - -"
Revenue,39696,40776.28,35068.29,29860.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31254,32520.97,28232.29,23831.9
Gross Profit,8442,8255.31,6836,6028.19
Total Operating Expenses,37329,38487.48,33914.85,28744.86
"Selling/General/Admin. Expenses, Total 4994 4901.33 4632.37 4101.76  Research & Development - - - -  Depreciation / Amortization 1121 1063.84 1042.86 808.18  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.34 7.33 3.01  Other Operating Expenses, Total -29 - - -","Selling/General/Admin. Expenses, Total 4994 4901.33 4632.37 4101.76  Research & Development - - - -  Depreciation / Amortization 1121 1063.84 1042.86 808.18  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.34 7.33 3.01  Other Operating Expenses, Total -29 - - -","Selling/General/Admin. Expenses, Total 4994 4901.33 4632.37 4101.76  Research & Development - - - -  Depreciation / Amortization 1121 1063.84 1042.86 808.18  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.34 7.33 3.01  Other Operating Expenses, Total -29 - - -","Selling/General/Admin. Expenses, Total 4994 4901.33 4632.37 4101.76  Research & Development - - - -  Depreciation / Amortization 1121 1063.84 1042.86 808.18  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.34 7.33 3.01  Other Operating Expenses, Total -29 - - -","Selling/General/Admin. Expenses, Total 4994 4901.33 4632.37 4101.76  Research & Development - - - -  Depreciation / Amortization 1121 1063.84 1042.86 808.18  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.34 7.33 3.01  Other Operating Expenses, Total -29 - - -"
"Selling/General/Admin. Expenses, Total",4994,4901.33,4632.37,4101.76
Research & Development,-,-,-,-
Depreciation / Amortization,1121,1063.84,1042.86,808.18
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,1.34,7.33,3.01
"Other Operating Expenses, Total",-29,-,-,-
Operating Income,2367,2288.8,1153.43,1115.23
"Interest Income (Expense), Net Non-Operating",-,-11.19,-17.13,-14.55
Gain (Loss) on Sale of Assets,-,13.01,17.09,-
"Other, Net",-7,22.6,53.05,11.39
Net Income Before Taxes,2374,2313.22,1206.44,1112.07
Provision for Income Taxes,824,779.85,404.17,382.04
Net Income After Taxes,1550,1533.37,802.27,730.04
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1550,1533.37,802.27,730.04
Total Extraordinary Items,-,-,-,-
Net Income,1550,1533.37,802.27,730.04
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1550,1533.37,802.27,730.04
Dilution Adjustment,-0.574,-,-,-
Diluted Net Income,1550.57,1533.37,802.27,730.04
Diluted Weighted Average Shares,9.71,9.69,9.64,9.65
Diluted EPS Excluding Extraordinary Items,159.7,158.32,83.19,75.68
DPS - Common Stock Primary Issue,33.78,28.26,14,13.8
Diluted Normalized EPS,152.95,165.12,90.14,82.73
