Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,7832,7467,5912.74,6592.93
"Revenue 7832 7467.68 5912.74 6592.93  Other Revenue, Total - - - -","Revenue 7832 7467.68 5912.74 6592.93  Other Revenue, Total - - - -","Revenue 7832 7467.68 5912.74 6592.93  Other Revenue, Total - - - -","Revenue 7832 7467.68 5912.74 6592.93  Other Revenue, Total - - - -","Revenue 7832 7467.68 5912.74 6592.93  Other Revenue, Total - - - -"
Revenue,7832,7467.68,5912.74,6592.93
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6281,5725.57,4658.38,5137.19
Gross Profit,1551,1742.11,1254.36,1455.74
Total Operating Expenses,7349,6862.79,5630.97,6208.56
"Selling/General/Admin. Expenses, Total 1068 1136.61 971.25 1061.62  Research & Development 18 - - 6.91  Depreciation / Amortization 573 - - -  Interest Expense (Income) - Net Operating -43 - - -  Unusual Expense (Income) - 0.61 1.33 2.84  Other Operating Expenses, Total -548 - - -","Selling/General/Admin. Expenses, Total 1068 1136.61 971.25 1061.62  Research & Development 18 - - 6.91  Depreciation / Amortization 573 - - -  Interest Expense (Income) - Net Operating -43 - - -  Unusual Expense (Income) - 0.61 1.33 2.84  Other Operating Expenses, Total -548 - - -","Selling/General/Admin. Expenses, Total 1068 1136.61 971.25 1061.62  Research & Development 18 - - 6.91  Depreciation / Amortization 573 - - -  Interest Expense (Income) - Net Operating -43 - - -  Unusual Expense (Income) - 0.61 1.33 2.84  Other Operating Expenses, Total -548 - - -","Selling/General/Admin. Expenses, Total 1068 1136.61 971.25 1061.62  Research & Development 18 - - 6.91  Depreciation / Amortization 573 - - -  Interest Expense (Income) - Net Operating -43 - - -  Unusual Expense (Income) - 0.61 1.33 2.84  Other Operating Expenses, Total -548 - - -","Selling/General/Admin. Expenses, Total 1068 1136.61 971.25 1061.62  Research & Development 18 - - 6.91  Depreciation / Amortization 573 - - -  Interest Expense (Income) - Net Operating -43 - - -  Unusual Expense (Income) - 0.61 1.33 2.84  Other Operating Expenses, Total -548 - - -"
"Selling/General/Admin. Expenses, Total",1068,1136.61,971.25,1061.62
Research & Development,18,-,-,6.91
Depreciation / Amortization,573,-,-,-
Interest Expense (Income) - Net Operating,-43,-,-,-
Unusual Expense (Income),-,0.61,1.33,2.84
"Other Operating Expenses, Total",-548,-,-,-
Operating Income,483,604.89,281.77,384.37
"Interest Income (Expense), Net Non-Operating",-,13.13,-139.45,-41.78
Gain (Loss) on Sale of Assets,1,77.88,-3,-4.45
"Other, Net",9,-3.04,-1.52,-3.08
Net Income Before Taxes,473,692.86,137.81,335.06
Provision for Income Taxes,135,150.96,47.31,47.51
Net Income After Taxes,338,541.9,90.5,287.55
Minority Interest,-,-36.38,8.69,2.26
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,338,505.52,99.19,289.82
Total Extraordinary Items,-,-,-,-
Net Income,338,505.52,99.19,289.82
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,338,505.51,99.19,289.82
Dilution Adjustment,-,-,-,-
Diluted Net Income,338,505.51,99.19,289.82
Diluted Weighted Average Shares,8.05,8,7.97,7.84
Diluted EPS Excluding Extraordinary Items,41.97,63.16,12.45,36.94
DPS - Common Stock Primary Issue,7,5,5,5
Diluted Normalized EPS,38.8,56.09,13.29,37.74
