Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,51608,52324,51030,51728
"Revenue 51608 52324 51030 51728  Other Revenue, Total - - - -","Revenue 51608 52324 51030 51728  Other Revenue, Total - - - -","Revenue 51608 52324 51030 51728  Other Revenue, Total - - - -","Revenue 51608 52324 51030 51728  Other Revenue, Total - - - -","Revenue 51608 52324 51030 51728  Other Revenue, Total - - - -"
Revenue,51608,52324,51030,51728
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",43491,44256,43592,44386
Gross Profit,8117,8068,7438,7342
Total Operating Expenses,50087,51077,50258,51269
"Selling/General/Admin. Expenses, Total 3525 3666 5687 6010  Research & Development 10 21 9 -  Depreciation / Amortization 608 606 706 692  Interest Expense (Income) - Net Operating -65 -75 - -  Unusual Expense (Income) - 368 262 181  Other Operating Expenses, Total 2518 2603 2 -","Selling/General/Admin. Expenses, Total 3525 3666 5687 6010  Research & Development 10 21 9 -  Depreciation / Amortization 608 606 706 692  Interest Expense (Income) - Net Operating -65 -75 - -  Unusual Expense (Income) - 368 262 181  Other Operating Expenses, Total 2518 2603 2 -","Selling/General/Admin. Expenses, Total 3525 3666 5687 6010  Research & Development 10 21 9 -  Depreciation / Amortization 608 606 706 692  Interest Expense (Income) - Net Operating -65 -75 - -  Unusual Expense (Income) - 368 262 181  Other Operating Expenses, Total 2518 2603 2 -","Selling/General/Admin. Expenses, Total 3525 3666 5687 6010  Research & Development 10 21 9 -  Depreciation / Amortization 608 606 706 692  Interest Expense (Income) - Net Operating -65 -75 - -  Unusual Expense (Income) - 368 262 181  Other Operating Expenses, Total 2518 2603 2 -","Selling/General/Admin. Expenses, Total 3525 3666 5687 6010  Research & Development 10 21 9 -  Depreciation / Amortization 608 606 706 692  Interest Expense (Income) - Net Operating -65 -75 - -  Unusual Expense (Income) - 368 262 181  Other Operating Expenses, Total 2518 2603 2 -"
"Selling/General/Admin. Expenses, Total",3525,3666,5687,6010
Research & Development,10,21,9,-
Depreciation / Amortization,608,606,706,692
Interest Expense (Income) - Net Operating,-65,-75,-,-
Unusual Expense (Income),-,368,262,181
"Other Operating Expenses, Total",2518,2603,2,-
Operating Income,1521,1247,772,459
"Interest Income (Expense), Net Non-Operating",-,-72,-89,-93
Gain (Loss) on Sale of Assets,2,57,111,50
"Other, Net",198,-12,25,-16
Net Income Before Taxes,1321,1202,819,400
Provision for Income Taxes,864,782,238,410
Net Income After Taxes,457,420,581,-10
Minority Interest,91,110,-3,33
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,447,426,578,23
Total Extraordinary Items,-,-,-,-
Net Income,447,426,578,23
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,447,426,577,23
Dilution Adjustment,-2,-2,2,-
Diluted Net Income,449,428,579,23
Diluted Weighted Average Shares,12.4,12.37,12.5,10.84
Diluted EPS Excluding Extraordinary Items,36.22,34.59,46.32,2.12
DPS - Common Stock Primary Issue,14,14,14,14
Diluted Normalized EPS,75.63,62.52,111.37,73.81
