Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,16198,14431.36,13376.02,11762.1
"Revenue 16198 14431.36 13376.02 11762.1  Other Revenue, Total - - - -","Revenue 16198 14431.36 13376.02 11762.1  Other Revenue, Total - - - -","Revenue 16198 14431.36 13376.02 11762.1  Other Revenue, Total - - - -","Revenue 16198 14431.36 13376.02 11762.1  Other Revenue, Total - - - -","Revenue 16198 14431.36 13376.02 11762.1  Other Revenue, Total - - - -"
Revenue,16198,14431.36,13376.02,11762.1
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11861,10688.89,9983.83,8836.51
Gross Profit,4337,3742.47,3392.18,2925.59
Total Operating Expenses,15001,13524.76,12675.82,11235.05
"Selling/General/Admin. Expenses, Total 3140 2811.43 2583.1 2395.77  Research & Development 64 - 54.27 -  Depreciation / Amortization 177 - - -  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 24.45 54.6 2.77  Other Operating Expenses, Total -227 - - -","Selling/General/Admin. Expenses, Total 3140 2811.43 2583.1 2395.77  Research & Development 64 - 54.27 -  Depreciation / Amortization 177 - - -  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 24.45 54.6 2.77  Other Operating Expenses, Total -227 - - -","Selling/General/Admin. Expenses, Total 3140 2811.43 2583.1 2395.77  Research & Development 64 - 54.27 -  Depreciation / Amortization 177 - - -  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 24.45 54.6 2.77  Other Operating Expenses, Total -227 - - -","Selling/General/Admin. Expenses, Total 3140 2811.43 2583.1 2395.77  Research & Development 64 - 54.27 -  Depreciation / Amortization 177 - - -  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 24.45 54.6 2.77  Other Operating Expenses, Total -227 - - -","Selling/General/Admin. Expenses, Total 3140 2811.43 2583.1 2395.77  Research & Development 64 - 54.27 -  Depreciation / Amortization 177 - - -  Interest Expense (Income) - Net Operating -14 - - -  Unusual Expense (Income) - 24.45 54.6 2.77  Other Operating Expenses, Total -227 - - -"
"Selling/General/Admin. Expenses, Total",3140,2811.43,2583.1,2395.77
Research & Development,64,-,54.27,-
Depreciation / Amortization,177,-,-,-
Interest Expense (Income) - Net Operating,-14,-,-,-
Unusual Expense (Income),-,24.45,54.6,2.77
"Other Operating Expenses, Total",-227,-,-,-
Operating Income,1197,906.6,700.2,527.05
"Interest Income (Expense), Net Non-Operating",-,-23.33,-28.08,-27.52
Gain (Loss) on Sale of Assets,-,-,0.04,-
"Other, Net",22,47.27,-14.46,1.81
Net Income Before Taxes,1175,930.53,657.71,501.34
Provision for Income Taxes,390,256.03,207.61,156.06
Net Income After Taxes,785,674.5,450.1,345.28
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,785,674.5,450.1,345.28
Total Extraordinary Items,-,-,-,-
Net Income,785,674.5,450.1,345.28
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,785,674.5,450.1,345.28
Dilution Adjustment,-0.705,-,-,-
Diluted Net Income,785.7,674.5,450.1,345.28
Diluted Weighted Average Shares,10.38,10.38,10.36,10.13
Diluted EPS Excluding Extraordinary Items,75.7,64.97,43.44,34.08
DPS - Common Stock Primary Issue,25,21,10,1.5
Diluted Normalized EPS,71.6,67.07,47.44,34.67
