Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,426684,335138,297177,333371
"Revenue 426684 335138 297177 333371  Other Revenue, Total - - - -","Revenue 426684 335138 297177 333371  Other Revenue, Total - - - -","Revenue 426684 335138 297177 333371  Other Revenue, Total - - - -","Revenue 426684 335138 297177 333371  Other Revenue, Total - - - -","Revenue 426684 335138 297177 333371  Other Revenue, Total - - - -"
Revenue,426684,335138,297177,333371
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",62246,55415,52523,56782
Gross Profit,364438,279723,244654,276589
Total Operating Expenses,277679,224471,204346,202879
"Selling/General/Admin. Expenses, Total 97775 87877 88387 91802  Research & Development 102392 72996 54249 47949  Depreciation / Amortization 17165 16351 14779 6547  Interest Expense (Income) - Net Operating -4500 -349 -256 -  Unusual Expense (Income) - - 1286 -1781  Other Operating Expenses, Total -7913 -7819 -5336 1580","Selling/General/Admin. Expenses, Total 97775 87877 88387 91802  Research & Development 102392 72996 54249 47949  Depreciation / Amortization 17165 16351 14779 6547  Interest Expense (Income) - Net Operating -4500 -349 -256 -  Unusual Expense (Income) - - 1286 -1781  Other Operating Expenses, Total -7913 -7819 -5336 1580","Selling/General/Admin. Expenses, Total 97775 87877 88387 91802  Research & Development 102392 72996 54249 47949  Depreciation / Amortization 17165 16351 14779 6547  Interest Expense (Income) - Net Operating -4500 -349 -256 -  Unusual Expense (Income) - - 1286 -1781  Other Operating Expenses, Total -7913 -7819 -5336 1580","Selling/General/Admin. Expenses, Total 97775 87877 88387 91802  Research & Development 102392 72996 54249 47949  Depreciation / Amortization 17165 16351 14779 6547  Interest Expense (Income) - Net Operating -4500 -349 -256 -  Unusual Expense (Income) - - 1286 -1781  Other Operating Expenses, Total -7913 -7819 -5336 1580","Selling/General/Admin. Expenses, Total 97775 87877 88387 91802  Research & Development 102392 72996 54249 47949  Depreciation / Amortization 17165 16351 14779 6547  Interest Expense (Income) - Net Operating -4500 -349 -256 -  Unusual Expense (Income) - - 1286 -1781  Other Operating Expenses, Total -7913 -7819 -5336 1580"
"Selling/General/Admin. Expenses, Total",97775,87877,88387,91802
Research & Development,102392,72996,54249,47949
Depreciation / Amortization,17165,16351,14779,6547
Interest Expense (Income) - Net Operating,-4500,-349,-256,-
Unusual Expense (Income),-,-,1286,-1781
"Other Operating Expenses, Total",-7913,-7819,-5336,1580
Operating Income,149005,110667,92831,130492
"Interest Income (Expense), Net Non-Operating",-,15956,26157,29503
Gain (Loss) on Sale of Assets,-,-107,25898,2435
"Other, Net",-71327,-15494,-76084,-1479
Net Income Before Taxes,220332,126268,143017,158516
Provision for Income Taxes,35836,12829,30956,36322
Net Income After Taxes,184496,113439,112061,122194
Minority Interest,21832,17624,18442,1
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,184965,114185,111858,122195
Total Extraordinary Items,-,-,-,-
Net Income,184965,114185,111858,122195
Total Adjustments to Net Income,-,-,-,-2
Income Available to Common Excluding Extraordinary Items,184965,114185,111858,122193
Dilution Adjustment,-1.69,-1.86,-0.489,-
Diluted Net Income,184966.69,114186.86,111858.49,122193
Diluted Weighted Average Shares,297.8,301.58,306.55,309.13
Diluted EPS Excluding Extraordinary Items,621.1,378.63,364.89,395.28
DPS - Common Stock Primary Issue,135,115,108,103
Diluted Normalized EPS,463.98,264.89,240.75,390.84
