Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,44253,37856,34724.28,36700.64
"Revenue 44253 37856 34724.28 36700.64  Other Revenue, Total - - - -","Revenue 44253 37856 34724.28 36700.64  Other Revenue, Total - - - -","Revenue 44253 37856 34724.28 36700.64  Other Revenue, Total - - - -","Revenue 44253 37856 34724.28 36700.64  Other Revenue, Total - - - -","Revenue 44253 37856 34724.28 36700.64  Other Revenue, Total - - - -"
Revenue,44253,37856,34724.28,36700.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",32160,28092,24990.78,26459.53
Gross Profit,12093,9764,9733.5,10241.11
Total Operating Expenses,41384,36218,32154.35,34496.96
"Selling/General/Admin. Expenses, Total 9224 6995 6216.86 6612.49  Research & Development 841 759 848.97 767.92  Depreciation / Amortization 1230 1126 370.31 449.31  Interest Expense (Income) - Net Operating -55 -35 - -  Unusual Expense (Income) - -168.8 -272.58 207.71  Other Operating Expenses, Total -2016 -719 - -","Selling/General/Admin. Expenses, Total 9224 6995 6216.86 6612.49  Research & Development 841 759 848.97 767.92  Depreciation / Amortization 1230 1126 370.31 449.31  Interest Expense (Income) - Net Operating -55 -35 - -  Unusual Expense (Income) - -168.8 -272.58 207.71  Other Operating Expenses, Total -2016 -719 - -","Selling/General/Admin. Expenses, Total 9224 6995 6216.86 6612.49  Research & Development 841 759 848.97 767.92  Depreciation / Amortization 1230 1126 370.31 449.31  Interest Expense (Income) - Net Operating -55 -35 - -  Unusual Expense (Income) - -168.8 -272.58 207.71  Other Operating Expenses, Total -2016 -719 - -","Selling/General/Admin. Expenses, Total 9224 6995 6216.86 6612.49  Research & Development 841 759 848.97 767.92  Depreciation / Amortization 1230 1126 370.31 449.31  Interest Expense (Income) - Net Operating -55 -35 - -  Unusual Expense (Income) - -168.8 -272.58 207.71  Other Operating Expenses, Total -2016 -719 - -","Selling/General/Admin. Expenses, Total 9224 6995 6216.86 6612.49  Research & Development 841 759 848.97 767.92  Depreciation / Amortization 1230 1126 370.31 449.31  Interest Expense (Income) - Net Operating -55 -35 - -  Unusual Expense (Income) - -168.8 -272.58 207.71  Other Operating Expenses, Total -2016 -719 - -"
"Selling/General/Admin. Expenses, Total",9224,6995,6216.86,6612.49
Research & Development,841,759,848.97,767.92
Depreciation / Amortization,1230,1126,370.31,449.31
Interest Expense (Income) - Net Operating,-55,-35,-,-
Unusual Expense (Income),-,-168.8,-272.58,207.71
"Other Operating Expenses, Total",-2016,-719,-,-
Operating Income,2869,1638,2569.93,2203.68
"Interest Income (Expense), Net Non-Operating",-,7.49,-5.39,459.61
Gain (Loss) on Sale of Assets,7,2,3.02,-3.5
"Other, Net",-603,-307,433.38,136.04
Net Income Before Taxes,3465,1943,3000.95,2795.82
Provision for Income Taxes,1114,666,804.59,761.7
Net Income After Taxes,2351,1277,2196.36,2034.12
Minority Interest,45,38,-3.76,1.03
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2345,1275,2192.6,2035.15
Total Extraordinary Items,-,-,-,-
Net Income,2345,1275,2192.6,2035.15
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,2345,1275,2192.6,2035.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,2345,1275,2192.6,2035.15
Diluted Weighted Average Shares,13.03,13.03,13.03,13.03
Diluted EPS Excluding Extraordinary Items,179.98,97.87,168.29,156.21
DPS - Common Stock Primary Issue,-,18,16,16
Diluted Normalized EPS,157.12,84.86,152.81,168.01
