Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,39095,37514,37763.07,39014.44
"Revenue 39095 37514.66 37763.07 39014.44  Other Revenue, Total - - - -","Revenue 39095 37514.66 37763.07 39014.44  Other Revenue, Total - - - -","Revenue 39095 37514.66 37763.07 39014.44  Other Revenue, Total - - - -","Revenue 39095 37514.66 37763.07 39014.44  Other Revenue, Total - - - -","Revenue 39095 37514.66 37763.07 39014.44  Other Revenue, Total - - - -"
Revenue,39095,37514.66,37763.07,39014.44
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27277,25607.16,26514.4,28867.77
Gross Profit,11818,11907.5,11248.67,10146.66
Total Operating Expenses,33532,31471.06,32688.17,35766.33
"Selling/General/Admin. Expenses, Total 6255 5763.6 5772.08 6016.52  Research & Development - - 185.94 341.18  Depreciation / Amortization 906 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 100.3 215.74 540.86  Other Operating Expenses, Total -880 - - -","Selling/General/Admin. Expenses, Total 6255 5763.6 5772.08 6016.52  Research & Development - - 185.94 341.18  Depreciation / Amortization 906 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 100.3 215.74 540.86  Other Operating Expenses, Total -880 - - -","Selling/General/Admin. Expenses, Total 6255 5763.6 5772.08 6016.52  Research & Development - - 185.94 341.18  Depreciation / Amortization 906 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 100.3 215.74 540.86  Other Operating Expenses, Total -880 - - -","Selling/General/Admin. Expenses, Total 6255 5763.6 5772.08 6016.52  Research & Development - - 185.94 341.18  Depreciation / Amortization 906 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 100.3 215.74 540.86  Other Operating Expenses, Total -880 - - -","Selling/General/Admin. Expenses, Total 6255 5763.6 5772.08 6016.52  Research & Development - - 185.94 341.18  Depreciation / Amortization 906 - - -  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 100.3 215.74 540.86  Other Operating Expenses, Total -880 - - -"
"Selling/General/Admin. Expenses, Total",6255,5763.6,5772.08,6016.52
Research & Development,-,-,185.94,341.18
Depreciation / Amortization,906,-,-,-
Interest Expense (Income) - Net Operating,-26,-,-,-
Unusual Expense (Income),-,100.3,215.74,540.86
"Other Operating Expenses, Total",-880,-,-,-
Operating Income,5563,6043.6,5074.9,3248.11
"Interest Income (Expense), Net Non-Operating",-,-6.32,-7.36,1.75
Gain (Loss) on Sale of Assets,-29,151.69,96.69,193.26
"Other, Net",-309,202.57,352.62,176.85
Net Income Before Taxes,5901,6391.55,5516.86,3619.96
Provision for Income Taxes,2159,2149.42,1757.8,1283.51
Net Income After Taxes,3742,4242.13,3759.06,2336.45
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3742,4242.13,3759.06,2336.45
Total Extraordinary Items,-,-,-,-
Net Income,3742,-,3759.06,2336.45
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,3742,4242.13,3759.06,2336.45
Dilution Adjustment,-,-,-,-0.426
Diluted Net Income,3742,-,3759.06,2336.43
Diluted Weighted Average Shares,26.93,-,26.52,26.85
Diluted EPS Excluding Extraordinary Items,138.93,-,141.75,87.02
DPS - Common Stock Primary Issue,-,-,20,16.67
Diluted Normalized EPS,134.45,-,132.8,92.16
