Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,478422,437159,434723,491896
"Revenue 478422 437159 434723 491896  Other Revenue, Total - - - -","Revenue 478422 437159 434723 491896  Other Revenue, Total - - - -","Revenue 478422 437159 434723 491896  Other Revenue, Total - - - -","Revenue 478422 437159 434723 491896  Other Revenue, Total - - - -","Revenue 478422 437159 434723 491896  Other Revenue, Total - - - -"
Revenue,478422,437159,434723,491896
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",339180,303380,302593,336682
Gross Profit,139242,133779,132130,155214
Total Operating Expenses,469408,431858,452411,479688
"Selling/General/Admin. Expenses, Total 129931 125637 127869 143490  Research & Development 2600 2400 - -  Depreciation / Amortization 21234 22660 - -  Interest Expense (Income) - Net Operating -1886 -1634 - -  Unusual Expense (Income) - -13104 22290 -607  Other Operating Expenses, Total -21651 -20585 -341 123","Selling/General/Admin. Expenses, Total 129931 125637 127869 143490  Research & Development 2600 2400 - -  Depreciation / Amortization 21234 22660 - -  Interest Expense (Income) - Net Operating -1886 -1634 - -  Unusual Expense (Income) - -13104 22290 -607  Other Operating Expenses, Total -21651 -20585 -341 123","Selling/General/Admin. Expenses, Total 129931 125637 127869 143490  Research & Development 2600 2400 - -  Depreciation / Amortization 21234 22660 - -  Interest Expense (Income) - Net Operating -1886 -1634 - -  Unusual Expense (Income) - -13104 22290 -607  Other Operating Expenses, Total -21651 -20585 -341 123","Selling/General/Admin. Expenses, Total 129931 125637 127869 143490  Research & Development 2600 2400 - -  Depreciation / Amortization 21234 22660 - -  Interest Expense (Income) - Net Operating -1886 -1634 - -  Unusual Expense (Income) - -13104 22290 -607  Other Operating Expenses, Total -21651 -20585 -341 123","Selling/General/Admin. Expenses, Total 129931 125637 127869 143490  Research & Development 2600 2400 - -  Depreciation / Amortization 21234 22660 - -  Interest Expense (Income) - Net Operating -1886 -1634 - -  Unusual Expense (Income) - -13104 22290 -607  Other Operating Expenses, Total -21651 -20585 -341 123"
"Selling/General/Admin. Expenses, Total",129931,125637,127869,143490
Research & Development,2600,2400,-,-
Depreciation / Amortization,21234,22660,-,-
Interest Expense (Income) - Net Operating,-1886,-1634,-,-
Unusual Expense (Income),-,-13104,22290,-607
"Other Operating Expenses, Total",-21651,-20585,-341,123
Operating Income,9014,5301,-17688,12208
"Interest Income (Expense), Net Non-Operating",-,-295,-1685,-619
Gain (Loss) on Sale of Assets,1700,21069,-,-
"Other, Net",-4053,-36953,9,-1
Net Income Before Taxes,11367,21185,-19364,11588
Provision for Income Taxes,5852,8910,-2759,4259
Net Income After Taxes,5515,12275,-16605,7329
Minority Interest,891,757,533,536
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5450,12331,-16072,7865
Total Extraordinary Items,-,-,-,-3509
Net Income,5450,12331,-16072,4356
Total Adjustments to Net Income,-,-,1,-
Income Available to Common Excluding Extraordinary Items,5450,12331,-16071,7865
Dilution Adjustment,0.056,-6,-,19
Diluted Net Income,5449.94,12337,-16071,4375
Diluted Weighted Average Shares,77.91,79.17,77.9,82.96
Diluted EPS Excluding Extraordinary Items,69.95,155.82,-206.31,95.03
DPS - Common Stock Primary Issue,42,42,42,42
Diluted Normalized EPS,87.82,76.27,-20.32,90.41
