Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,12668,12337,13560.52,13963.01
"Revenue 12668 12337 13560.52 13963.01  Other Revenue, Total - - - -","Revenue 12668 12337 13560.52 13963.01  Other Revenue, Total - - - -","Revenue 12668 12337 13560.52 13963.01  Other Revenue, Total - - - -","Revenue 12668 12337 13560.52 13963.01  Other Revenue, Total - - - -","Revenue 12668 12337 13560.52 13963.01  Other Revenue, Total - - - -"
Revenue,12668,12337,13560.52,13963.01
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10149,10051,11092.9,11119.16
Gross Profit,2519,2286,2467.62,2843.86
Total Operating Expenses,12270,12348,13334.59,13587.23
"Selling/General/Admin. Expenses, Total 2121 2297 2175.79 2306.02  Research & Development - 14 - 15.16  Depreciation / Amortization 410 467 - -  Interest Expense (Income) - Net Operating -102 -103 - -  Unusual Expense (Income) - -377.31 65.9 146.89  Other Operating Expenses, Total -308 -378 - -","Selling/General/Admin. Expenses, Total 2121 2297 2175.79 2306.02  Research & Development - 14 - 15.16  Depreciation / Amortization 410 467 - -  Interest Expense (Income) - Net Operating -102 -103 - -  Unusual Expense (Income) - -377.31 65.9 146.89  Other Operating Expenses, Total -308 -378 - -","Selling/General/Admin. Expenses, Total 2121 2297 2175.79 2306.02  Research & Development - 14 - 15.16  Depreciation / Amortization 410 467 - -  Interest Expense (Income) - Net Operating -102 -103 - -  Unusual Expense (Income) - -377.31 65.9 146.89  Other Operating Expenses, Total -308 -378 - -","Selling/General/Admin. Expenses, Total 2121 2297 2175.79 2306.02  Research & Development - 14 - 15.16  Depreciation / Amortization 410 467 - -  Interest Expense (Income) - Net Operating -102 -103 - -  Unusual Expense (Income) - -377.31 65.9 146.89  Other Operating Expenses, Total -308 -378 - -","Selling/General/Admin. Expenses, Total 2121 2297 2175.79 2306.02  Research & Development - 14 - 15.16  Depreciation / Amortization 410 467 - -  Interest Expense (Income) - Net Operating -102 -103 - -  Unusual Expense (Income) - -377.31 65.9 146.89  Other Operating Expenses, Total -308 -378 - -"
"Selling/General/Admin. Expenses, Total",2121,2297,2175.79,2306.02
Research & Development,-,14,-,15.16
Depreciation / Amortization,410,467,-,-
Interest Expense (Income) - Net Operating,-102,-103,-,-
Unusual Expense (Income),-,-377.31,65.9,146.89
"Other Operating Expenses, Total",-308,-378,-,-
Operating Income,398,-11,225.93,375.79
"Interest Income (Expense), Net Non-Operating",-,-85.66,-109.46,-125.09
Gain (Loss) on Sale of Assets,-43,25,-,-
"Other, Net",205,-329,61.21,58.14
Net Income Before Taxes,236,293,177.68,308.84
Provision for Income Taxes,106,220,120.1,111.29
Net Income After Taxes,130,73,57.58,197.55
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,130,73,57.58,197.55
Total Extraordinary Items,-,-,-,-
Net Income,130,73,57.58,197.55
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,130,73,57.58,197.55
Dilution Adjustment,-,-,-,-
Diluted Net Income,130,73,57.58,197.55
Diluted Weighted Average Shares,3.81,4.79,4.79,4.79
Diluted EPS Excluding Extraordinary Items,34.14,15.23,12.03,41.28
DPS - Common Stock Primary Issue,10,16.4,16.4,16.4
Diluted Normalized EPS,56.63,-11.87,29.11,71.78
