Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,2683,2088.19,1667.48,1333.57
"Revenue 2683 2088.19 1667.48 1333.57  Other Revenue, Total - - - -","Revenue 2683 2088.19 1667.48 1333.57  Other Revenue, Total - - - -","Revenue 2683 2088.19 1667.48 1333.57  Other Revenue, Total - - - -","Revenue 2683 2088.19 1667.48 1333.57  Other Revenue, Total - - - -","Revenue 2683 2088.19 1667.48 1333.57  Other Revenue, Total - - - -"
Revenue,2683,2088.19,1667.48,1333.57
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",205,195.6,153.44,136.5
Gross Profit,2478,1892.59,1514.04,1197.07
Total Operating Expenses,1659,1233.44,980.26,833.26
"Selling/General/Admin. Expenses, Total 1454 689.75 731.18 604.18  Research & Development 118 348.08 95.64 63.03  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 29.55  Other Operating Expenses, Total -141 - - -","Selling/General/Admin. Expenses, Total 1454 689.75 731.18 604.18  Research & Development 118 348.08 95.64 63.03  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 29.55  Other Operating Expenses, Total -141 - - -","Selling/General/Admin. Expenses, Total 1454 689.75 731.18 604.18  Research & Development 118 348.08 95.64 63.03  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 29.55  Other Operating Expenses, Total -141 - - -","Selling/General/Admin. Expenses, Total 1454 689.75 731.18 604.18  Research & Development 118 348.08 95.64 63.03  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 29.55  Other Operating Expenses, Total -141 - - -","Selling/General/Admin. Expenses, Total 1454 689.75 731.18 604.18  Research & Development 118 348.08 95.64 63.03  Depreciation / Amortization 23 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - 29.55  Other Operating Expenses, Total -141 - - -"
"Selling/General/Admin. Expenses, Total",1454,689.75,731.18,604.18
Research & Development,118,348.08,95.64,63.03
Depreciation / Amortization,23,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,29.55
"Other Operating Expenses, Total",-141,-,-,-
Operating Income,1024,854.75,687.22,500.31
"Interest Income (Expense), Net Non-Operating",-,0.05,0.12,0.11
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",9,-4.11,-29.2,-
Net Income Before Taxes,1015,850.69,658.13,500.42
Provision for Income Taxes,294,235.22,238.26,175.08
Net Income After Taxes,721,615.47,419.87,325.34
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,721,615.47,419.87,325.34
Total Extraordinary Items,-,-,-,-
Net Income,721,615.47,419.87,325.34
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,721,615.47,419.87,325.34
Dilution Adjustment,-,-,-,-
Diluted Net Income,721,615.47,419.87,325.34
Diluted Weighted Average Shares,16.12,16.07,15.77,15.45
Diluted EPS Excluding Extraordinary Items,44.73,38.29,26.62,21.06
DPS - Common Stock Primary Issue,-,2.5,-,-
Diluted Normalized EPS,39.39,38.29,26.62,22.3
