Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,12768,10036,10547.59,14597.91
"Revenue 12768 10036 10547.59 14597.91  Other Revenue, Total - - - -","Revenue 12768 10036 10547.59 14597.91  Other Revenue, Total - - - -","Revenue 12768 10036 10547.59 14597.91  Other Revenue, Total - - - -","Revenue 12768 10036 10547.59 14597.91  Other Revenue, Total - - - -","Revenue 12768 10036 10547.59 14597.91  Other Revenue, Total - - - -"
Revenue,12768,10036,10547.59,14597.91
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11442,9461,10922.93,13661.91
Gross Profit,1326,575,-375.33,936
Total Operating Expenses,12728,10605,13344,18843.28
"Selling/General/Admin. Expenses, Total 1286 1121 1133.62 1243.99  Research & Development - - - -  Depreciation / Amortization - 935 37.47 40.91  Interest Expense (Income) - Net Operating -93 -104 - -  Unusual Expense (Income) - - 1249.98 3896.47  Other Operating Expenses, Total -688 -808 - -","Selling/General/Admin. Expenses, Total 1286 1121 1133.62 1243.99  Research & Development - - - -  Depreciation / Amortization - 935 37.47 40.91  Interest Expense (Income) - Net Operating -93 -104 - -  Unusual Expense (Income) - - 1249.98 3896.47  Other Operating Expenses, Total -688 -808 - -","Selling/General/Admin. Expenses, Total 1286 1121 1133.62 1243.99  Research & Development - - - -  Depreciation / Amortization - 935 37.47 40.91  Interest Expense (Income) - Net Operating -93 -104 - -  Unusual Expense (Income) - - 1249.98 3896.47  Other Operating Expenses, Total -688 -808 - -","Selling/General/Admin. Expenses, Total 1286 1121 1133.62 1243.99  Research & Development - - - -  Depreciation / Amortization - 935 37.47 40.91  Interest Expense (Income) - Net Operating -93 -104 - -  Unusual Expense (Income) - - 1249.98 3896.47  Other Operating Expenses, Total -688 -808 - -","Selling/General/Admin. Expenses, Total 1286 1121 1133.62 1243.99  Research & Development - - - -  Depreciation / Amortization - 935 37.47 40.91  Interest Expense (Income) - Net Operating -93 -104 - -  Unusual Expense (Income) - - 1249.98 3896.47  Other Operating Expenses, Total -688 -808 - -"
"Selling/General/Admin. Expenses, Total",1286,1121,1133.62,1243.99
Research & Development,-,-,-,-
Depreciation / Amortization,-,935,37.47,40.91
Interest Expense (Income) - Net Operating,-93,-104,-,-
Unusual Expense (Income),-,-,1249.98,3896.47
"Other Operating Expenses, Total",-688,-808,-,-
Operating Income,40,-569,-2796.41,-4245.38
"Interest Income (Expense), Net Non-Operating",-,-,150.44,-375.51
Gain (Loss) on Sale of Assets,114,21,4.42,-
"Other, Net",79,1301,376.94,61.84
Net Income Before Taxes,-153,-1891,-2264.61,-4559.05
Provision for Income Taxes,151,126,1048.52,85.29
Net Income After Taxes,-304,-2017,-3313.13,-4644.35
Minority Interest,-,-,231.53,1379.76
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-304,-1979,-3081.6,-3264.59
Total Extraordinary Items,-,-,-,-
Net Income,-304,-1979,-3081.6,-3264.59
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-304,-1979,-3081.6,-3264.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,-304,-1979,-3081.6,-3264.59
Diluted Weighted Average Shares,21.44,19.95,17.16,16.6
Diluted EPS Excluding Extraordinary Items,-14.18,-99.19,-179.55,-196.67
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,5.04,21.39,-131.17,-43.15
