Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,22913,10404,17428,40216.76
"Revenue 22913 10404 17428 40216.76  Other Revenue, Total - - - -","Revenue 22913 10404 17428 40216.76  Other Revenue, Total - - - -","Revenue 22913 10404 17428 40216.76  Other Revenue, Total - - - -","Revenue 22913 10404 17428 40216.76  Other Revenue, Total - - - -","Revenue 22913 10404 17428 40216.76  Other Revenue, Total - - - -"
Revenue,22913,10404,17428,40216.76
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6713,3114,4941,11691.61
Gross Profit,16200,7290,12487,28525.15
Total Operating Expenses,23668,18324,22767,38268.95
"Selling/General/Admin. Expenses, Total 16814 15087 17716 25975.71  Research & Development - - - -  Depreciation / Amortization 608 727 1038 -  Interest Expense (Income) - Net Operating -1 -32 -26 -  Unusual Expense (Income) - -9574.74 667.44 601.63  Other Operating Expenses, Total -466 -572 -902 -","Selling/General/Admin. Expenses, Total 16814 15087 17716 25975.71  Research & Development - - - -  Depreciation / Amortization 608 727 1038 -  Interest Expense (Income) - Net Operating -1 -32 -26 -  Unusual Expense (Income) - -9574.74 667.44 601.63  Other Operating Expenses, Total -466 -572 -902 -","Selling/General/Admin. Expenses, Total 16814 15087 17716 25975.71  Research & Development - - - -  Depreciation / Amortization 608 727 1038 -  Interest Expense (Income) - Net Operating -1 -32 -26 -  Unusual Expense (Income) - -9574.74 667.44 601.63  Other Operating Expenses, Total -466 -572 -902 -","Selling/General/Admin. Expenses, Total 16814 15087 17716 25975.71  Research & Development - - - -  Depreciation / Amortization 608 727 1038 -  Interest Expense (Income) - Net Operating -1 -32 -26 -  Unusual Expense (Income) - -9574.74 667.44 601.63  Other Operating Expenses, Total -466 -572 -902 -","Selling/General/Admin. Expenses, Total 16814 15087 17716 25975.71  Research & Development - - - -  Depreciation / Amortization 608 727 1038 -  Interest Expense (Income) - Net Operating -1 -32 -26 -  Unusual Expense (Income) - -9574.74 667.44 601.63  Other Operating Expenses, Total -466 -572 -902 -"
"Selling/General/Admin. Expenses, Total",16814,15087,17716,25975.71
Research & Development,-,-,-,-
Depreciation / Amortization,608,727,1038,-
Interest Expense (Income) - Net Operating,-1,-32,-26,-
Unusual Expense (Income),-,-9574.74,667.44,601.63
"Other Operating Expenses, Total",-466,-572,-902,-
Operating Income,-755,-7920,-5339,1947.81
"Interest Income (Expense), Net Non-Operating",-,-17.96,-18.6,-3.08
Gain (Loss) on Sale of Assets,-,-32,-,-
"Other, Net",-1481,-9785,356,367.73
Net Income Before Taxes,726,1897,-5695,2312.46
Provision for Income Taxes,177,152,-45,851.34
Net Income After Taxes,549,1745,-5650,1461.12
Minority Interest,-,-,0.21,0.06
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,549,1745,-5650,1461.18
Total Extraordinary Items,-,-,-,-
Net Income,549,1745,-5650,1461.18
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,549,1745,-5650,1461.18
Dilution Adjustment,-,-0.827,-,-
Diluted Net Income,549,1745.83,-5650,1461.18
Diluted Weighted Average Shares,25.79,25.79,25.78,25.78
Diluted EPS Excluding Extraordinary Items,21.29,67.67,-219.19,56.67
DPS - Common Stock Primary Issue,20,10,-,13
Diluted Normalized EPS,38.34,54.14,-118.79,84.73
