Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,25258,20040,17010.97,26109.04
"Revenue 25258 20040 17010.97 26109.04  Other Revenue, Total - - - -","Revenue 25258 20040 17010.97 26109.04  Other Revenue, Total - - - -","Revenue 25258 20040 17010.97 26109.04  Other Revenue, Total - - - -","Revenue 25258 20040 17010.97 26109.04  Other Revenue, Total - - - -","Revenue 25258 20040 17010.97 26109.04  Other Revenue, Total - - - -"
Revenue,25258,20040,17010.97,26109.04
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16268,12444,11735.66,16488.11
Gross Profit,8990,7596,5275.31,9620.93
Total Operating Expenses,24635,19471.71,25262.12,27411.49
"Selling/General/Admin. Expenses, Total 8367 7027 7743.34 10162.07  Research & Development 1396 1341 - -  Depreciation / Amortization 251 198 135.14 184.82  Interest Expense (Income) - Net Operating -34 -38 - -  Unusual Expense (Income) - 0.25 5661.81 571.66  Other Operating Expenses, Total -1613 -1501 -13.84 4.84","Selling/General/Admin. Expenses, Total 8367 7027 7743.34 10162.07  Research & Development 1396 1341 - -  Depreciation / Amortization 251 198 135.14 184.82  Interest Expense (Income) - Net Operating -34 -38 - -  Unusual Expense (Income) - 0.25 5661.81 571.66  Other Operating Expenses, Total -1613 -1501 -13.84 4.84","Selling/General/Admin. Expenses, Total 8367 7027 7743.34 10162.07  Research & Development 1396 1341 - -  Depreciation / Amortization 251 198 135.14 184.82  Interest Expense (Income) - Net Operating -34 -38 - -  Unusual Expense (Income) - 0.25 5661.81 571.66  Other Operating Expenses, Total -1613 -1501 -13.84 4.84","Selling/General/Admin. Expenses, Total 8367 7027 7743.34 10162.07  Research & Development 1396 1341 - -  Depreciation / Amortization 251 198 135.14 184.82  Interest Expense (Income) - Net Operating -34 -38 - -  Unusual Expense (Income) - 0.25 5661.81 571.66  Other Operating Expenses, Total -1613 -1501 -13.84 4.84","Selling/General/Admin. Expenses, Total 8367 7027 7743.34 10162.07  Research & Development 1396 1341 - -  Depreciation / Amortization 251 198 135.14 184.82  Interest Expense (Income) - Net Operating -34 -38 - -  Unusual Expense (Income) - 0.25 5661.81 571.66  Other Operating Expenses, Total -1613 -1501 -13.84 4.84"
"Selling/General/Admin. Expenses, Total",8367,7027,7743.34,10162.07
Research & Development,1396,1341,-,-
Depreciation / Amortization,251,198,135.14,184.82
Interest Expense (Income) - Net Operating,-34,-38,-,-
Unusual Expense (Income),-,0.25,5661.81,571.66
"Other Operating Expenses, Total",-1613,-1501,-13.84,4.84
Operating Income,623,569,-8251.15,-1302.45
"Interest Income (Expense), Net Non-Operating",-,488.63,148.7,-148.94
Gain (Loss) on Sale of Assets,1578,-,323.41,-
"Other, Net",-3800,-815,-462.19,17.87
Net Income Before Taxes,2845,1384.55,-8241.23,-1433.52
Provision for Income Taxes,-301,779,-682.9,362.75
Net Income After Taxes,3146,605,-7558.33,-1796.27
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3146,605,-7558.33,-1796.27
Total Extraordinary Items,-,-,-,-
Net Income,3146,605.38,-7558.33,-1796.27
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3146,605,-7558.33,-1796.27
Dilution Adjustment,-,-,-,-
Diluted Net Income,3146,605,-7558.33,-1796.27
Diluted Weighted Average Shares,29.61,29.66,29.66,29.65
Diluted EPS Excluding Extraordinary Items,106.24,20.4,-254.83,-60.57
DPS - Common Stock Primary Issue,10,5,-,17
Diluted Normalized EPS,26.78,29.16,-133.28,-41.81
