Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,42544,40389,44366.65,45175.61
"Revenue 42544 40389 44366.65 45175.61  Other Revenue, Total - - - -","Revenue 42544 40389 44366.65 45175.61  Other Revenue, Total - - - -","Revenue 42544 40389 44366.65 45175.61  Other Revenue, Total - - - -","Revenue 42544 40389 44366.65 45175.61  Other Revenue, Total - - - -","Revenue 42544 40389 44366.65 45175.61  Other Revenue, Total - - - -"
Revenue,42544,40389,44366.65,45175.61
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",37802,34531,37700.81,37896.2
Gross Profit,4742,5858,6665.84,7279.41
Total Operating Expenses,42192,39660,44096.31,44453.51
"Selling/General/Admin. Expenses, Total 4390 5129 6049.91 6290.45  Research & Development - 428 - -  Depreciation / Amortization 735 860 - -  Interest Expense (Income) - Net Operating -113 -126 - -  Unusual Expense (Income) - 9.35 345.6 266.86  Other Operating Expenses, Total -622 -1162 - -","Selling/General/Admin. Expenses, Total 4390 5129 6049.91 6290.45  Research & Development - 428 - -  Depreciation / Amortization 735 860 - -  Interest Expense (Income) - Net Operating -113 -126 - -  Unusual Expense (Income) - 9.35 345.6 266.86  Other Operating Expenses, Total -622 -1162 - -","Selling/General/Admin. Expenses, Total 4390 5129 6049.91 6290.45  Research & Development - 428 - -  Depreciation / Amortization 735 860 - -  Interest Expense (Income) - Net Operating -113 -126 - -  Unusual Expense (Income) - 9.35 345.6 266.86  Other Operating Expenses, Total -622 -1162 - -","Selling/General/Admin. Expenses, Total 4390 5129 6049.91 6290.45  Research & Development - 428 - -  Depreciation / Amortization 735 860 - -  Interest Expense (Income) - Net Operating -113 -126 - -  Unusual Expense (Income) - 9.35 345.6 266.86  Other Operating Expenses, Total -622 -1162 - -","Selling/General/Admin. Expenses, Total 4390 5129 6049.91 6290.45  Research & Development - 428 - -  Depreciation / Amortization 735 860 - -  Interest Expense (Income) - Net Operating -113 -126 - -  Unusual Expense (Income) - 9.35 345.6 266.86  Other Operating Expenses, Total -622 -1162 - -"
"Selling/General/Admin. Expenses, Total",4390,5129,6049.91,6290.45
Research & Development,-,428,-,-
Depreciation / Amortization,735,860,-,-
Interest Expense (Income) - Net Operating,-113,-126,-,-
Unusual Expense (Income),-,9.35,345.6,266.86
"Other Operating Expenses, Total",-622,-1162,-,-
Operating Income,352,729,270.33,722.1
"Interest Income (Expense), Net Non-Operating",-,-7.63,-49.67,6.7
Gain (Loss) on Sale of Assets,14,166,781.76,-
"Other, Net",-115,-500,282.13,305.9
Net Income Before Taxes,453,1063,1284.55,1034.7
Provision for Income Taxes,120,307,-84.31,90.51
Net Income After Taxes,333,756,1368.86,944.2
Minority Interest,-,-49.75,-77.16,-69.53
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,333,707,1291.7,874.67
Total Extraordinary Items,-,-,-,-
Net Income,333,707,1291.7,874.67
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,333,707,1291.7,874.67
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,707,1291.7,874.67
Diluted Weighted Average Shares,8.81,8.78,8.89,8.9
Diluted EPS Excluding Extraordinary Items,37.8,80.48,145.25,98.26
DPS - Common Stock Primary Issue,-,15,15,15
Diluted Normalized EPS,33.48,59.45,113.37,125.61
