Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,2454,4907,4922.75,4899.03
"Revenue 2454 4907 4922.75 4899.03  Other Revenue, Total - - - -","Revenue 2454 4907 4922.75 4899.03  Other Revenue, Total - - - -","Revenue 2454 4907 4922.75 4899.03  Other Revenue, Total - - - -","Revenue 2454 4907 4922.75 4899.03  Other Revenue, Total - - - -","Revenue 2454 4907 4922.75 4899.03  Other Revenue, Total - - - -"
Revenue,2454,4907,4922.75,4899.03
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",783,3396,3270.07,3482.79
Gross Profit,1671,1511,1652.68,1416.24
Total Operating Expenses,2209,4810,4892.06,4989.45
"Selling/General/Admin. Expenses, Total 1426 1414 1523.23 1316.39  Research & Development - - - -  Depreciation / Amortization 69 67 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 95.88 98.77 190.28  Other Operating Expenses, Total -67 -64 - -","Selling/General/Admin. Expenses, Total 1426 1414 1523.23 1316.39  Research & Development - - - -  Depreciation / Amortization 69 67 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 95.88 98.77 190.28  Other Operating Expenses, Total -67 -64 - -","Selling/General/Admin. Expenses, Total 1426 1414 1523.23 1316.39  Research & Development - - - -  Depreciation / Amortization 69 67 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 95.88 98.77 190.28  Other Operating Expenses, Total -67 -64 - -","Selling/General/Admin. Expenses, Total 1426 1414 1523.23 1316.39  Research & Development - - - -  Depreciation / Amortization 69 67 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 95.88 98.77 190.28  Other Operating Expenses, Total -67 -64 - -","Selling/General/Admin. Expenses, Total 1426 1414 1523.23 1316.39  Research & Development - - - -  Depreciation / Amortization 69 67 - -  Interest Expense (Income) - Net Operating -2 -3 - -  Unusual Expense (Income) - 95.88 98.77 190.28  Other Operating Expenses, Total -67 -64 - -"
"Selling/General/Admin. Expenses, Total",1426,1414,1523.23,1316.39
Research & Development,-,-,-,-
Depreciation / Amortization,69,67,-,-
Interest Expense (Income) - Net Operating,-2,-3,-,-
Unusual Expense (Income),-,95.88,98.77,190.28
"Other Operating Expenses, Total",-67,-64,-,-
Operating Income,245,97,30.69,-90.43
"Interest Income (Expense), Net Non-Operating",-,-12.23,-58.94,-85.18
Gain (Loss) on Sale of Assets,-26,73,-,-
"Other, Net",159,-50,28.73,10.46
Net Income Before Taxes,112,74,0.48,-165.14
Provision for Income Taxes,56,-47,45.54,76.47
Net Income After Taxes,56,121,-45.06,-241.61
Minority Interest,10,7,22.07,16.3
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,54,121,-23,-225.31
Total Extraordinary Items,-,-,-,-
Net Income,54,121,-23,-225.31
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,54,121,-23,-225.31
Dilution Adjustment,-,-0.92,-,-
Diluted Net Income,54,121.92,-23,-225.31
Diluted Weighted Average Shares,10.83,10.78,10.71,10.56
Diluted EPS Excluding Extraordinary Items,5.02,11.27,-2.15,-21.33
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,15.08,5.45,4.48,-6.29
